formatted_date;Municipio;tmmn; tmmx; soil; pr; pdsi
1/06/2010;ARAUQUITA;219,0101488;306,6255523;3332,402291;412,5119179;-232,3628483
1/06/2010;CRAVO NORTE;232,2879193;305,1458784;3103,303008;499,2114363;-316,864168
1/06/2010;FORTUL;142,6639398;228,8013198;2778,586236;395,8430485;-240,3458007
1/06/2010;PUERTO RONDON;224,7504453;303,5699964;3256,269568;440,721164;-243,938132
1/06/2010;SARAVENA;197,0875393;289,514702;2891,088779;459,2885953;-296,5188351
1/06/2010;TAME;182,256469;269,7755467;2834,563849;406,4278414;-220,0671207
1/07/2010;ARAUCA;225,1070562;296,7059036;3336,164599;595,6880072;398,800071
1/07/2010;ARAUQUITA;211,3080311;302,4673677;3332,402291;685,3681556;379,2231962
1/07/2010;CRAVO NORTE;226,8188922;297,4843567;3103,303008;606,2125006;425,950618
1/07/2010;FORTUL;133,8477186;222,2906747;2778,586236;667,8378792;396,0580324
1/07/2010;PUERTO RONDON;218,406647;297,5698088;3256,269568;640,4474703;415,6140729
1/07/2010;SARAVENA;188,9978876;285,6072413;2891,088779;825,9510466;377,3526302
1/07/2010;TAME;173,9929955;265,3878377;2834,563849;699,4158904;413,8611898
1/08/2010;ARAUCA;227,9950644;309,1450119;3336,164599;287,9988047;372,6076384
1/08/2010;ARAUQUITA;215,8787601;312,9657262;3332,402291;332,4851893;365,422776
1/08/2010;CRAVO NORTE;230,1155046;308,1025483;3103,303008;329,5133015;392,0462201
1/08/2010;FORTUL;139,2538395;230,9937267;2778,586236;267,2456308;384,5779054
1/08/2010;PUERTO RONDON;221,8527373;309,1897045;3256,269568;343,1280602;394,6924759
1/08/2010;SARAVENA;194,049006;295,0324613;2891,088779;332,1684281;367,6147064
1/08/2010;TAME;179,1992865;273,9768783;2834,563849;302,7167626;397,2755854
1/09/2010;ARAUCA;226,9734322;313,6707368;3336,164599;410,2075522;578,5512598
1/09/2010;ARAUQUITA;211,9168647;315,6901302;3332,402291;510,0495866;586,1126011
1/09/2010;CRAVO NORTE;229,7215601;313,7736336;3103,303008;404,3952694;570,9160879
1/09/2010;FORTUL;133,3397035;234,7846485;2778,586236;437,6039071;605,423016
1/09/2010;PUERTO RONDON;219,8906652;313,2642471;3256,269568;457,4246343;613,576538
1/09/2010;SARAVENA;188,3257314;298,5906112;2891,088779;526,6165774;593,9390429
1/09/2010;TAME;174,5814303;277,3934943;2834,563849;472,4275652;619,6634986
1/10/2010;ARAUCA;233,4217302;321,4347776;3336,164599;174,4561461;473,2286969
1/10/2010;ARAUQUITA;220,2064823;322,2176896;3332,402291;201,786265;489,2661819
1/10/2010;CRAVO NORTE;235,9962514;322,1392567;3103,303008;189,4634383;457,444718
1/10/2010;FORTUL;143,3044291;239,4756351;2778,586236;177,0245392;513,7485148
1/10/2010;PUERTO RONDON;227,6378677;320,585427;3256,269568;204,1610278;507,4649139
1/10/2010;SARAVENA;198,9952929;304,139186;2891,088779;214,825672;500,0137631
1/10/2010;TAME;183,9987972;281,9127606;2834,563849;210,0929273;525,0924167
1/11/2010;ARAUCA;231,0876564;313,688765;3336,164599;261,7002967;632,5136682
1/11/2010;ARAUQUITA;217,0157308;313,1122102;3332,402291;319,3191218;622,9830925
1/11/2010;CRAVO NORTE;235,0570155;315,3043209;3103,303008;253,9831414;650,8019429
1/11/2010;FORTUL;140,471339;230,5055765;2778,586236;291,8552044;647,6054325
1/11/2010;PUERTO RONDON;226,0847194;312,8459845;3256,269568;271,9936146;648,5334065
1/11/2010;SARAVENA;195,5832763;292,8240296;2891,088779;367,1055069;639,2845831
1/11/2010;TAME;182,6468444;273,4597684;2834,563849;308,1883174;661,8072978
1/12/2010;ARAUCA;229,9015145;318,9393153;3021,459226;73,10205336;675,5665662
1/12/2010;ARAUQUITA;217,0052443;316,6831274;3235,600438;110,9249285;704,3680819
1/12/2010;CRAVO NORTE;231,9857129;321,3691096;2745,978652;69,29791948;678,8190918
1/12/2010;FORTUL;139,0552525;236,1159533;2775,021576;209,7135469;775,1086945
1/12/2010;PUERTO RONDON;225,4822643;317,7553578;3026,027242;84,46655867;705,8075257
1/12/2010;SARAVENA;196,3466983;294,9240066;2891,088779;292,7193405;791,5179516
1/12/2010;TAME;182,5192998;279,4586083;2809,58903;191,860403;779,3015667
1/01/2011;ARAUCA;227,1332871;329,2561348;2362,555282;38,63252825;726,6879777
1/01/2011;ARAUQUITA;212,2556117;324,5630001;2643,206949;43,92571824;728,9082962
1/01/2011;CRAVO NORTE;226,5306913;333,5947271;2102,383605;41,8832169;728,0668453
1/01/2011;FORTUL;131,9257052;242,7869055;2475,138892;73,55227912;751,4910849
1/01/2011;PUERTO RONDON;221,9565722;328,2659571;2318,852057;29,6660174;716,5687532
1/01/2011;SARAVENA;191,5870819;299,3582919;2803,344465;133,0458436;791,9562233
1/01/2011;TAME;177,7681497;288,546602;2313,657755;50,46962457;756,8487244
1/02/2011;ARAUCA;227,104288;339,3121086;1776,36094;28,22504185;733,1707596
1/02/2011;ARAUQUITA;213,0561835;330,8699691;2221,461715;52,82422809;766,0806408
1/02/2011;CRAVO NORTE;227,789715;343,8297902;1476,964267;23,23163727;723,3198077
1/02/2011;FORTUL;133,6875795;244,646454;2415,694837;159,854535;823,8793073
1/02/2011;PUERTO RONDON;224,2181373;336,895161;1795,363836;37,46036067;726,7302971
1/02/2011;SARAVENA;192,5773472;302,8339506;2804,352946;213,5586256;882,8916987
1/02/2011;TAME;179,960288;291,9798254;2113,508169;107,289954;809,307964
1/03/2011;ARAUCA;231,6654569;325,1043079;1364,771179;45,8594998;713,0255389
1/03/2011;ARAUQUITA;216,135414;316,6977033;1959,217422;75,09855191;761,7980712
1/03/2011;CRAVO NORTE;232,4008022;329,8626142;1078,304204;48,19393861;684,5443919
1/03/2011;FORTUL;135,1261639;230,7479994;2325,930613;133,0534485;818,5496072
1/03/2011;PUERTO RONDON;227,5140956;321,7202354;1482,345046;66,46187483;718,9425482
1/03/2011;SARAVENA;193,6083422;288,6631621;2731,081201;168,9465987;872,0732516
1/03/2011;TAME;180,9678866;277,2733334;1981,31312;106,9749812;810,5132809
1/04/2011;ARAUCA;230,3868261;315,9855578;3235,815835;342,1901425;781,2860953
1/04/2011;ARAUQUITA;218,3663517;311,9167824;3332,402291;344,2593353;802,3799909
1/04/2011;CRAVO NORTE;231,6590598;318,2692254;3010,833527;350,8057083;754,1471843
1/04/2011;FORTUL;140,340173;229,1756264;2778,586236;438,7763163;850,8696812
1/04/2011;PUERTO RONDON;226,249365;313,1650703;3254,945647;370,9220891;765,7875567
1/04/2011;SARAVENA;197,1925133;288,4480707;2891,088779;475,2469182;879,3069192
1/04/2011;TAME;182,8226872;273,2788972;2834,563849;440,7877824;856,0679615
1/05/2011;ARAUCA;232,791941;304,0078134;3336,164599;491,2663639;945,7295045
1/05/2011;ARAUQUITA;220,4424578;308,0227078;3332,402291;503,8581399;921,6889482
1/05/2011;CRAVO NORTE;235,2600753;305,5529165;3103,303008;532,5837668;933,4919547
1/05/2011;FORTUL;143,1815366;230,416639;2778,586236;559,2053534;918,309617
1/05/2011;PUERTO RONDON;227,3684583;304,8636055;3256,269568;504,7715796;918,6455515
1/05/2011;SARAVENA;198,6475284;291,6548692;2891,088779;684,3459599;900,1682906
1/05/2011;TAME;184,4078515;272,5125496;2834,563849;575,0173041;935,6219841
1/06/2011;ARAUCA;233,8457105;295,6937179;3336,164599;483,0376291;932,8960844
1/06/2011;ARAUQUITA;223,5203467;297,775181;3332,402291;595,19797;944,951714
1/06/2011;CRAVO NORTE;234,680112;296,2326628;3103,303008;490,9038302;894,0556795
1/06/2011;FORTUL;147,0015531;219,4989744;2778,586236;670,904964;976,0698858
1/06/2011;PUERTO RONDON;228,201756;294,7554536;3256,269568;580,4646184;933,7463671
1/06/2011;SARAVENA;201,6065904;279,4488085;2891,088779;790,6259106;920,7809616
1/06/2011;TAME;186,3475666;261,5489512;2834,563849;667,2218806;994,7645081
1/07/2011;ARAUCA;229,1528207;298,1829463;3336,164599;279,3579893;811,465831
1/07/2011;ARAUQUITA;216,0822072;303,2074445;3332,402291;303,2308708;832,2666054
1/07/2011;CRAVO NORTE;230,52392;299,7606072;3103,303008;311,3626076;772,0624109
1/07/2011;FORTUL;138,6577107;222,1556817;2778,586236;291,5957284;873,1562213
1/07/2011;PUERTO RONDON;223,1697786;298,9532902;3256,269568;302,0292539;823,9987712
1/07/2011;SARAVENA;193,7221374;285,5480863;2891,088779;344,915818;813,7783423
1/07/2011;TAME;179,1226616;265,7552788;2834,563849;326,8157713;896,3321882
1/08/2011;ARAUCA;229,2551272;317,3244326;3336,164599;219,808885;642,1308393
1/08/2011;ARAUQUITA;217,135558;319,9008346;3332,402291;242,2323968;680,2077702
1/08/2011;CRAVO NORTE;231,5722224;317,2891899;3103,303008;247,5945628;578,4629762
1/08/2011;FORTUL;141,4394649;238,119393;2775,520141;196,9618141;728,8002101
1/08/2011;PUERTO RONDON;223,4754039;316,7362398;3256,269568;260,5656314;664,8019705
1/08/2011;SARAVENA;196,0539079;301,4089794;2890,859004;239,4654529;671,7214531
1/08/2011;TAME;180,8208986;281,0046831;2834,52368;233,7285089;749,9136478
1/09/2011;ARAUCA;229,6777751;322,9880101;3336,164599;205,7707884;557,4790078
1/09/2011;ARAUQUITA;216,8036922;324,9495138;3332,402291;214,2813373;583,4005172
1/09/2011;CRAVO NORTE;231,6810692;323,0416972;3103,303008;268,001247;551,2793639
1/09/2011;FORTUL;139,6421631;242,7998865;2776,550128;180,5320762;637,0476764
1/09/2011;PUERTO RONDON;224,1989313;322,4577957;3256,269568;237,3775082;595,480968
1/09/2011;SARAVENA;194,5169084;306,745705;2891,088779;199,7398616;575,6957492
1/09/2011;TAME;180,5591216;285,7478255;2834,563849;223,1910933;670,2562911
1/10/2011;ARAUCA;234,0401191;315,9125688;3336,164599;189,1204901;474,2205454
1/10/2011;ARAUQUITA;221,02419;317,3215391;3332,402291;198,1652001;485,5561392
1/10/2011;CRAVO NORTE;236,0587237;317,0663936;3103,303008;200,9472058;455,35965
1/10/2011;FORTUL;143,3848708;234,7871153;2778,586236;173,5765546;542,8116825
1/10/2011;PUERTO RONDON;228,1916199;316,1654679;3256,269568;197,3996053;485,9434055
1/10/2011;SARAVENA;198,8498578;298,7730715;2891,088779;211,2242564;483,8946554
1/10/2011;TAME;184,1802833;277,8060813;2834,563849;200,0870096;564,5342409
1/11/2011;ARAUCA;233,1866971;321,6354663;3336,164599;216,5091647;568,00363
1/11/2011;ARAUQUITA;218,9515937;321,8990732;3332,402291;304,1068927;609,0711522
1/11/2011;CRAVO NORTE;236,9985731;322,9050578;3103,303008;183,3963032;530,8100006
1/11/2011;FORTUL;142,3189754;239,8138976;2778,586236;284,0967797;670,2835494
1/11/2011;PUERTO RONDON;227,7138924;321,2357556;3256,269568;246,0814665;598,0646367
1/11/2011;SARAVENA;197,5301312;302,0060117;2891,088779;358,413827;623,3779135
1/11/2011;TAME;184,3987712;282,851039;2834,563849;298,7975525;691,4559445
1/12/2011;ARAUCA;231,8661308;323,334393;3005,811637;75,41914418;620,7590321
1/12/2011;ARAUQUITA;220,0625705;320,6798715;3198,794284;103,187971;674,1933941
1/12/2011;CRAVO NORTE;234,1865477;326,014392;2736,302391;72,14117109;575,2693509
1/12/2011;FORTUL;143,5927801;239,9807945;2770,488047;183,8440247;759,8863464
1/12/2011;PUERTO RONDON;229,0136766;322,1294761;2958,332942;76,96148267;640,446431
1/12/2011;SARAVENA;200,4830976;298,6665031;2891,088779;261,8687566;743,0415731
1/12/2011;TAME;186,7664727;283,2172007;2788,359998;162,1566556;764,4089882
1/01/2012;ARAUCA;232,395112;335,9197842;2138,963398;4,802287164;586,632103
1/01/2012;ARAUQUITA;220,1539158;331,3503182;2431,52787;10,64086254;622,8938887
1/01/2012;CRAVO NORTE;232,4570393;340,6029116;1842,583864;4,940319521;538,85676
1/01/2012;FORTUL;143,1066749;249,7527492;2323,122065;30,73701241;679,4970326
1/01/2012;PUERTO RONDON;230,1514265;335,6034386;2122,661691;8,05289693;595,1217034
1/01/2012;SARAVENA;202,639014;307,1044852;2512,703364;49,42001614;649,1127084
1/01/2012;TAME;187,688757;294,3836876;2180,321013;21,0673313;693,1629132
1/02/2012;ARAUCA;225,2553611;341,2638478;1498,734083;12,51947641;534,9198498
1/02/2012;ARAUQUITA;211,5733766;332,3250086;1800,351898;9,454907245;550,041882
1/02/2012;CRAVO NORTE;226,8426137;346,1441907;1211,943516;16,56124719;491,5982263
1/02/2012;FORTUL;131,8389553;244,4304652;1894,367371;23,01587936;568,3525873
1/02/2012;PUERTO RONDON;223,0818553;338,6336986;1488,300793;11,41664284;527,2665168
1/02/2012;SARAVENA;190,54838;302,7898056;2062,024876;28,48759606;523,6023339
1/02/2012;TAME;178,5471211;292,0140036;1645,509547;18,05038926;594,1610988
1/03/2012;ARAUCA;241,2445167;331,203172;1195,687189;48,6710295;520,7446871
1/03/2012;ARAUQUITA;225,972643;324,4488126;1569,107206;68,83637436;539,5617276
1/03/2012;CRAVO NORTE;241,5447881;335,0725842;939,4059737;45,61110248;460,082389
1/03/2012;FORTUL;144,8292692;239,2010519;1965,570058;113,198961;544,8742151
1/03/2012;PUERTO RONDON;236,9120879;328,192716;1232,338585;56,7182041;507,3400199
1/03/2012;SARAVENA;203,0675391;297,3489261;2321,803081;144,8682869;498,1855059
1/03/2012;TAME;190,703787;285,2239778;1565,750813;91,46220165;575,1856497
1/04/2012;ARAUCA;232,10532;318,7459462;2772,534677;293,9578504;566,873994
1/04/2012;ARAUQUITA;220,7648173;315,2569401;3302,343396;351,5376532;597,3862892
1/04/2012;CRAVO NORTE;232,7998778;320,4527716;2206,729009;261,8869996;478,3145877
1/04/2012;FORTUL;142,6144007;232,0424139;2778,586236;444,163044;590,0656415
1/04/2012;PUERTO RONDON;227,7224689;315,6888073;3139,896871;338,6075857;549,407827
1/04/2012;SARAVENA;199,7027595;291,4480707;2891,088779;494,8398408;536,3582487
1/04/2012;TAME;184,8543854;276,0287994;2834,563849;423,3537884;619,0236519
1/05/2012;ARAUCA;232,3413817;307,0896687;3336,143024;247,0051888;528,8926091
1/05/2012;ARAUQUITA;222,305696;310,6409501;3332,402291;226,6106458;553,9464135
1/05/2012;CRAVO NORTE;232,5072351;306,7487408;3103,303008;281,1911369;440,9335657
1/05/2012;FORTUL;146,9621857;232,303191;2778,586236;238,5522696;516,4411179
1/05/2012;PUERTO RONDON;228,2389753;307,1742727;3256,269568;228,5794607;506,6369862
1/05/2012;SARAVENA;203,0321925;294,2237878;2891,088779;294,8895366;464,7853052
1/05/2012;TAME;187,3932349;273,9851016;2834,563849;243,9312534;545,8974357
1/06/2012;ARAUCA;229,7126647;306,1581219;3335,679407;237,8897352;440,3372607
1/06/2012;ARAUQUITA;220,6390746;308,4055545;3332,052437;172,7379608;436,9748443
1/06/2012;CRAVO NORTE;231,3820489;305,8233302;3103,303008;299,2733546;357,0485727
1/06/2012;FORTUL;145,6489683;229,9760499;2778,311764;152,5978299;378,6819917
1/06/2012;PUERTO RONDON;225,302846;304,9017879;3254,744805;210,0047466;393,27013
1/06/2012;SARAVENA;199,9014817;290,5774915;2890,675497;172,7296249;344,1441891
1/06/2012;TAME;185,1549211;271,026159;2831,970583;166,1096965;396,9075729
1/07/2012;ARAUCA;229,6105079;300,5812785;3336,164599;282,1074069;383,7429961
1/07/2012;ARAUQUITA;217,9516516;306,1278183;3332,402291;283,7363023;366,969714
1/07/2012;CRAVO NORTE;230,5282502;300,6432877;3103,303008;316,5749374;307,143076
1/07/2012;FORTUL;142,15742;225,3611056;2778,586236;263,3608362;312,7990335
1/07/2012;PUERTO RONDON;223,8707592;300,7812423;3256,269568;288,990402;335,6637802
1/07/2012;SARAVENA;197,0869739;288,8852887;2891,088779;318,6493347;279,9749573
1/07/2012;TAME;182,0195466;268,6473584;2834,563849;287,692183;328,3331545
1/08/2012;ARAUCA;228,2626068;308,1450234;3336,164599;209,9551092;259,4355625
1/08/2012;ARAUQUITA;218,0004495;312,9113572;3332,402291;216,479332;246,4904393
1/08/2012;CRAVO NORTE;229,7420667;306,4065083;3103,303008;241,5074642;170,1502348
1/08/2012;FORTUL;142,7567545;231,6732445;2763,887708;165,9054103;200,850486
1/08/2012;PUERTO RONDON;223,6528862;309,1677114;3256,269568;225,1677861;197,8319828
1/08/2012;SARAVENA;197,4766833;294,9684458;2890,448196;204,2264382;169,2664344
1/08/2012;TAME;182,4024977;274,8223582;2833,351369;189,3161892;200,9648868
1/09/2012;ARAUCA;234,3692223;312,6052794;3336,164599;227,4762318;238,0004512
1/09/2012;ARAUQUITA;223,7072187;316,7744922;3332,402291;227,4544732;201,7603698
1/09/2012;CRAVO NORTE;234,74965;310,8877862;3103,303008;263,0717753;176,5024298
1/09/2012;FORTUL;147,9495775;236,074796;2767,743307;179,9904179;153,7373759
1/09/2012;PUERTO RONDON;229,6214518;312,9257249;3256,269568;223,3123176;157,8088769
1/09/2012;SARAVENA;203,2874107;299,9365302;2891,088779;218,037589;133,4842648
1/09/2012;TAME;188,0538215;278,5411596;2834,213191;197,2461932;143,3019869
1/10/2012;ARAUCA;240,2162791;315,0351478;3336,164599;285,0175378;304,7062655
1/10/2012;ARAUQUITA;228,3499376;317,7755069;3332,402291;370,0677344;287,3455291
1/10/2012;CRAVO NORTE;240,6051934;315,5011563;3103,303008;269,332595;216,0171142
1/10/2012;FORTUL;151,0817419;236,9679781;2778,586236;329,550513;241,4969348
1/10/2012;PUERTO RONDON;234,574404;316,2241375;3256,269568;331,3612008;227,4518672
1/10/2012;SARAVENA;207,4252858;301,0773398;2891,088779;417,6245363;226,4051452
1/10/2012;TAME;191,3321877;279,8664027;2834,563849;361,6118838;225,7567768
1/11/2012;ARAUCA;240,7578002;320,1084148;2946,094886;68,67095061;158,5246016
1/11/2012;ARAUQUITA;226,0265009;320,37331;3009,436042;72,5288763;139,5454973
1/11/2012;CRAVO NORTE;243,2167542;321,864508;2699,883774;66,45803458;32,05508717
1/11/2012;FORTUL;147,7356485;239,037923;2540,032449;61,12070815;92,61536712
1/11/2012;PUERTO RONDON;234,31929;320,5776128;2856,850144;66,02666602;7,704533346
1/11/2012;SARAVENA;204,0846843;301,0307764;2659,881542;74,05921129;93,50512821
1/11/2012;TAME;189,0405204;282,3277276;2549,382706;66,35131925;21,08822201
1/12/2012;ARAUCA;229,9273143;326,933044;2330,398988;28,74921499;105,1878361
1/12/2012;ARAUQUITA;218,0625705;324,7145004;2581,370721;53,06035785;132,35289
1/12/2012;CRAVO NORTE;231,7800757;328,4626867;2067,130534;25,75538208;-146,5800663
1/12/2012;FORTUL;141,7877819;244,1831857;2483,135072;106,1169559;121,3561298
1/12/2012;PUERTO RONDON;227,0136766;326,1029009;2321,408521;39,37031518;-55,31107379
1/12/2012;SARAVENA;198,6500922;303,2958107;2749,422165;143,6434102;123,198685
1/12/2012;TAME;185,3796478;287,2766776;2384,560447;103,8720164;56,02988413
1/01/2013;ARAUCA;223,9502088;339,5460151;1574,613818;4,38494183;-164,8468475
1/01/2013;ARAUQUITA;211,5379407;335,1678603;1870,990014;8,333700858;0,256042657
1/01/2013;CRAVO NORTE;224,5135816;343,8511035;1307,483047;5,345399231;-246,3209249
1/01/2013;FORTUL;133,9665801;253,7742398;1982,409088;22,10411602;20,77306893
1/01/2013;PUERTO RONDON;222,0166288;338,9124446;1581,810291;6,978900835;-231,5633649
1/01/2013;SARAVENA;192,6461583;310,5624809;2260,710165;35,82498623;41,31245714
1/01/2013;TAME;179,8401431;298,9211232;1767,211561;15,1737574;-50,11799956
1/02/2013;ARAUCA;233,1981472;342,8628865;1109,045904;19,26633315;-213,4335196
1/02/2013;ARAUQUITA;220,2165829;333,7229382;1470,529062;35,34889494;0,677241112
1/02/2013;CRAVO NORTE;234,1189423;347,2960156;879,9655746;19,19911524;-279,9110161
1/02/2013;FORTUL;141,6999419;246,4681598;2025,548919;113,4490639;104,0966528
1/02/2013;PUERTO RONDON;231,3505386;339,6572725;1153,221682;27,0246692;-229,7310077
1/02/2013;SARAVENA;200,2925189;304,7898056;2488,886908;149,5979375;124,0045593
1/02/2013;TAME;188,2910469;294,0912496;1616,519369;79,08647734;7,673971323
1/03/2013;ARAUCA;248,0803874;347,9970572;836,3707076;42,62358948;-203,9761667
1/03/2013;ARAUQUITA;232,5553127;339,9339865;1175,435525;52,41034096;-8,568048629
1/03/2013;CRAVO NORTE;248,2456777;352,207305;665,388148;46,97624779;-254,4972689
1/03/2013;FORTUL;151,5097329;254,0766302;1807,899758;69,7212375;63,21832665
1/03/2013;PUERTO RONDON;244,2506201;344,7177931;879,6921409;43,90975795;-226,2259123
1/03/2013;SARAVENA;210,0032753;312,2205882;2310,175878;92,55734322;99,13341749
1/03/2013;TAME;197,0226733;300,109405;1327,939266;52,7053965;-29,34164687
1/04/2013;ARAUCA;239,7621559;334,6386473;853,9153237;130,4848293;-235,5675738
1/04/2013;ARAUQUITA;228,6479782;331,2569401;1185,412732;121,9648447;-174,875533
1/04/2013;CRAVO NORTE;240,0771025;336,3634932;770,4901192;147,9788457;-270,1720943
1/04/2013;FORTUL;150,8901945;248,0424139;2027,219938;147,873106;-52,19716332
1/04/2013;PUERTO RONDON;235,7116245;331,6888073;1035,566533;145,2374036;-254,7402043
1/04/2013;SARAVENA;207,4253155;307,4480707;2495,174487;159,3326443;13,25175579
1/04/2013;TAME;193,481362;292,0778647;1627,425516;152,3300267;-129,2779416
1/05/2013;ARAUCA;232,9031082;308,8243311;2461,427004;291,2966506;-230,1366516
1/05/2013;ARAUQUITA;222,6784563;313,1685526;3069,963429;333,2734169;-156,9837851
1/05/2013;CRAVO NORTE;234,1195953;309,4996231;2449,130311;296,7192547;-280,9459362
1/05/2013;FORTUL;146,4823918;234,8939854;2744,374417;386,9348604;-8,400480269
1/05/2013;PUERTO RONDON;229,0412485;309,8437674;2942,010559;322,2481256;-244,0783685
1/05/2013;SARAVENA;202,174678;296,7139325;2891,088779;470,3589451;45,44243277
1/05/2013;TAME;187,6989747;276,964076;2776,285986;399,4365783;-97,57722952
1/06/2013;ARAUCA;229,1636372;303,6682346;3305,227716;260,1687671;-270,1765277
1/06/2013;ARAUQUITA;219,7401597;307,063377;3332,322931;217,8584114;-196,4441874
1/06/2013;CRAVO NORTE;229,6591281;302,4892188;3102,868416;314,9512501;-315,0600905
1/06/2013;FORTUL;144,1945562;229,1108497;2775,504922;200,4590904;-122,1166454
1/06/2013;PUERTO RONDON;224,9505581;303,740286;3251,663993;247,0323;-278,0707327
1/06/2013;SARAVENA;198,5557154;289,5043859;2891,088779;223,6576013;-69,60283966
1/06/2013;TAME;183,5538418;270,2574355;2830,834301;221,4550038;-183,9044699
1/07/2013;ARAUCA;224,5987167;303,6133779;3335,933749;248,536453;-307,439645
1/07/2013;ARAUQUITA;212,5443416;309,4824039;3332,402291;258,4931747;-232,4536769
1/07/2013;CRAVO NORTE;225,4673526;303,5430346;3103,303008;261,1066626;-375,0171085
1/07/2013;FORTUL;137,235417;229,4414628;2775,085682;218,4853955;-192,829357
1/07/2013;PUERTO RONDON;218,7628936;303,7812423;3256,269568;240,8369829;-327,9808585
1/07/2013;SARAVENA;192,4130713;293,3071764;2891,088779;270,351733;-154,4945018
1/07/2013;TAME;176,8094581;272,2502155;2834,490452;228,6919096;-257,5114871
1/08/2013;ARAUCA;226,0984878;308,0798544;3336,164599;293,2468277;-247,9220102
1/08/2013;ARAUQUITA;215,6375381;313,2646893;3332,402291;374,3563753;-138,460865
1/08/2013;CRAVO NORTE;227,1233047;306,1263555;3103,303008;357,372994;-285,0520077
1/08/2013;FORTUL;139,8155984;231,6975654;2778,586236;327,7320249;-31,40711846
1/08/2013;PUERTO RONDON;220,4802794;308,5426868;3256,269568;402,0276032;-201,5200689
1/08/2013;SARAVENA;194,6462223;295,246815;2891,088779;403,4215485;24,6870517
1/08/2013;TAME;179,3202895;274,5599847;2834,563849;389,1938411;-82,86210052
1/09/2013;ARAUCA;230,3021109;317,6424196;3314,810615;141,1178813;-319,8245431
1/09/2013;ARAUQUITA;218,1444657;321,2541288;3283,49507;122,3846909;-232,7321345
1/09/2013;CRAVO NORTE;231,6405451;316,9985666;3103,303008;196,5754678;-318,666308
1/09/2013;FORTUL;141,5858883;240,376952;2678,161256;90,91107543;-163,578383
1/09/2013;PUERTO RONDON;224,7354301;317,8164381;3251,11982;141,1291991;-288,5673025
1/09/2013;SARAVENA;196,7774508;304,5547954;2771,908332;100,9586049;-133,6634019
1/09/2013;TAME;182,301427;282,9411581;2794,629909;113,4032958;-199,6883715
1/10/2013;ARAUCA;234,5793413;321,240856;3197,503501;110,9698496;-409,6276678
1/10/2013;ARAUQUITA;222,5021561;325,6569125;3156,534737;108,4419882;-333,429152
1/10/2013;CRAVO NORTE;235,479003;320,9687139;3093,615413;139,7383716;-399,5006859
1/10/2013;FORTUL;145,9894139;245,6118855;2545,960466;88,01871766;-278,0210556
1/10/2013;PUERTO RONDON;228,9045194;322,7400809;3205,480821;121,9639937;-390,6000497
1/10/2013;SARAVENA;201,7645857;309,9989368;2662,891661;105,6276284;-243,8074878
1/10/2013;TAME;186,4621114;287,9710085;2727,814707;108,3498233;-313,787276
1/11/2013;ARAUCA;231,9885514;318,4763281;3305,631458;144,3512052;-374,3454301
1/11/2013;ARAUQUITA;219,4590308;320,4295426;3332,402291;197,4266749;-286,8524985
1/11/2013;CRAVO NORTE;234,8882625;318,8228334;3062,93341;119,2848251;-366,4156481
1/11/2013;FORTUL;143,9137702;239,5448737;2771,190801;182,2989053;-242,0520667
1/11/2013;PUERTO RONDON;227,4538497;319,0415622;3256,269568;160,9934097;-333,5452192
1/11/2013;SARAVENA;199,5830986;302,1223145;2891,088779;226,6637144;-200,906333
1/11/2013;TAME;184,9988629;282,0283867;2833,773259;195,7936053;-252,4845828
1/12/2013;ARAUCA;223,892344;323,8854244;2658,060801;25,35755939;-349,8899215
1/12/2013;ARAUQUITA;212,3460447;322,1731712;2773,57358;30,5052889;-279,3131312
1/12/2013;CRAVO NORTE;225,1808897;325,5342113;2432,417046;29,9565758;-336,9042412
1/12/2013;FORTUL;136,1844217;242,8465626;2501,017569;54,670035;-240,818801
1/12/2013;PUERTO RONDON;220,5831898;323,0082346;2629,801852;25,90248634;-317,6362146
1/12/2013;SARAVENA;193,2753622;301,7838414;2668,447718;74,09383072;-208,7333793
1/12/2013;TAME;179,3382057;285,9468195;2465,446582;52,27867514;-249,6746539
1/01/2014;ARAUCA;224,1996111;338,7141448;1819,079797;3,735295654;-339,3778386
1/01/2014;ARAUQUITA;211,2897435;334,5058384;1994,260979;6,468767744;-287,3692845
1/01/2014;CRAVO NORTE;223,7317715;342,7156139;1590,504374;5,487228017;-326,0474421
1/01/2014;FORTUL;133,9682951;253,648815;1954,20939;20,07325708;-256,9925582
1/01/2014;PUERTO RONDON;221,3619481;338,0922181;1809,935341;6,561858266;-316,9748105
1/01/2014;SARAVENA;193,0790953;310,7383007;2115,389684;29,56525297;-244,7595238
1/01/2014;TAME;179,0207383;298,1730505;1814,472465;16,5766231;-257,0624705
1/02/2014;ARAUCA;230,7859252;345,808403;1255,129545;7,084718366;-342,6745869
1/02/2014;ARAUQUITA;218,0030503;337,9455246;1476,953198;12,49518326;-296,1542837
1/02/2014;CRAVO NORTE;231,1923386;349,4915888;1038,139036;7,895351455;-333,6767342
1/02/2014;FORTUL;139,0507273;251,5554212;1694,158033;42,79407424;-265,103431
1/02/2014;PUERTO RONDON;228,5983158;343,1909211;1271,402219;10,0459968;-323,1809094
1/02/2014;SARAVENA;198,0792178;310,2232515;1863,560885;54,9286985;-261,5055131
1/02/2014;TAME;185,3545441;298,5732437;1434,445787;30,86288165;-263,3168267
