formatted_date;mean_2m_air_temperature; minimum_2m_air_temperature; maximum_2m_air_temperature;total_precipitation;surface_pressure
5/08/2000;293,6808156;291,1495576;297,7968465;0,024076177;91214,19074
6/08/2000;294,4673317;291,4704535;298,3466844;0,010468656;91237,5474
7/08/2000;295,0333645;291,3278665;300,7075474;0,011792219;91152,64741
8/08/2000;294,9318306;291,4727468;299,6914492;0,01243951;91122,92262
9/08/2000;295,1119375;291,5649766;299,4270121;0,006982719;91176,14552
10/08/2000;295,3723145;291,4217191;301,4871012;0,007635654;91259,41361
11/08/2000;296,0956669;291,4296594;301,6647131;0,003435893;91269,63484
12/08/2000;296,2617992;291,7519778;301,9405193;0,003353502;91134,86796
13/08/2000;295,761993;291,4129241;300,7902078;0,01273738;91103,54782
14/08/2000;295,2765099;291,249167;300,4301116;0,010626614;91142,43279
15/08/2000;295,7531881;291,8024662;301,5085575;0,008250531;91119,39924
16/08/2000;295,9273739;291,4736833;301,7011219;0,010106576;91106,7164
17/08/2000;295,7751531;291,7549594;301,5544839;0,009016558;91045,94016
18/08/2000;295,8953394;291,4361285;300,1697614;0,007876806;91036,30465
19/08/2000;296,0304397;291,6837806;302,2302429;0,008152284;91145,93732
20/08/2000;296,260249;292,0131268;301,8958092;0,005696824;91102,88622
21/08/2000;296,7580147;292,4337406;302,5659603;0,00522856;91022,51889
22/08/2000;296,3160188;292,0500191;301,6178012;0,006425059;90944,86543
23/08/2000;296,2743381;292,0207501;301,4259311;0,009583155;90917,66935
24/08/2000;296,0698194;292,4718863;301,0171903;0,025944043;90973,27295
25/08/2000;295,7198147;292,356027;300,8633209;0,01864258;91059,00091
26/08/2000;295,3926853;292,0901361;299,5417634;0,024740951;91030,18816
27/08/2000;296,2226207;292,0960767;302,0136995;0,006210433;90961,41514
28/08/2000;296,1694649;292,3472865;301,756027;0,017482168;91006,3765
29/08/2000;295,6760871;292,3700965;300,6182033;0,023662388;91049,92038
30/08/2000;295,6394811;292,0531;300,6545355;0,008896404;91029,3792
31/08/2000;295,407498;292,2008795;300,026311;0,022417738;91044,01831
1/09/2000;294,9482225;292,4213475;299,9786043;0,03424724;91149,63074
2/09/2000;294,8352071;291,9599473;299,919501;0,01355255;91124,3079
3/09/2000;295,3921991;291,7800719;300,5598043;0,01330662;91061,39758
4/09/2000;293,3087899;291,2278405;295,6793975;0,035964464;91191,68764
5/09/2000;293,8075366;291,5105604;297,8557853;0,010447153;91291,78034
6/09/2000;295,0082917;291,4268318;300,3652189;0,008568305;91211,43145
7/09/2000;294,6018414;291,6305027;299,4464216;0,010543705;91124,83154
8/09/2000;294,7660178;291,1908488;300,2208136;0,010933406;90964,57212
9/09/2000;295,3448719;291,3718575;301,1792085;0,010484025;91013,57013
10/09/2000;294,1687506;291,651618;298,0242281;0,02058666;91089,52411
11/09/2000;294,9871366;291,4979994;299,7348016;0,015609218;91070,90263
12/09/2000;295,2923803;291,6397346;301,0734409;0,008842631;91063,23448
13/09/2000;295,930495;291,7640469;300,9309051;0,008604586;91087,02688
14/09/2000;294,9591211;291,7503338;299,4003693;0,030875655;91158,30198
15/09/2000;294,5625083;291,0031041;298,5640363;0,009909669;91177,25008
16/09/2000;294,9078493;291,6405395;299,3867429;0,017351666;91152,07693
17/09/2000;294,2216116;291,1611227;297,6684007;0,008451802;91189,70125
18/09/2000;294,2196897;291,5417298;297,6541639;0,014420053;91175,31953
19/09/2000;295,3982195;291,4737397;301,2550048;0,013207318;91126,45058
20/09/2000;294,0934613;291,9757986;297,8630843;0,024772805;91189,38739
21/09/2000;294,0263763;291,0634673;298,8032036;0,011740969;91219,20057
22/09/2000;294,9914154;291,1291971;300,4595651;0,006193538;91163,36759
23/09/2000;294,8508232;291,6359167;300,0448521;0,015573775;91099,1003
24/09/2000;294,1325713;291,4664384;298,2401855;0,019819067;91060,22165
25/09/2000;294,6743249;291,1829498;299,6939487;0,009895428;91092,92297
26/09/2000;295,1682939;291,9341694;299,8596294;0,014133725;91195,88409
27/09/2000;294,5564622;291,6967308;297,9277125;0,013683892;91241,10477
28/09/2000;294,3639747;291,5339976;299,4698353;0,021227445;91131,39962
29/09/2000;293,9748394;292,0013056;296,8886792;0,028077124;91162,60201
30/09/2000;294,4993146;291,7528264;299,9152539;0,015196397;91227,05155
1/10/2000;294,764909;290,8202887;300,84345;0,011752586;91246,75895
2/10/2000;294,6119749;291,4760756;298,9381189;0,012724952;91287,46859
3/10/2000;294,6584285;291,0301127;300,0403912;0,010620435;91249,26111
4/10/2000;294,5181626;291,4435723;299,0542701;0,012612521;91189,44563
5/10/2000;295,0590245;291,3311854;300,7986093;0,010503956;91115,8322
6/10/2000;294,890915;291,0875938;299,9868486;0,005261168;91014,37691
7/10/2000;295,5939834;291,4988434;301,2918415;0,007826721;90996,91704
8/10/2000;295,3426167;291,8260329;300,6559009;0,014410369;90985,02432
9/10/2000;295,2584814;292,0366975;300,5902574;0,013011866;90986,53811
10/10/2000;295,3412739;291,9389261;301,0701098;0,01180389;90987,36204
11/10/2000;295,7408088;291,8693642;300,8875087;0,007735924;90971,11564
12/10/2000;295,4015071;291,7969133;300,4327652;0,010631562;91051,36939
13/10/2000;295,3097207;291,6590889;300,6482655;0,013627478;91132,35547
14/10/2000;295,5599858;291,6450258;300,8637917;0,010448036;91157,85839
15/10/2000;294,950605;291,9780594;299,564861;0,016438409;91159,97806
16/10/2000;295,4198537;291,8384624;300,9413343;0,011376579;91160,33039
17/10/2000;295,5787041;291,8722469;301,0732169;0,008572125;91105,08848
18/10/2000;295,2951303;292,001317;299,4959817;0,007764904;91090,82832
19/10/2000;295,7159202;292,3855435;301,0951275;0,012021643;91036,60737
20/10/2000;295,2655519;291,3079126;301,3726398;0,011392497;91057,73052
21/10/2000;294,6813208;291,7380893;298,7525959;0,032692691;91093,11623
22/10/2000;294,6333827;291,7580822;299,0922407;0,01285649;91122,70078
23/10/2000;295,0499112;291,7899418;299,7351079;0,01778309;91073,53394
24/10/2000;294,1638373;291,8445655;298,1904082;0,015640896;91019,61561
25/10/2000;294,5410131;291,7749834;298,6999699;0,017343284;91008,9384
26/10/2000;294,6813177;291,7970251;299,386782;0,009625166;91073,87676
27/10/2000;294,721238;291,5230274;299,016147;0,011778669;91145,46148
28/10/2000;295,4194259;291,8381566;300,7311104;0,015820479;91175,66888
29/10/2000;295,2500052;292,0350808;300,4789044;0,011779043;91085,8384
30/10/2000;294,9666769;292,139446;299,5957388;0,015633129;91075,81752
31/10/2000;294,4003534;292,2096864;297,8395609;0,022108137;91151,72586
1/11/2000;295,0806996;291,9456901;299,942932;0,016029767;91128,66336
2/11/2000;294,4832196;292,0087261;298,4641135;0,023166731;91185,37248
3/11/2000;294,5163666;290,9987069;299,6644781;0,003616329;91134,24627
4/11/2000;295,1459402;292,1124952;299,3110667;0,007675979;90989,43136
5/11/2000;295,2443264;292,1128365;299,9428292;0,00344916;90919,92837
6/11/2000;295,3007922;292,1399025;299,9503059;0,004296316;91004,07303
7/11/2000;294,7059842;292,2029662;297,505166;0,008424681;91108,29852
8/11/2000;294,4865612;290,8909407;299,5939899;0,006547387;91024,01519
9/11/2000;294,8904269;291,3592305;299,9156535;0,011889531;91000,71433
10/11/2000;295,1326041;291,8068892;300,0526231;0,011257622;91026,84146
11/11/2000;294,0232051;291,7507824;297,1866902;0,024528738;91073,93099
12/11/2000;294,2719353;290,9733788;298,7128941;0,013765994;91116,52017
13/11/2000;294,4315542;291,0779387;299,6499673;0,011931338;91102,46212
14/11/2000;294,4465302;290,7876267;298,6851598;0,00320069;91113,66873
15/11/2000;294,106082;290,607966;298,2895746;0,003945969;91040,10977
16/11/2000;294,9892985;291,1117728;300,5457038;0,008309202;90975,23816
17/11/2000;294,1717108;291,9767229;296,7705672;0,013442658;90973,80097
18/11/2000;294,5389583;291,8681127;297,9921806;0,014431541;91036,51292
19/11/2000;294,6047981;291,7865627;298,8684944;0,011999988;91087,82074
20/11/2000;294,9058692;291,7825825;299,1241156;0,010950609;91095,77474
21/11/2000;295,527012;291,4391749;300,5977285;0,004438528;91081,72961
22/11/2000;295,391935;291,6419251;300,422522;0,00430984;91096,71585
23/11/2000;295,1915542;291,4571913;300,1955497;0,006500731;91077,05062
24/11/2000;295,3330893;291,3653674;300,8121863;0,012236482;91036,04063
25/11/2000;295,6682549;291,5886296;300,4017523;0,00757884;91029,32885
26/11/2000;295,2967123;291,2774777;301,1778624;0,010357559;91023,42687
27/11/2000;294,9466884;291,5595552;299,8238434;0,010395347;91047,84695
28/11/2000;295,258568;291,7388219;301,000283;0,00837501;91072,70339
29/11/2000;294,5504561;291,983989;297,8626549;0,007830778;91115,37413
30/11/2000;294,5671055;292,2028315;298,1211973;0,010715171;91058,63372
1/12/2000;295,5857911;292,3261988;301,1847002;0,009786694;91047,80247
2/12/2000;295,2072109;292,2447512;299,9626412;0,013795448;91071,77123
3/12/2000;294,4918236;292,2273925;298,9195274;0,026940243;91157,19261
4/12/2000;294,5511096;291,5301737;298,5212958;0,007433177;91152,45091
5/12/2000;294,837525;291,5950162;299,7071904;0,01333547;91068,91276
6/12/2000;294,7076429;291,7369565;299,0409891;0,011745824;91083,2313
7/12/2000;294,3886024;291,8958015;297,3994663;0,007599351;91129,29276
8/12/2000;295,0679365;291,6863864;299,5614844;0,00310386;91148,5604
9/12/2000;295,6009494;292,5338743;300,7623014;0,004309126;91075,35048
10/12/2000;295,9400333;292,5502064;300,7811697;0,005591907;91012,58881
11/12/2000;295,2306536;292,0642562;299,9479226;0,005021207;90975,37455
12/12/2000;295,317856;291,8665954;300,1823095;0,003410196;90993,02838
13/12/2000;295,6273564;291,8324823;301,2332106;0,002870904;91048,76267
14/12/2000;295,1935511;292,1269647;299,5200337;0,010531189;91144,62586
15/12/2000;294,7149497;291,2513715;299,589089;0,005521911;91169,60654
16/12/2000;294,4919369;290,7645808;299,2414219;0,008074;91151,7301
17/12/2000;294,3533299;290,9896359;298,4742379;0,0094213;91234,1156
18/12/2000;294,3746854;290,1956197;299,040213;0,002155906;91134,87402
19/12/2000;294,054329;291,208536;297,4768579;0,009258821;91056,22961
20/12/2000;293,996518;291,3750903;297,7061664;0,004296542;91146,06055
21/12/2000;294,8461197;290,5795129;300,5374903;0,001554697;91080,64808
22/12/2000;295,1604674;290,8254132;300,7974089;0,001628851;91032,83997
23/12/2000;295,3046053;291,1807911;299,8510148;0,002751166;91041,50868
24/12/2000;295,7122249;291,405482;300,7162067;0,004963403;91012,43389
25/12/2000;295,4091245;291,9789149;300,0547763;0,009537237;90993,3952
26/12/2000;294,9176247;291,5136002;300,411194;0,004770733;90967,41577
27/12/2000;294,7399723;291,948404;298,8253816;0,012925803;91026,60263
28/12/2000;294,4224982;291,477904;299,7632561;0,012676749;91070,8463
29/12/2000;294,3103453;291,3443623;298,7607124;0,011261935;91126,41588
30/12/2000;294,5935419;291,4780985;299,1670969;0,011610486;91183,52744
31/12/2000;294,9248851;290,852898;300,1624097;0,004737872;91089,16372
1/01/2001;295,4883879;291,6800863;300,9505384;0,007224754;91107,39268
2/01/2001;295,2786606;291,0060818;300,84044;0,002704241;91116,91866
3/01/2001;294,9830802;290,9459717;301,0348114;0,00392254;91108,54778
4/01/2001;294,9170766;291,3836566;300,6476225;0,002916826;91168,56719
5/01/2001;294,9164214;291,8473542;299,0077749;0,005688815;91241,09692
6/01/2001;294,7861356;291,7652861;298,7592598;0,002361786;91176,11932
7/01/2001;294,9445661;291,716972;298,9738003;0,002354668;91045,89896
8/01/2001;295,1600427;291,3451342;300,037632;0,001945001;91064,77179
9/01/2001;294,7721401;291,1640499;300,7443503;0,003241397;91085,39074
10/01/2001;294,4913881;291,304706;299,2454277;0,006950608;91209,23035
11/01/2001;294,599092;290,6629843;299,5687535;0,005499372;91189,06859
12/01/2001;294,8699328;290,7303762;299,7916027;0,004394039;91087,90955
13/01/2001;294,6810109;291,2419557;299,2470909;0,002463414;91024,54684
14/01/2001;295,0518841;291,4964846;300,2047206;0,00273241;91031,33459
15/01/2001;295,1624623;291,1496805;299,9856496;0,002552799;91072,10337
16/01/2001;295,0412712;291,4750539;299,6699661;0,003257208;91058,47717
17/01/2001;294,6776187;291,4772901;299,0490813;0,003975809;91105,72613
18/01/2001;294,6502632;291,4994776;298,9629437;0,005982181;91082,85161
19/01/2001;294,7857726;291,183337;299,3748134;0,006408239;91156,722
20/01/2001;294,4269116;291,37497;298,3746499;0,009917333;91364,24101
21/01/2001;294,2385189;290,5533142;299,5240171;0,012527795;91289,64131
22/01/2001;293,8360015;290,3386248;299,2234014;0,009945584;91272,46661
23/01/2001;293,7156497;290,9450707;297,530749;0,010246569;91292,33341
24/01/2001;294,3167901;290,1698884;299,059397;0,00367058;91301,32479
25/01/2001;294,9349865;291,0914148;300,2711699;0,003756024;91232,42322
26/01/2001;295,4512303;291,456309;299,8540641;0,002333023;91107,4701
27/01/2001;294,7595126;290,9454399;299,6286526;0,00298932;91050,96166
28/01/2001;295,2658481;291,4914591;300,61501;0,001997204;91132,21633
29/01/2001;295,5969398;291,4838344;300,3150184;0,002038656;91094,09262
30/01/2001;295,2840045;289,6627078;300,6875025;0,001729402;91007,80745
31/01/2001;295,4172325;291,2513894;300,690891;0,001752892;90962,12157
1/02/2001;295,4752943;291,2624047;299,92917;0,001972909;90938,44188
2/02/2001;295,2224514;291,1475914;299,6778798;0,002668001;90950,12662
3/02/2001;294,6388697;290,6583364;299,8575772;0,003116517;90945,8116
4/02/2001;294,9548377;291,016452;299,6767347;0,002698247;90986,02823
5/02/2001;295,6200319;291,2761094;300,6539066;0,001730436;90980,75313
6/02/2001;296,0291238;291,2831788;301,7592728;0,00147918;90888,67443
7/02/2001;296,3854329;291,6834178;301,8910617;0,001876496;90850,49253
8/02/2001;296,5796748;291,8028202;302,6792871;0,003357495;90849,50331
9/02/2001;296,2932221;291,8729833;301,93514;0,004308403;90792,51298
10/02/2001;296,2361429;292,0372766;301,7877341;0,001989071;90749,07015
11/02/2001;296,3457245;292,1668904;301,7011107;0,000813976;90787,94737
12/02/2001;296,5370887;292,0358064;302,0715966;0,001558836;90851,43733
13/02/2001;297,3087614;292,2412345;303,3403676;0,001112978;90899,89904
14/02/2001;296,9264454;292,3815353;302,3471789;0,001588275;90844,18678
15/02/2001;296,6001346;292,4934751;301,8265584;0,001541715;90768,49021
16/02/2001;296,5646107;292,6934533;301,367901;0,003213925;90936,68816
17/02/2001;296,5310604;292,9263391;300,7482917;0,005163653;91114,07125
18/02/2001;296,2811587;292,1045815;301,5056444;0,002280235;91190,65711
19/02/2001;295,8751791;292,3063777;300,3570682;0,002881113;91157,46338
20/02/2001;296,1232993;292,6654411;300,6446468;0,006070934;91152,48517
21/02/2001;295,5285692;292,3591532;299,5155563;0,005834384;91115,45944
22/02/2001;295,4488897;291,3589275;300,4259816;0,003977815;91066,33518
23/02/2001;295,6095561;291,3994241;300,5970159;0,003110678;91053,48214
24/02/2001;295,5900147;291,9819444;299,6215036;0,002545289;91049,55192
25/02/2001;295,79381;292,4314262;300,3479765;0,005142254;91149,87652
26/02/2001;295,1868464;292,3409714;298,550442;0,0098448;91153,72341
27/02/2001;295,1832661;291,6031873;300,380223;0,005329671;91142,83091
28/02/2001;295,263406;291,6126446;300,5877162;0,005517887;91041,7911
1/03/2001;295,0681009;291,75126;299,6633776;0,005916344;91069,8319
2/03/2001;295,4852383;291,6762079;300,4528515;0,002627944;91050,99094
3/03/2001;296,0070484;291,8224738;301,7122258;0,003484817;91072,07616
4/03/2001;295,9750362;291,8970008;300,4605114;0,009808605;91210,96094
5/03/2001;294,8289813;291,5701134;299,2282773;0,008928752;91265,50601
6/03/2001;295,2509532;291,9072334;299,4550771;0,009629614;91253,19946
7/03/2001;295,3278233;292,2756345;299,5729606;0,011865679;91246,62363
8/03/2001;295,2206352;291,9589266;300,2653623;0,011756676;91244,69977
9/03/2001;295,9532462;291,8048728;300,2336511;0,006419975;91176,8005
10/03/2001;295,2531423;291,5434003;300,1945871;0,008458413;91154,31257
11/03/2001;295,6260124;291,6294019;300,7572001;0,012278195;91185,89634
12/03/2001;296,0071986;291,3702448;301,5776666;0,002171372;91129,95584
13/03/2001;296,1137595;291,7697247;301,3609804;0,00565308;90999,97537
14/03/2001;296,2143522;292,2971449;300,7747835;0,010434462;90975,79381
15/03/2001;295,8563931;291,7431218;300,5102618;0,00938014;90951,8115
16/03/2001;295,5101729;291,633732;300,7234176;0,006898909;91058,13224
17/03/2001;295,0955685;291,4655004;300,1743065;0,008535388;91114,62807
18/03/2001;295,3044281;292,1773314;300,3938687;0,013162069;91057,89868
19/03/2001;295,3237454;292,066861;300,0178769;0,014092072;90977,2082
20/03/2001;295,1045917;291,682702;301,1421281;0,009928774;91066,93116
21/03/2001;294,6989763;292,1560946;298,0659683;0,012019646;91208,85897
22/03/2001;294,6082884;291,9112325;299,0656838;0,012857323;91214,37693
23/03/2001;294,9410973;291,8630148;298,8548867;0,008874956;91022,56092
24/03/2001;295,577869;292,2212137;300,8093062;0,01143612;90982,17074
25/03/2001;295,499469;291,7690544;301,1239686;0,013856168;91088,00338
26/03/2001;295,463478;291,6504479;300,4578518;0,012418043;91117,775
27/03/2001;295,7363027;292,0184815;300,8394136;0,008361857;91153,1182
28/03/2001;296,0676475;291,9360144;300,5166132;0,003669267;91010,1123
29/03/2001;295,9959702;292,4295267;300,703086;0,009400201;91024,25133
30/03/2001;295,9267439;292,0601683;301,5894022;0,007626563;91093,30708
31/03/2001;295,9394697;291,9985401;300,8172702;0,008791264;91077,24177
1/04/2001;295,9483429;292,0753094;301,2439311;0,00487069;91102,55444
2/04/2001;296,0095593;291,7399882;300,7003902;0,006668134;91128,8713
3/04/2001;296,149905;291,9507998;301,2115268;0,003723927;91075,61291
4/04/2001;295,4694826;292,4495186;299,1525748;0,005252179;91052,44384
5/04/2001;295,6512733;292,0580969;300,3274563;0,005202187;91025,8148
6/04/2001;296,2196191;292,0859021;302,1506717;0,007223723;90980,24206
7/04/2001;296,8812269;292,6417697;301,9217824;0,009507039;91008,2111
8/04/2001;296,3154376;292,7109305;302,0649078;0,012319724;91152,59829
9/04/2001;296,1856967;292,4435642;301,5990835;0,008287489;91045,23054
10/04/2001;295,7552345;292,0172828;301,2142023;0,008903018;90973,33611
11/04/2001;295,8247715;292,1911927;301,1335723;0,008620598;90943,23003
12/04/2001;296,0116782;292,4211367;301,5218514;0,010350169;91052,95245
13/04/2001;295,917803;292,228069;301,5832305;0,008256161;91119,82683
14/04/2001;295,8828844;292,1870626;301,1070511;0,012435457;91045,13747
15/04/2001;295,3706323;292,076774;300,8827945;0,015827869;91078,24491
16/04/2001;295,4489368;292,2398035;300,0303517;0,011120789;91078,97902
17/04/2001;294,8253618;292,384871;297,5483956;0,011033909;91195,21596
18/04/2001;295,3504593;292,1861036;300,502306;0,016461326;91212,15111
19/04/2001;295,4378999;291,96947;299,7255631;0,013529037;91164,58311
20/04/2001;295,4556294;292,2232265;299,8214843;0,012633702;91238,27333
21/04/2001;295,6788424;291,4115461;301,7090765;0,004927375;91164,42222
22/04/2001;295,4493978;292,363537;299,7120447;0,007939253;91134,45747
23/04/2001;294,7515826;292,2134851;298,7077048;0,007531618;91101,32533
24/04/2001;295,5787097;292,1795395;301,0095203;0,003339215;91074,43915
25/04/2001;295,8898191;292,477968;299,8431106;0,003543018;91068,41705
26/04/2001;295,8682115;292,4843602;300,5690109;0,009966415;91103,64107
27/04/2001;296,4594966;292,1303005;302,2423215;0,004256569;91012,73611
28/04/2001;296,7109488;292,6483016;301,7534851;0,007732906;90938,21932
29/04/2001;296,6182672;292,6356992;301,5117072;0,012093174;91009,63084
30/04/2001;295,9629066;292,5549694;300,2959632;0,013177234;91075,44407
1/05/2001;296,1703445;292,6970846;301,6509551;0,007801411;91022,06479
2/05/2001;296,4104038;292,60451;301,5118921;0,008172868;91017,50261
3/05/2001;295,9542032;292,1744584;300,485679;0,010860556;91135,16708
4/05/2001;295,8480637;292,7858254;299,81855;0,012759802;91138,00348
5/05/2001;295,4069554;292,6128242;299,1762416;0,015107928;91030,11243
6/05/2001;296,0749169;293,1181494;300,5740137;0,017484913;91022,72734
7/05/2001;295,6988402;292,9621492;299,5091438;0,007918231;91009,182
8/05/2001;294,7939849;292,9185092;297,1690217;0,029897674;91105,96104
9/05/2001;294,6400052;291,9613575;299,1198285;0,012546393;91223,95372
10/05/2001;295,8776982;292,319332;300,5575371;0,008006053;91216,4171
11/05/2001;296,4238216;292,5082209;301,3060253;0,004014531;91033,26459
12/05/2001;296,4267088;292,8643241;301,4036203;0,006837088;90999,79904
13/05/2001;296,199095;292,6723307;300,0278538;0,008801025;91089,8862
14/05/2001;295,594239;292,4248083;300,0419184;0,020252475;91160,75018
15/05/2001;295,5564683;292,5755609;300,2406931;0,024886209;91168,1587
16/05/2001;294,9797609;292,4530951;299,3633123;0,03062556;91149,6611
17/05/2001;296,301521;292,4330839;302,1989324;0,005277671;91093,03084
18/05/2001;297,0033442;293,0544906;302,004267;0,008008807;91085,64864
19/05/2001;295,5691046;292,7740416;299,7772188;0,0227779;91120,26722
20/05/2001;295,8503006;292,7288051;301,2781497;0,012404809;91103,50071
21/05/2001;295,1303787;292,2893608;298,6380422;0,022155605;91155,18421
22/05/2001;294,9189278;291,9243556;300,3378817;0,036393286;91299,65545
23/05/2001;295,4447509;291,0881432;301,0257606;0,008520652;91181,67034
24/05/2001;295,1432166;292,0702033;299,7361254;0,02022563;91238,84597
25/05/2001;295,1609372;291,8631912;300,1992392;0,006727001;91266,50713
26/05/2001;294,2498871;291,7941897;297,6878531;0,017496191;91226,05871
27/05/2001;294,4935043;291,8778341;299,2367253;0,023357158;91195,72175
28/05/2001;295,2673775;291,4914938;300,5686273;0,008905801;91175,56515
29/05/2001;295,8058587;291,6723614;301,38472;0,007531388;91141,74669
30/05/2001;295,9791279;292,0616849;301,7213599;0,0108611;91147,17603
31/05/2001;295,6321074;291,9785661;300,1148166;0,021533781;91173,40678
1/06/2001;294,5355824;291,8382659;297,5509592;0,021417923;91282,1963
2/06/2001;293,9891713;291,1246382;298,1175836;0,013886231;91312,47941
3/06/2001;293,7488397;290,6491562;298,3769469;0,010379347;91223,55726
4/06/2001;294,8321708;290,9127246;300,959453;0,007447432;91218,59695
5/06/2001;294,9666272;291,3791663;299,6506547;0,006254397;91239,09897
6/06/2001;295,4973294;291,4678796;300,8139646;0,007470651;91195,17321
7/06/2001;295,6147102;291,4946484;300,9419463;0,011353244;91056,12205
8/06/2001;295,8204115;291,7579621;301,7297591;0,011041203;91032,8731
9/06/2001;296,1327845;291,8383538;301,2890781;0,01272728;91044,0543
10/06/2001;296,2154421;291,9003713;301,8247764;0,010446905;91115,32785
11/06/2001;295,6643677;292,1701959;299,9924368;0,011203746;91158,37722
12/06/2001;295,1400991;291,744389;299,5134349;0,021928996;91186,75296
13/06/2001;294,8434812;291,3407595;300,4070646;0,007587893;91163,04161
14/06/2001;294,7958871;291,6578521;299,4089528;0,012000892;91094,72385
15/06/2001;295,5652474;291,6488513;301,0014055;0,010238917;91068,33929
16/06/2001;295,9222485;291,6401575;301,2830695;0,006237346;90988,58348
17/06/2001;295,7111296;292,1651256;300,7877378;0,006593677;91018,75433
18/06/2001;295,8388162;291,9194675;301,2494941;0,006108617;90991,19662
19/06/2001;295,6353708;292,0496294;300,7990885;0,013264466;91016,84076
20/06/2001;296,1156094;291,9959391;301,2718295;0,011052433;91072,41104
21/06/2001;295,5694628;292,1809109;300,7423409;0,025676174;91173,26398
22/06/2001;296,1685038;291,6446636;302,4470765;0,004154138;91197,72203
23/06/2001;295,119604;292,0065774;298,50258;0,007665272;91133,67407
24/06/2001;296,1441506;291,8190821;301,3277501;0,006788357;91145,62128
25/06/2001;296,3062883;291,8281657;301,8824373;0,003225352;91129,68021
26/06/2001;297,1668225;292,1139707;303,2747833;0,001836199;91023,3189
27/06/2001;297,2282959;292,7784296;303,1762538;0,003185361;91015,57882
28/06/2001;297,0274286;292,3830617;303,1312452;0,007855079;91039,61979
29/06/2001;295,9121609;292,5010437;300,4749554;0,016454479;91029,39487
30/06/2001;296,0841955;292,16824;301,0807422;0,014763283;91060,66866
1/07/2001;295,4540378;292,1067649;299,8612546;0,017298908;91074,14625
2/07/2001;296,1769991;292,2474322;301,3022347;0,00540302;91020,14501
3/07/2001;296,3936485;292,3652606;301,2276617;0,004790801;91031,55813
4/07/2001;296,9195795;292,5022891;302,0476731;0,003448551;90989,75295
5/07/2001;296,6497335;292,6052966;302,3016519;0,003247732;90987,84619
6/07/2001;296,0112363;292,1079787;301,0899889;0,011202006;91080,39972
7/07/2001;295,7969859;291,9859212;300,8476825;0,013904262;91184,3625
8/07/2001;295,5980726;292,0600082;300,3057204;0,026617832;91221,97933
9/07/2001;294,5872772;291,7849897;298,4135147;0,012085741;91223,90956
10/07/2001;295,1144345;291,7195259;299,1830632;0,016917328;91213,58081
11/07/2001;294,9999165;291,7431042;300,1392645;0,011851352;91209,28161
12/07/2001;295,7181686;291,9618042;300,7619459;0,013543604;91212,34033
13/07/2001;296,0422828;291,888382;301,595099;0,006074034;91163,89639
14/07/2001;295,5380303;292,0521626;299,8323201;0,027384466;91077,80899
15/07/2001;294,3351088;291,5095113;297,7202934;0,011130976;91174,95046
16/07/2001;295,4281372;291,1948108;301,2454655;0,006985583;91188,57434
17/07/2001;295,3916562;291,7723497;301,252445;0,012623702;91119,23489
18/07/2001;295,8185769;291,8529089;301,3106966;0,011464929;91015,48977
19/07/2001;295,5162849;291,8713646;300,4872412;0,024700097;91099,3268
20/07/2001;295,2045747;291,8551216;300,4189175;0,013552523;91163,23757
21/07/2001;295,0283566;291,5337151;300,0679125;0,021133768;91112,1203
22/07/2001;294,6135536;291,6112095;299,3779317;0,016447145;91217,13637
23/07/2001;294,9130601;290,8290186;300,690812;0,003970221;91245,21032
24/07/2001;295,6681903;291,174775;302,1865762;0,007933302;91133,37643
25/07/2001;295,8181572;291,116857;302,4902953;0,007576618;91105,49257
26/07/2001;294,6557816;291,3361466;298,2776095;0,017855313;91197,36741
27/07/2001;295,2495816;291,3467065;301,3534168;0,010072669;91277,23088
28/07/2001;295,2949655;291,4788711;300,6871389;0,00932829;91336,91338
29/07/2001;295,9176927;291,0983187;301,7176136;0,006861247;91184,37716
30/07/2001;295,5029699;291,8028295;300,0782019;0,015269407;91072,91182
31/07/2001;295,5843939;291,4568422;300,2944372;0,007240951;91141,56265
1/08/2001;296,3496659;292,0669588;301,8586645;0,005782469;91157,30167
2/08/2001;296,1211415;292,0260381;301,5046937;0,009051062;91141,8047
3/08/2001;295,8546241;291,7528443;301,5257874;0,011554741;91167,088
4/08/2001;295,3286764;291,6822608;299,5302314;0,011391091;91160,09614
5/08/2001;295,5437411;291,528202;300,0622341;0,01516747;91269,73708
6/08/2001;296,1182336;291,7229759;301,303172;0,006575309;91237,96431
7/08/2001;296,1660278;291,9302121;301,9403121;0,006601011;91169,96405
8/08/2001;296,0439293;291,8868706;301,1999901;0,011928645;91111,06297
9/08/2001;295,9605433;291,7417125;302,1050571;0,022998348;91111,32235
10/08/2001;296,1484988;292,1786836;301,290907;0,003515501;91120,84339
11/08/2001;296,198282;292,2615205;301,7396211;0,003653057;91175,25516
12/08/2001;296,8009845;292,2476615;302,4774962;0,003577267;91181,4445
13/08/2001;296,4063402;292,3592707;301,4914473;0,006693407;91098,30952
14/08/2001;296,3712205;292,5224665;301,8843199;0,009482913;91034,06107
15/08/2001;296,2973023;292,1752383;302,019694;0,007393823;91004,75916
16/08/2001;296,8337209;292,5535304;302,1985212;0,007620541;91047,64082
17/08/2001;297,2483252;292,8110768;303,1531711;0,007765028;91081,22586
18/08/2001;296,2885047;292,8122487;300,7017191;0,016458749;91027,40353
