Date;Municipio;ndvi_mean;;;;;
17/11/2006;FORTUL;5412,032738;;;;;
17/11/2006;PUERTO RONDON;6678,481826;;;;;
17/11/2006;SARAVENA;7174,29652;;;;;
17/11/2006;TAME;6409,578381;;;;;
3/12/2006;ARAUCA;6695,423268;;;;;
3/12/2006;ARAUQUITA;7127,630084;;;;;
3/12/2006;CRAVO NORTE;5835,595462;;;;;
3/12/2006;FORTUL;5119,46176;;;;;
3/12/2006;PUERTO RONDON;6594,331145;;;;;
3/12/2006;SARAVENA;6749,78882;;;;;
3/12/2006;TAME;6010,048031;;;;;
19/12/2006;ARAUCA;6562,868794;;;;;
19/12/2006;ARAUQUITA;7714,482197;;;;;
19/12/2006;CRAVO NORTE;5990,073847;;;;;
19/12/2006;FORTUL;5201,155372;;;;;
19/12/2006;PUERTO RONDON;6685,711398;;;;;
19/12/2006;SARAVENA;5719,208675;;;;;
19/12/2006;TAME;6346,786382;;;;;
1/01/2007;ARAUCA;6015,288809;;;;;
1/01/2007;ARAUQUITA;7467,159399;;;;;
1/01/2007;CRAVO NORTE;5740,810695;;;;;
1/01/2007;FORTUL;5137,045951;;;;;
1/01/2007;PUERTO RONDON;6203,70165;;;;;
1/01/2007;SARAVENA;6108,642396;;;;;
1/01/2007;TAME;5974,903659;;;;;
17/01/2007;ARAUCA;5366,141565;;;;;
17/01/2007;ARAUQUITA;7226,654038;;;;;
17/01/2007;CRAVO NORTE;5541,848703;;;;;
17/01/2007;FORTUL;5899,386819;;;;;
17/01/2007;PUERTO RONDON;5843,723279;;;;;
17/01/2007;SARAVENA;6461,836936;;;;;
17/01/2007;TAME;6382,074485;;;;;
2/02/2007;ARAUCA;4740,077794;;;;;
2/02/2007;ARAUQUITA;6749,812533;;;;;
2/02/2007;CRAVO NORTE;5024,874676;;;;;
2/02/2007;FORTUL;6286,480054;;;;;
2/02/2007;PUERTO RONDON;5133,683399;;;;;
2/02/2007;SARAVENA;6938,33883;;;;;
2/02/2007;TAME;6384,232295;;;;;
18/02/2007;ARAUCA;4257,668967;;;;;
18/02/2007;ARAUQUITA;6168,185323;;;;;
18/02/2007;CRAVO NORTE;4453,129491;;;;;
18/02/2007;FORTUL;5415,242458;;;;;
18/02/2007;PUERTO RONDON;4647,317034;;;;;
18/02/2007;SARAVENA;6352,326969;;;;;
18/02/2007;TAME;5873,627473;;;;;
6/03/2007;ARAUCA;4044,19807;;;;;
6/03/2007;ARAUQUITA;5987,16514;;;;;
6/03/2007;CRAVO NORTE;4036,493617;;;;;
6/03/2007;FORTUL;4311,614384;;;;;
6/03/2007;PUERTO RONDON;4373,613643;;;;;
6/03/2007;SARAVENA;4192,703315;;;;;
6/03/2007;TAME;5211,87961;;;;;
22/03/2007;ARAUCA;3813,169573;;;;;
22/03/2007;ARAUQUITA;4851,695904;;;;;
22/03/2007;CRAVO NORTE;3794,552778;;;;;
22/03/2007;FORTUL;703,6029718;;;;;
22/03/2007;PUERTO RONDON;4008,533439;;;;;
22/03/2007;SARAVENA;2888,336455;;;;;
22/03/2007;TAME;2561,862986;;;;;
7/04/2007;ARAUCA;6125,51674;;;;;
7/04/2007;ARAUQUITA;7008,399619;;;;;
7/04/2007;CRAVO NORTE;5378,697446;;;;;
7/04/2007;FORTUL;4416,586838;;;;;
7/04/2007;PUERTO RONDON;5873,500639;;;;;
7/04/2007;SARAVENA;6757,254598;;;;;
7/04/2007;TAME;5598,525388;;;;;
23/04/2007;ARAUCA;7277,926462;;;;;
23/04/2007;ARAUQUITA;8150,715864;;;;;
23/04/2007;CRAVO NORTE;6152,809244;;;;;
23/04/2007;FORTUL;5018,974605;;;;;
23/04/2007;PUERTO RONDON;7013,382754;;;;;
23/04/2007;SARAVENA;7169,695133;;;;;
23/04/2007;TAME;6104,2941;;;;;
9/05/2007;ARAUCA;7242,169446;;;;;
9/05/2007;ARAUQUITA;7375,058726;;;;;
9/05/2007;CRAVO NORTE;6434,021032;;;;;
9/05/2007;FORTUL;5444,405503;;;;;
9/05/2007;PUERTO RONDON;5907,951715;;;;;
9/05/2007;SARAVENA;7500,090459;;;;;
9/05/2007;TAME;6301,457628;;;;;
25/05/2007;ARAUCA;6308,377192;;;;;
25/05/2007;ARAUQUITA;7876,597381;;;;;
25/05/2007;CRAVO NORTE;5705,056542;;;;;
25/05/2007;FORTUL;4151,052683;;;;;
25/05/2007;PUERTO RONDON;6631,428364;;;;;
25/05/2007;SARAVENA;6711,253899;;;;;
25/05/2007;TAME;5522,240786;;;;;
10/06/2007;ARAUCA;7084,113322;;;;;
10/06/2007;ARAUQUITA;7661,444092;;;;;
10/06/2007;CRAVO NORTE;5807,380694;;;;;
10/06/2007;FORTUL;4926,694533;;;;;
10/06/2007;PUERTO RONDON;6602,146669;;;;;
10/06/2007;SARAVENA;5917,080899;;;;;
10/06/2007;TAME;5626,029687;;;;;
26/06/2007;ARAUCA;4077,271049;;;;;
26/06/2007;ARAUQUITA;3594,991598;;;;;
26/06/2007;CRAVO NORTE;4394,367131;;;;;
26/06/2007;FORTUL;3132,71276;;;;;
26/06/2007;PUERTO RONDON;3831,01903;;;;;
26/06/2007;SARAVENA;3594,275403;;;;;
26/06/2007;TAME;4192,611102;;;;;
12/07/2007;ARAUCA;6219,700548;;;;;
12/07/2007;ARAUQUITA;7288,783527;;;;;
12/07/2007;CRAVO NORTE;5593,447246;;;;;
12/07/2007;FORTUL;5263,548661;;;;;
12/07/2007;PUERTO RONDON;6335,486977;;;;;
12/07/2007;SARAVENA;7046,422746;;;;;
12/07/2007;TAME;6575,766274;;;;;
28/07/2007;ARAUCA;6233,535354;;;;;
28/07/2007;ARAUQUITA;6539,236617;;;;;
28/07/2007;CRAVO NORTE;5263,892066;;;;;
28/07/2007;FORTUL;3913,228979;;;;;
28/07/2007;PUERTO RONDON;6073,943057;;;;;
28/07/2007;SARAVENA;5928,242572;;;;;
28/07/2007;TAME;6077,01715;;;;;
13/08/2007;ARAUCA;6592,636232;;;;;
13/08/2007;ARAUQUITA;7334,6589;;;;;
13/08/2007;CRAVO NORTE;5848,413829;;;;;
13/08/2007;FORTUL;4319,261852;;;;;
13/08/2007;PUERTO RONDON;6549,651134;;;;;
13/08/2007;SARAVENA;6571,982594;;;;;
13/08/2007;TAME;5928,489919;;;;;
29/08/2007;ARAUCA;6655,747306;;;;;
29/08/2007;ARAUQUITA;7681,479695;;;;;
29/08/2007;CRAVO NORTE;5365,776004;;;;;
29/08/2007;FORTUL;4700,846043;;;;;
29/08/2007;PUERTO RONDON;6744,405853;;;;;
29/08/2007;SARAVENA;6281,525551;;;;;
29/08/2007;TAME;5891,193805;;;;;
14/09/2007;ARAUCA;6820,454492;;;;;
14/09/2007;ARAUQUITA;7550,754499;;;;;
14/09/2007;CRAVO NORTE;5686,551896;;;;;
14/09/2007;FORTUL;5805,843717;;;;;
14/09/2007;PUERTO RONDON;6445,218625;;;;;
14/09/2007;SARAVENA;7283,178221;;;;;
14/09/2007;TAME;6678,505858;;;;;
30/09/2007;ARAUCA;6869,465681;;;;;
30/09/2007;ARAUQUITA;7730,16513;;;;;
30/09/2007;CRAVO NORTE;6091,599697;;;;;
30/09/2007;FORTUL;4878,067211;;;;;
30/09/2007;PUERTO RONDON;6684,174922;;;;;
30/09/2007;SARAVENA;6930,888426;;;;;
30/09/2007;TAME;6267,78094;;;;;
16/10/2007;ARAUCA;6187,669459;;;;;
16/10/2007;ARAUQUITA;7210,158439;;;;;
16/10/2007;CRAVO NORTE;5457,899669;;;;;
16/10/2007;FORTUL;3719,533023;;;;;
16/10/2007;PUERTO RONDON;6370,927502;;;;;
16/10/2007;SARAVENA;6372,55429;;;;;
16/10/2007;TAME;5492,031877;;;;;
1/11/2007;ARAUCA;6256,304751;;;;;
1/11/2007;ARAUQUITA;7782,804587;;;;;
1/11/2007;CRAVO NORTE;5276,300956;;;;;
1/11/2007;FORTUL;4946,41847;;;;;
1/11/2007;PUERTO RONDON;6385,572295;;;;;
1/11/2007;SARAVENA;7521,192997;;;;;
1/11/2007;TAME;5976,831071;;;;;
17/11/2007;ARAUCA;6816,062531;;;;;
17/11/2007;ARAUQUITA;7812,37151;;;;;
17/11/2007;CRAVO NORTE;5998,920941;;;;;
17/11/2007;FORTUL;5930,182593;;;;;
17/11/2007;PUERTO RONDON;6722,091934;;;;;
17/11/2007;SARAVENA;7355,830875;;;;;
17/11/2007;TAME;6283,67383;;;;;
3/12/2007;ARAUCA;6746,87089;;;;;
3/12/2007;ARAUQUITA;7724,078627;;;;;
3/12/2007;CRAVO NORTE;6062,747384;;;;;
3/12/2007;FORTUL;5142,454313;;;;;
3/12/2007;PUERTO RONDON;6596,601483;;;;;
3/12/2007;SARAVENA;6840,338282;;;;;
3/12/2007;TAME;6096,976092;;;;;
19/12/2007;ARAUCA;6742,866787;;;;;
19/12/2007;ARAUQUITA;7812,605334;;;;;
19/12/2007;CRAVO NORTE;6088,336081;;;;;
19/12/2007;FORTUL;7148,632743;;;;;
19/12/2007;PUERTO RONDON;6764,589107;;;;;
19/12/2007;SARAVENA;7940,438783;;;;;
19/12/2007;TAME;7105,641124;;;;;
1/01/2008;ARAUCA;6738,314431;;;;;
1/01/2008;ARAUQUITA;7790,344687;;;;;
1/01/2008;CRAVO NORTE;6140,069555;;;;;
1/01/2008;FORTUL;7078,262498;;;;;
1/01/2008;PUERTO RONDON;6768,883035;;;;;
1/01/2008;SARAVENA;7889,010837;;;;;
1/01/2008;TAME;6984,198038;;;;;
17/01/2008;ARAUCA;6081,988561;;;;;
17/01/2008;ARAUQUITA;7673,76122;;;;;
17/01/2008;CRAVO NORTE;5740,071998;;;;;
17/01/2008;FORTUL;6130,660445;;;;;
17/01/2008;PUERTO RONDON;6466,660224;;;;;
17/01/2008;SARAVENA;7078,675774;;;;;
17/01/2008;TAME;6513,119272;;;;;
2/02/2008;ARAUCA;5538,779641;;;;;
2/02/2008;ARAUQUITA;7201,105472;;;;;
2/02/2008;CRAVO NORTE;5491,362781;;;;;
2/02/2008;FORTUL;4730,558761;;;;;
2/02/2008;PUERTO RONDON;5907,253797;;;;;
2/02/2008;SARAVENA;5459,846641;;;;;
2/02/2008;TAME;5239,357703;;;;;
18/02/2008;ARAUCA;4908,897501;;;;;
18/02/2008;ARAUQUITA;7186,91688;;;;;
18/02/2008;CRAVO NORTE;5030,159028;;;;;
18/02/2008;FORTUL;4753,017401;;;;;
18/02/2008;PUERTO RONDON;5378,572023;;;;;
18/02/2008;SARAVENA;5107,767575;;;;;
18/02/2008;TAME;5545,247395;;;;;
5/03/2008;ARAUCA;4444,709669;;;;;
5/03/2008;ARAUQUITA;6534,407893;;;;;
5/03/2008;CRAVO NORTE;4527,027677;;;;;
5/03/2008;FORTUL;3722,536374;;;;;
5/03/2008;PUERTO RONDON;4837,264072;;;;;
5/03/2008;SARAVENA;5480,145345;;;;;
5/03/2008;TAME;4819,609297;;;;;
21/03/2008;ARAUCA;4599,472392;;;;;
21/03/2008;ARAUQUITA;6712,15134;;;;;
21/03/2008;CRAVO NORTE;4482,947804;;;;;
21/03/2008;FORTUL;4060,30465;;;;;
21/03/2008;PUERTO RONDON;4901,163937;;;;;
21/03/2008;SARAVENA;2219,759966;;;;;
21/03/2008;TAME;4946,416553;;;;;
6/04/2008;ARAUCA;4259,707311;;;;;
6/04/2008;ARAUQUITA;6173,40201;;;;;
6/04/2008;CRAVO NORTE;3936,73547;;;;;
6/04/2008;FORTUL;4668,104087;;;;;
6/04/2008;PUERTO RONDON;4470,172902;;;;;
6/04/2008;SARAVENA;5792,820499;;;;;
6/04/2008;TAME;4684,351531;;;;;
22/04/2008;ARAUCA;5571,34448;;;;;
22/04/2008;ARAUQUITA;6851,919357;;;;;
22/04/2008;CRAVO NORTE;5247,866147;;;;;
22/04/2008;FORTUL;3525,764483;;;;;
22/04/2008;PUERTO RONDON;5973,930199;;;;;
22/04/2008;SARAVENA;3772,435853;;;;;
22/04/2008;TAME;4736,55969;;;;;
8/05/2008;ARAUCA;6147,901835;;;;;
8/05/2008;ARAUQUITA;7296,348688;;;;;
8/05/2008;CRAVO NORTE;5538,34928;;;;;
8/05/2008;FORTUL;3954,583045;;;;;
8/05/2008;PUERTO RONDON;6156,300291;;;;;
8/05/2008;SARAVENA;5541,526135;;;;;
8/05/2008;TAME;5041,667214;;;;;
24/05/2008;ARAUCA;6914,584494;;;;;
24/05/2008;ARAUQUITA;7852,644336;;;;;
24/05/2008;CRAVO NORTE;6233,873378;;;;;
24/05/2008;FORTUL;4662,950266;;;;;
24/05/2008;PUERTO RONDON;7040,207378;;;;;
24/05/2008;SARAVENA;6975,296166;;;;;
24/05/2008;TAME;5938,549065;;;;;
9/06/2008;ARAUCA;6214,136665;;;;;
9/06/2008;ARAUQUITA;7414,358717;;;;;
9/06/2008;CRAVO NORTE;5155,806956;;;;;
9/06/2008;FORTUL;4564,564828;;;;;
9/06/2008;PUERTO RONDON;6699,366608;;;;;
9/06/2008;SARAVENA;6719,085924;;;;;
9/06/2008;TAME;5955,173645;;;;;
25/06/2008;ARAUCA;6215,18732;;;;;
25/06/2008;ARAUQUITA;7411,729505;;;;;
25/06/2008;CRAVO NORTE;4560,556188;;;;;
25/06/2008;FORTUL;5030,261226;;;;;
25/06/2008;PUERTO RONDON;6121,47863;;;;;
25/06/2008;SARAVENA;7054,950165;;;;;
25/06/2008;TAME;5976,28085;;;;;
11/07/2008;ARAUCA;5842,72204;;;;;
11/07/2008;ARAUQUITA;7344,979658;;;;;
11/07/2008;CRAVO NORTE;5099,094577;;;;;
11/07/2008;FORTUL;4100,665562;;;;;
11/07/2008;PUERTO RONDON;6174,867722;;;;;
11/07/2008;SARAVENA;6831,050537;;;;;
11/07/2008;TAME;5224,586988;;;;;
27/07/2008;ARAUCA;6477,041844;;;;;
27/07/2008;ARAUQUITA;7639,222048;;;;;
27/07/2008;CRAVO NORTE;5348,701619;;;;;
27/07/2008;FORTUL;4936,704375;;;;;
27/07/2008;PUERTO RONDON;6386,764216;;;;;
27/07/2008;SARAVENA;7262,950006;;;;;
27/07/2008;TAME;6313,374695;;;;;
12/08/2008;ARAUCA;6707,249612;;;;;
12/08/2008;ARAUQUITA;7713,896851;;;;;
12/08/2008;CRAVO NORTE;5748,490681;;;;;
12/08/2008;FORTUL;4984,861751;;;;;
12/08/2008;PUERTO RONDON;6603,166177;;;;;
12/08/2008;SARAVENA;7435,980838;;;;;
12/08/2008;TAME;6518,963039;;;;;
28/08/2008;ARAUCA;6976,107531;;;;;
28/08/2008;ARAUQUITA;7868,997349;;;;;
28/08/2008;CRAVO NORTE;6047,527357;;;;;
28/08/2008;FORTUL;5381,505229;;;;;
28/08/2008;PUERTO RONDON;6652,50608;;;;;
28/08/2008;SARAVENA;7413,961241;;;;;
28/08/2008;TAME;6453,919122;;;;;
13/09/2008;ARAUCA;6296,175812;;;;;
13/09/2008;ARAUQUITA;7379,640167;;;;;
13/09/2008;CRAVO NORTE;5211,020713;;;;;
13/09/2008;FORTUL;4914,713827;;;;;
13/09/2008;PUERTO RONDON;6379,821431;;;;;
13/09/2008;SARAVENA;6629,404684;;;;;
13/09/2008;TAME;6372,73977;;;;;
29/09/2008;ARAUCA;6447,676707;;;;;
29/09/2008;ARAUQUITA;7465,884004;;;;;
29/09/2008;CRAVO NORTE;5648,490583;;;;;
29/09/2008;FORTUL;5252,79096;;;;;
29/09/2008;PUERTO RONDON;6447,708816;;;;;
29/09/2008;SARAVENA;6970,727527;;;;;
29/09/2008;TAME;6322,825227;;;;;
15/10/2008;ARAUCA;6759,666684;;;;;
15/10/2008;ARAUQUITA;7882,587937;;;;;
15/10/2008;CRAVO NORTE;5784,126864;;;;;
15/10/2008;FORTUL;5392,080523;;;;;
15/10/2008;PUERTO RONDON;6629,790168;;;;;
15/10/2008;SARAVENA;7186,628691;;;;;
15/10/2008;TAME;6411,971768;;;;;
31/10/2008;ARAUCA;6930,808835;;;;;
31/10/2008;ARAUQUITA;7856,240754;;;;;
31/10/2008;CRAVO NORTE;5573,035519;;;;;
31/10/2008;FORTUL;5536,40111;;;;;
31/10/2008;PUERTO RONDON;6573,965101;;;;;
31/10/2008;SARAVENA;7085,033209;;;;;
31/10/2008;TAME;6289,38493;;;;;
16/11/2008;ARAUCA;6420,889189;;;;;
16/11/2008;ARAUQUITA;7094,519915;;;;;
16/11/2008;CRAVO NORTE;5837,486062;;;;;
16/11/2008;FORTUL;5752,127381;;;;;
16/11/2008;PUERTO RONDON;6135,413446;;;;;
16/11/2008;SARAVENA;7184,75214;;;;;
16/11/2008;TAME;5974,950202;;;;;
2/12/2008;ARAUCA;6975,165969;;;;;
2/12/2008;ARAUQUITA;7946,99336;;;;;
2/12/2008;CRAVO NORTE;6058,823389;;;;;
2/12/2008;FORTUL;6259,222386;;;;;
2/12/2008;PUERTO RONDON;6926,221273;;;;;
2/12/2008;SARAVENA;7600,037336;;;;;
2/12/2008;TAME;6836,090814;;;;;
18/12/2008;ARAUCA;6812,711391;;;;;
18/12/2008;ARAUQUITA;7641,553755;;;;;
18/12/2008;CRAVO NORTE;5919,057926;;;;;
18/12/2008;FORTUL;6972,461317;;;;;
18/12/2008;PUERTO RONDON;6601,866243;;;;;
18/12/2008;SARAVENA;7715,283059;;;;;
18/12/2008;TAME;7056,772457;;;;;
1/01/2009;ARAUCA;6607,389363;;;;;
1/01/2009;ARAUQUITA;7567,791945;;;;;
1/01/2009;CRAVO NORTE;5904,214407;;;;;
1/01/2009;FORTUL;4274,209243;;;;;
1/01/2009;PUERTO RONDON;6530,811059;;;;;
1/01/2009;SARAVENA;5017,301278;;;;;
1/01/2009;TAME;5583,569891;;;;;
17/01/2009;ARAUCA;6122,553491;;;;;
17/01/2009;ARAUQUITA;7267,275889;;;;;
17/01/2009;CRAVO NORTE;5767,272501;;;;;
17/01/2009;FORTUL;5365,719528;;;;;
17/01/2009;PUERTO RONDON;6476,815059;;;;;
17/01/2009;SARAVENA;6718,329052;;;;;
17/01/2009;TAME;6271,475252;;;;;
2/02/2009;ARAUCA;5971,758976;;;;;
2/02/2009;ARAUQUITA;7291,66479;;;;;
2/02/2009;CRAVO NORTE;5552,739122;;;;;
2/02/2009;FORTUL;5413,764466;;;;;
2/02/2009;PUERTO RONDON;6230,551708;;;;;
2/02/2009;SARAVENA;6793,76593;;;;;
2/02/2009;TAME;6279,851776;;;;;
18/02/2009;ARAUCA;5469,67252;;;;;
18/02/2009;ARAUQUITA;7152,786291;;;;;
18/02/2009;CRAVO NORTE;5330,299326;;;;;
18/02/2009;FORTUL;5137,903197;;;;;
18/02/2009;PUERTO RONDON;5982,490884;;;;;
18/02/2009;SARAVENA;5703,714472;;;;;
18/02/2009;TAME;6270,391851;;;;;
6/03/2009;ARAUCA;5021,014168;;;;;
6/03/2009;ARAUQUITA;6610,257067;;;;;
6/03/2009;CRAVO NORTE;4883,09417;;;;;
6/03/2009;FORTUL;3671,86932;;;;;
6/03/2009;PUERTO RONDON;5270,985003;;;;;
6/03/2009;SARAVENA;2712,647363;;;;;
6/03/2009;TAME;5048,350412;;;;;
22/03/2009;ARAUCA;5371,048205;;;;;
22/03/2009;ARAUQUITA;7019,267912;;;;;
22/03/2009;CRAVO NORTE;4808,509267;;;;;
22/03/2009;FORTUL;4158,731776;;;;;
22/03/2009;PUERTO RONDON;5580,135169;;;;;
22/03/2009;SARAVENA;5150,452931;;;;;
22/03/2009;TAME;5202,312584;;;;;
7/04/2009;ARAUCA;5707,851914;;;;;
7/04/2009;ARAUQUITA;6956,703555;;;;;
7/04/2009;CRAVO NORTE;5050,465919;;;;;
7/04/2009;FORTUL;2065,649382;;;;;
7/04/2009;PUERTO RONDON;6068,458288;;;;;
7/04/2009;SARAVENA;1678,457462;;;;;
7/04/2009;TAME;4084,710591;;;;;
23/04/2009;ARAUCA;6552,00097;;;;;
23/04/2009;ARAUQUITA;7247,636258;;;;;
23/04/2009;CRAVO NORTE;6102,907632;;;;;
23/04/2009;FORTUL;3159,916981;;;;;
23/04/2009;PUERTO RONDON;6883,638288;;;;;
23/04/2009;SARAVENA;4002,546718;;;;;
23/04/2009;TAME;5080,252308;;;;;
9/05/2009;ARAUCA;6923,230888;;;;;
9/05/2009;ARAUQUITA;7735,378042;;;;;
9/05/2009;CRAVO NORTE;5925,91147;;;;;
9/05/2009;FORTUL;4340,549675;;;;;
9/05/2009;PUERTO RONDON;6727,547977;;;;;
9/05/2009;SARAVENA;6501,22548;;;;;
9/05/2009;TAME;5608,793478;;;;;
25/05/2009;ARAUCA;6833,666703;;;;;
25/05/2009;ARAUQUITA;7810,650036;;;;;
25/05/2009;CRAVO NORTE;5919,885161;;;;;
25/05/2009;FORTUL;5460,28199;;;;;
25/05/2009;PUERTO RONDON;6930,856755;;;;;
25/05/2009;SARAVENA;7128,423353;;;;;
25/05/2009;TAME;6439,318596;;;;;
10/06/2009;ARAUCA;7041,235378;;;;;
10/06/2009;ARAUQUITA;7869,986513;;;;;
10/06/2009;CRAVO NORTE;6177,33952;;;;;
10/06/2009;FORTUL;5375,610755;;;;;
10/06/2009;PUERTO RONDON;7003,061656;;;;;
10/06/2009;SARAVENA;7552,115965;;;;;
10/06/2009;TAME;6774,093982;;;;;
26/06/2009;ARAUCA;6058,49908;;;;;
26/06/2009;ARAUQUITA;6844,517614;;;;;
26/06/2009;CRAVO NORTE;5311,691923;;;;;
26/06/2009;FORTUL;3403,531267;;;;;
26/06/2009;PUERTO RONDON;6198,329523;;;;;
26/06/2009;SARAVENA;5491,133142;;;;;
26/06/2009;TAME;6166,000881;;;;;
12/07/2009;ARAUCA;6657,137844;;;;;
12/07/2009;ARAUQUITA;7666,594475;;;;;
12/07/2009;CRAVO NORTE;5580,234778;;;;;
12/07/2009;FORTUL;4302,841675;;;;;
12/07/2009;PUERTO RONDON;6412,209989;;;;;
12/07/2009;SARAVENA;6383,593992;;;;;
12/07/2009;TAME;6231,422804;;;;;
28/07/2009;ARAUCA;6412,628696;;;;;
28/07/2009;ARAUQUITA;7534,366734;;;;;
28/07/2009;CRAVO NORTE;5405,754359;;;;;
28/07/2009;FORTUL;4258,281438;;;;;
28/07/2009;PUERTO RONDON;6068,081207;;;;;
28/07/2009;SARAVENA;6378,893965;;;;;
28/07/2009;TAME;5510,403588;;;;;
13/08/2009;ARAUCA;6622,577349;;;;;
13/08/2009;ARAUQUITA;7672,957465;;;;;
13/08/2009;CRAVO NORTE;5839,286061;;;;;
13/08/2009;FORTUL;5368,041404;;;;;
13/08/2009;PUERTO RONDON;6603,490965;;;;;
13/08/2009;SARAVENA;7512,822498;;;;;
13/08/2009;TAME;6414,025434;;;;;
29/08/2009;ARAUCA;6705,852593;;;;;
29/08/2009;ARAUQUITA;7633,281359;;;;;
29/08/2009;CRAVO NORTE;5752,966252;;;;;
29/08/2009;FORTUL;5495,140971;;;;;
29/08/2009;PUERTO RONDON;6431,957531;;;;;
29/08/2009;SARAVENA;6709,302528;;;;;
29/08/2009;TAME;6491,579326;;;;;
14/09/2009;ARAUCA;6963,691965;;;;;
14/09/2009;ARAUQUITA;8200,760159;;;;;
14/09/2009;CRAVO NORTE;6073,890762;;;;;
14/09/2009;FORTUL;5961,800764;;;;;
14/09/2009;PUERTO RONDON;6753,704493;;;;;
14/09/2009;SARAVENA;7269,032497;;;;;
14/09/2009;TAME;6893,128821;;;;;
30/09/2009;ARAUCA;6864,240062;;;;;
30/09/2009;ARAUQUITA;7807,483844;;;;;
30/09/2009;CRAVO NORTE;5603,682385;;;;;
30/09/2009;FORTUL;5611,424407;;;;;
30/09/2009;PUERTO RONDON;6944,10212;;;;;
30/09/2009;SARAVENA;7054,442885;;;;;
30/09/2009;TAME;6535,473374;;;;;
16/10/2009;ARAUCA;6723,133489;;;;;
16/10/2009;ARAUQUITA;7426,291791;;;;;
16/10/2009;CRAVO NORTE;6053,871058;;;;;
16/10/2009;FORTUL;4915,859828;;;;;
16/10/2009;PUERTO RONDON;6546,239064;;;;;
16/10/2009;SARAVENA;7111,670167;;;;;
16/10/2009;TAME;6221,313382;;;;;
1/11/2009;ARAUCA;6716,760938;;;;;
1/11/2009;ARAUQUITA;7708,976382;;;;;
1/11/2009;CRAVO NORTE;5893,705036;;;;;
1/11/2009;FORTUL;5436,211697;;;;;
1/11/2009;PUERTO RONDON;6595,579505;;;;;
1/11/2009;SARAVENA;7584,135054;;;;;
1/11/2009;TAME;6767,972614;;;;;
17/11/2009;ARAUCA;6599,919897;;;;;
17/11/2009;ARAUQUITA;7709,820118;;;;;
17/11/2009;CRAVO NORTE;6014,981758;;;;;
17/11/2009;FORTUL;5081,008205;;;;;
17/11/2009;PUERTO RONDON;6651,7759;;;;;
17/11/2009;SARAVENA;6958,876006;;;;;
17/11/2009;TAME;6145,684741;;;;;
3/12/2009;ARAUCA;6477,546531;;;;;
3/12/2009;ARAUQUITA;7680,981383;;;;;
3/12/2009;CRAVO NORTE;5941,280539;;;;;
3/12/2009;FORTUL;5196,028414;;;;;
3/12/2009;PUERTO RONDON;6694,698935;;;;;
3/12/2009;SARAVENA;4724,148495;;;;;
3/12/2009;TAME;6032,010452;;;;;
19/12/2009;ARAUCA;5716,00195;;;;;
19/12/2009;ARAUQUITA;7669,849917;;;;;
19/12/2009;CRAVO NORTE;5656,26988;;;;;
19/12/2009;FORTUL;6947,109407;;;;;
19/12/2009;PUERTO RONDON;6397,260053;;;;;
19/12/2009;SARAVENA;7677,713156;;;;;
19/12/2009;TAME;7190,440359;;;;;
1/01/2010;ARAUCA;5404,542824;;;;;
1/01/2010;ARAUQUITA;7246,977584;;;;;
1/01/2010;CRAVO NORTE;5465,895396;;;;;
1/01/2010;FORTUL;6849,829649;;;;;
1/01/2010;PUERTO RONDON;5909,466838;;;;;
1/01/2010;SARAVENA;7614,023352;;;;;
1/01/2010;TAME;6928,063097;;;;;
17/01/2010;ARAUCA;4769,282889;;;;;
17/01/2010;ARAUQUITA;6720,782332;;;;;
17/01/2010;CRAVO NORTE;4867,686477;;;;;
17/01/2010;FORTUL;5697,271355;;;;;
17/01/2010;PUERTO RONDON;5305,000392;;;;;
17/01/2010;SARAVENA;6721,314611;;;;;
17/01/2010;TAME;6212,11863;;;;;
2/02/2010;ARAUCA;4312,737705;;;;;
2/02/2010;ARAUQUITA;6145,283584;;;;;
2/02/2010;CRAVO NORTE;4412,126273;;;;;
2/02/2010;FORTUL;5271,553641;;;;;
2/02/2010;PUERTO RONDON;4688,838161;;;;;
2/02/2010;SARAVENA;6101,613963;;;;;
2/02/2010;TAME;5730,323232;;;;;
18/02/2010;ARAUCA;4035,010294;;;;;
18/02/2010;ARAUQUITA;6317,333661;;;;;
18/02/2010;CRAVO NORTE;3876,429829;;;;;
18/02/2010;FORTUL;4733,974194;;;;;
18/02/2010;PUERTO RONDON;4689,510613;;;;;
18/02/2010;SARAVENA;5396,304968;;;;;
18/02/2010;TAME;4853,115089;;;;;
6/03/2010;ARAUCA;4684,76346;;;;;
6/03/2010;ARAUQUITA;6515,707064;;;;;
6/03/2010;CRAVO NORTE;4440,324081;;;;;
6/03/2010;FORTUL;5105,341662;;;;;
6/03/2010;PUERTO RONDON;5172,453826;;;;;
6/03/2010;SARAVENA;6187,591923;;;;;
6/03/2010;TAME;5278,669077;;;;;
22/03/2010;ARAUCA;4771,285532;;;;;
22/03/2010;ARAUQUITA;6545,845806;;;;;
22/03/2010;CRAVO NORTE;4467,115526;;;;;
22/03/2010;FORTUL;4726,030896;;;;;
22/03/2010;PUERTO RONDON;5508,603623;;;;;
22/03/2010;SARAVENA;6374,70023;;;;;
22/03/2010;TAME;5724,955738;;;;;
7/04/2010;ARAUCA;6533,944456;;;;;
7/04/2010;ARAUQUITA;7510,46846;;;;;
7/04/2010;CRAVO NORTE;5521,815328;;;;;
