formatted_date;temperature_2m; temperature_2m_min; temperature_2m_max;total_precipitation_sum;surface_pressure
22/03/1965;294,2673579;290,3575189;299,6169838;0,00480877;90485,04397
23/03/1965;294,8102749;290,1570097;300,6545613;9,19E-04;90336,49265
24/03/1965;295,3075924;291,1894155;300,5153884;0,005489354;90262,79915
25/03/1965;294,9626742;291,391325;299,7883619;0,005662407;90376,57707
26/03/1965;295,1583862;291,0425292;300,4133692;0,002405954;90390,48567
27/03/1965;294,829595;291,1558824;299,5616245;0,005404861;90429,46592
28/03/1965;294,6065847;290,9559229;299,6317037;0,003941719;90436,34423
29/03/1965;294,3927919;290,8567635;299,2479007;0,00490371;90437,47229
30/03/1965;294,3625911;291,0230756;298,9675117;0,005624024;90423,64253
31/03/1965;294,6856562;291,4532355;299,6990442;0,004196817;90353,89801
1/04/1965;294,797945;291,0344806;299,9679477;0,006811466;90404,90882
2/04/1965;294,36482;290,6239177;299,7481698;0,006379313;90473,37473
3/04/1965;294,4640737;291,29709;299,6596372;0,005654973;90482,58595
4/04/1965;294,4612166;290,4945101;300,039623;0,006385523;90431,04178
5/04/1965;293,6506414;290,2749098;299,3366426;0,007760857;90510,61187
6/04/1965;293,7561412;290,4304443;299,2026344;0,003671503;90484,0498
7/04/1965;293,9383457;290,4596314;298,5616582;0,005901664;90477,34487
8/04/1965;294,2342341;290,6413027;299,127558;0,005016111;90439,47041
9/04/1965;294,0511563;290,8636028;298,6205293;0,007995281;90452,53387
10/04/1965;293,8943201;290,4337068;298,7145805;0,007179406;90473,54933
11/04/1965;294,4274991;291,155129;299,4253837;0,007577879;90456,19047
12/04/1965;293,8990108;291,1610552;298,223184;0,01020522;90506,78729
13/04/1965;293,8962904;291,2017352;298,5825261;0,010280273;90540,34894
14/04/1965;293,1097574;290,677877;297,1774231;0,011395225;90514,37599
15/04/1965;293,1200161;290,4662241;297,1980074;0,011707952;90457,99419
16/04/1965;292,7652281;290,702172;296,116482;0,018664806;90553,3106
17/04/1965;293,4509657;289,7953529;298,1680906;0,007985687;90554,77567
18/04/1965;293,5695105;290,4987911;297,8862629;0,007139617;90501,08967
19/04/1965;293,5497592;290,6169151;298,0370649;0,006571006;90466,19955
20/04/1965;293,8743306;290,4639613;298,8287433;0,006839834;90475,25227
21/04/1965;294,2672693;290,2732971;299,3737169;0,006853905;90463,49689
22/04/1965;294,4907839;290,5968748;300,3777833;0,005344646;90420,02245
23/04/1965;294,2722357;290,8997329;299,6553436;0,005689014;90397,89325
24/04/1965;293,8304209;290,4336312;298,6467395;0,006774694;90368,28049
25/04/1965;293,7551313;290,6304112;298,2411396;0,008149105;90399,92076
26/04/1965;293,9997509;290,4429641;298,7511198;0,007816715;90409,33463
27/04/1965;293,9540173;290,8834905;298,4954062;0,006569927;90487,80819
28/04/1965;293,6805891;290,9145611;298,2555474;0,011909119;90512,29423
29/04/1965;293,3110513;290,1843684;298,2497493;0,008480762;90511,34624
30/04/1965;293,2048487;290,2433154;298,7891294;0,004188303;90528,34312
1/05/1965;293,9801194;290,5963452;299,1661442;0,00473054;90458,65333
2/05/1965;294,5994483;290,8729157;299,5880819;0,005265151;90361,69225
3/05/1965;294,4647194;291,5627196;298,9365019;0,007034611;90345,36777
4/05/1965;294,4791991;291,00514;299,9713835;0,00229851;90318,79565
5/05/1965;294,6875971;291,4372792;300,2138798;0,002519373;90254,67308
6/05/1965;294,7333783;291,2130123;300,2895338;0,003275035;90227,46939
7/05/1965;294,3615963;291,455869;298,5517895;0,00625428;90279,43553
8/05/1965;293,5420377;291,0102276;297,4767378;0,010534778;90396,32159
9/05/1965;293,5819326;290,4539739;298,8577102;0,011402322;90422,27766
10/05/1965;293,9512873;290,6593798;299,6029223;0,006781827;90526,24234
11/05/1965;294,000057;289,8630034;299,2966791;0,007385839;90465,3732
12/05/1965;293,6271605;290,9421654;297,7131906;0,01397791;90536,66178
13/05/1965;293,4331585;289,9936561;298,1982469;0,007890902;90503,8732
14/05/1965;293,8208572;290,7166029;298,8411262;0,007403748;90487,39117
15/05/1965;293,9974;290,4089172;298,6281501;0,007906847;90433,42221
16/05/1965;293,6480749;291,0000243;297,4639908;0,013408547;90488,4314
17/05/1965;294,6217457;290,3544758;299,8056561;0,003880411;90336,71593
18/05/1965;294,6611636;290,7859655;299,6769288;0,008479646;90282,64804
19/05/1965;294,718533;290,8882832;299,7772236;0,007419305;90349,209
20/05/1965;294,5899347;291,0978952;299,6334117;0,010934952;90349,49498
21/05/1965;294,2421583;291,4049718;298,3936795;0,012296201;90412,27078
22/05/1965;294,7692019;291,2436612;299,9049105;0,008216623;90356,3718
23/05/1965;294,09673;291,3114995;299,2939093;0,008337479;90409,73163
24/05/1965;293,2160027;290,5528809;297,9195576;0,00736694;90523,63897
25/05/1965;294,3100868;290,4399067;300,0190299;0,003566929;90339,57282
26/05/1965;294,5152412;291,1347344;298,9287399;0,012753852;90298,98296
27/05/1965;294,2160188;290,5905914;298,6850198;0,006924677;90378,2674
28/05/1965;293,9412591;290,953203;299,0317196;0,007224015;90450,57101
29/05/1965;293,5547015;290,1537325;298,4100739;0,008291305;90563,83224
30/05/1965;293,308656;291,266442;296,4705547;0,016475021;90577,97615
31/05/1965;293,1823471;290,5054401;297,2418293;0,008826602;90518,55942
1/06/1965;294,4093107;290,9519104;299,9719458;0,003219677;90411,98313
2/06/1965;295,4584482;290,7705626;301,042797;0,001296461;90318,43991
3/06/1965;295,4458032;291,4575805;300,3559593;0,003310865;90399,54415
4/06/1965;295,1146048;291,3288334;299,8292398;0,005168752;90366,01768
5/06/1965;294,8361177;290,9314306;300,0210042;0,004180173;90397,1738
6/06/1965;294,7130441;291,4002535;299,3853374;0,005789151;90430,91261
7/06/1965;294,3715645;290,9118946;299,5562127;0,006531033;90431,5523
8/06/1965;294,4639259;290,6386252;299,5891984;0,005049841;90483,83459
9/06/1965;294,451687;290,3012092;299,4015183;0,00554889;90565,52999
10/06/1965;294,3569517;291,2956625;299,0184603;0,007271271;90596,18745
11/06/1965;294,2542363;290,4949721;299,285163;0,003586612;90553,83909
12/06/1965;293,7949341;291,0704809;298,6200785;0,011062225;90551,04809
13/06/1965;294,1925264;289,9547967;299,7106016;0,00297189;90492,19048
14/06/1965;294,6603761;290,7618916;299,871402;0,00624033;90467,78785
15/06/1965;295,0059342;290,2243246;300,7592977;0,004756276;90422,33256
16/06/1965;294,6738227;291,2893416;299,1669939;0,008091079;90448,95986
17/06/1965;294,6976504;290,9174997;299,3171702;0,00455457;90514,284
18/06/1965;295,1561745;291,1817355;300,7207099;0,001691521;90455,6662
19/06/1965;295,2441413;290,9091135;300,8973877;0,002119602;90453,0752
20/06/1965;295,2056729;290,9770974;300,5213865;9,20E-04;90433,78869
21/06/1965;295,1728596;290,8965001;300,1705271;0,006532768;90435,15816
22/06/1965;294,966203;290,8360716;300,5973877;0,004531995;90476,51102
23/06/1965;295,0802443;291,1998631;300,2641509;0,006408087;90392,64614
24/06/1965;294,6537816;290,6929571;299,7412152;0,003899784;90366,21471
25/06/1965;294,7500108;290,556326;299,8278381;0,00380935;90282,92491
26/06/1965;294,7233824;290,7921931;299,712444;0,005663222;90402,53299
27/06/1965;294,2360875;290,9549111;299,505737;0,006809039;90580,51008
28/06/1965;294,2520777;289,665539;300,2565211;0,004669893;90483,76223
29/06/1965;294,690112;290,5746309;299,8530341;0,005273671;90370,79116
30/06/1965;294,3287837;290,6552336;299,4584722;0,004985655;90402,85601
1/07/1965;294,2930887;290,3923448;299,0700752;0,006015086;90436,48878
2/07/1965;294,3806967;290,4686112;299,3499033;0,008458991;90401,57744
3/07/1965;293,4722919;291,2531466;297,2147754;0,0294043;90505,08416
4/07/1965;293,8837338;289,9580249;299,3380633;0,00467909;90472,00204
5/07/1965;294,6410898;290,513836;299,7444136;0,007004598;90392,86854
6/07/1965;294,0757055;290,7977845;298,8435252;0,010701571;90425,15352
7/07/1965;294,0853449;289,7130252;299,7890579;0,004115415;90439,14562
8/07/1965;295,1919136;290,5370906;300,9823789;3,61E-04;90341,35296
9/07/1965;295,6624861;290,9053867;301,1837554;0,002637709;90277,01439
10/07/1965;295,8359427;291,1786247;301,2620378;0,00161366;90258,91078
11/07/1965;295,2840191;291,8013377;300,8282343;0,006176016;90323,84058
12/07/1965;294,5205005;291,1479821;299,70281;0,006031038;90408,37991
13/07/1965;295,0773073;290,7712634;300,8673512;0,005853751;90378,25019
14/07/1965;295,3462706;290,7335049;301,3107029;0,003066286;90373,23742
15/07/1965;294,9953679;290,834705;301,1507295;0,006592764;90408,26579
16/07/1965;293,7470928;290,9543421;299,1305559;0,007072187;90480,73185
17/07/1965;294,4661213;290,0602858;300,7920127;0,001608222;90466,50206
18/07/1965;295,4101159;290,5256484;301,124349;0,002639267;90345,51103
19/07/1965;295,5763046;291,0940089;300,6789244;0,001961523;90292,56904
20/07/1965;295,6410129;291,3625385;300,6829325;0,004040326;90227,11002
21/07/1965;295,7671283;292,0623677;300,5422528;0,003045655;90362,72314
22/07/1965;295,7590145;291,5295876;301,3470955;0,003806883;90374,80273
23/07/1965;294,4086711;291,2889726;299,6373589;0,004246954;90397,4679
24/07/1965;293,9562963;290,5526672;300,1150678;0,003591119;90300,36571
25/07/1965;294,9817321;290,3149322;300,6459603;0,004413778;90364,30215
26/07/1965;295,356159;290,5532272;301,2483711;0,006116383;90455,44718
27/07/1965;294,7240493;290,9966793;300,8811108;0,00666296;90453,69456
28/07/1965;294,7604113;291,0162655;299,870696;0,003112367;90397,85936
29/07/1965;295,1023652;291,2270651;299,7886065;0,004558879;90399,15167
30/07/1965;294,1062113;291,3207813;298,8488446;0,008781079;90511,76305
31/07/1965;294,4201285;290,7897594;300,0064885;0,00812921;90560,25868
1/08/1965;294,3205009;290,8471645;299,6047654;0,008474993;90580,06299
2/08/1965;294,2212831;289,3995884;299,8893575;0,007825625;90561,20513
3/08/1965;294,7722741;290,6308386;300,3612789;0,008334809;90482,44937
4/08/1965;294,379962;291,0053094;298,908685;0,008886345;90437,09442
5/08/1965;295,0408167;290,6181725;300,5670675;0,004411598;90453,02573
6/08/1965;294,8175542;290,8528388;300,2053633;0,010415572;90447,61309
7/08/1965;293,9700291;290,9209966;298,292028;0,008570675;90459,69047
8/08/1965;293,5089969;291,013977;296,9988824;0,013005613;90435,45058
9/08/1965;294,6787341;290,3273212;300,2231618;0,001562431;90459,1108
10/08/1965;294,9267624;290,69185;300,3556063;0,006715897;90470,86281
11/08/1965;294,9992034;290,8982082;300,6548337;0,004004938;90408,10148
12/08/1965;295,0509017;291,1089265;300,1702024;0,007383577;90367,29479
13/08/1965;294,6444218;290,8710177;299,7100664;0,00740149;90359,62243
14/08/1965;294,4246379;290,9217904;299,3261875;0,006619039;90435,46444
15/08/1965;294,9620952;290,9754052;300,332145;0,002406813;90352,10569
16/08/1965;294,7825629;290,8143147;300,2318694;0,008441736;90324,8617
17/08/1965;294,3361614;291,0638843;298,981219;0,011142211;90333,69306
18/08/1965;293,4001081;291,0273526;297,8776775;0,016892269;90391,62622
19/08/1965;293,0913179;290,7766304;297,3932983;0,009836393;90423,32844
20/08/1965;293,9379825;290,1425525;299,1653447;0,003646115;90414,3682
21/08/1965;294,5138689;290,2234599;300,6829866;0,002883662;90416,82728
22/08/1965;294,9685966;290,2085795;300,5824693;0,003261498;90389,6775
23/08/1965;294,9109241;290,7235075;299,8998882;0,007640426;90294,73205
24/08/1965;294,7166075;290,8372791;299,674369;0,009696883;90223,47538
25/08/1965;294,6226043;290,7027319;299,8351356;0,006783002;90288,01984
26/08/1965;294,4719272;290,0231284;299,9458874;0,002874743;90414,91837
27/08/1965;295,0726711;289,7831174;301,3754366;0,002232769;90353,73681
28/08/1965;295,4917564;291,0468372;301,0643085;0,006741318;90327,02702
29/08/1965;295,1598584;291,2374321;300,456418;0,017675969;90453,84145
30/08/1965;293,8951899;290,8332164;299,3427749;0,010440864;90595,78291
31/08/1965;293,4755374;290,3173289;298,9235459;0,005009921;90595,89137
1/09/1965;294,0892873;290,1739268;299,865194;0,00344488;90444,16823
2/09/1965;294,7338022;290,9977734;299,928128;0,00873255;90327,81461
3/09/1965;294,5172014;290,8362547;300,0383656;0,01274827;90415,69408
4/09/1965;294,0709832;290,5424234;299,0165605;0,010641187;90409,66006
5/09/1965;293,556525;290,6101905;299,1531902;0,008922979;90441,95622
6/09/1965;293,5062724;290,300169;299,1136392;0,004198976;90433,29558
7/09/1965;294,3462125;290,2661633;299,8818711;0,004481871;90353,95003
8/09/1965;294,9508773;290,7225104;299,7412221;0,003847038;90340,64818
9/09/1965;294,9396706;291,0920429;300,0326506;0,005908302;90407,10726
10/09/1965;294,918496;291,4824499;299,8405231;0,005822536;90375,26627
11/09/1965;294,8012896;291,1747021;299,956514;0,003414145;90349,8993
12/09/1965;295,5817774;291,026844;301,3480281;0,003035888;90353,97898
13/09/1965;295,4008741;291,031049;300,7887172;0,006432484;90399,75904
14/09/1965;294,7629252;290,0332407;300,4661037;0,009083196;90355,06215
15/09/1965;294,6943863;290,7865794;299,6415922;0,01039222;90422,57891
16/09/1965;294,5672698;290,6653084;301,4529896;0,002106278;90429,94258
17/09/1965;293,9396043;291,0155156;298,8564107;0,010427022;90443,32741
18/09/1965;293,8459901;291,0659123;298,9625932;0,009859491;90500,80273
19/09/1965;294,2314939;289,7376212;300,4767763;0,003748384;90449,99269
20/09/1965;294,9722187;290,0828074;300,4896751;0,004059284;90353,24185
21/09/1965;295,1100129;291,4415836;300,1038238;0,007002509;90360,30259
22/09/1965;294,5432396;290,9902162;299,5388312;0,011456457;90368,04768
23/09/1965;293,870727;291,4560401;298,8394039;0,013280901;90448,26676
24/09/1965;294,1568841;291,5266013;299,2800184;0,014522046;90451,93939
25/09/1965;294,028934;291,0079536;298,9209242;0,010749693;90481,54453
26/09/1965;294,1438916;290,4331684;299,5483155;0,006174876;90538,88954
27/09/1965;294,7442592;290,3486232;300,7308863;0,00314921;90522,5754
28/09/1965;294,7027023;291,0683467;299,4256674;0,006520462;90484,2748
29/09/1965;293,4461175;290,9530154;296,9215137;0,00932935;90552,83137
30/09/1965;293,9737461;290,0257332;299,3329343;0,004320675;90524,6833
1/10/1965;294,5341677;290,5154164;299,7343845;0,008859451;90548,24664
2/10/1965;293,984828;291,0226462;299,1486915;0,011758433;90565,76274
3/10/1965;294,0163162;290,8943939;299,4638206;0,00501111;90547,4327
4/10/1965;294,4784677;290,2406406;299,9439923;0,002687776;90435,30594
5/10/1965;295,3745205;290,5047389;300,9358713;0,001116404;90336,71273
6/10/1965;295,9546225;291,4695476;301,3554741;0,002334022;90247,40845
7/10/1965;295,7609755;292,2653501;300,7677302;0,004067308;90250,2132
8/10/1965;295,4486621;291,6508497;300,5824817;0,005775441;90232,29328
9/10/1965;294,6873342;291,5935729;299,137919;0,009453088;90282,5576
10/10/1965;294,1545909;291,1924695;298,744179;0,009397338;90309,16695
11/10/1965;294,3495549;291,3277848;299,0130414;0,006709796;90368,35171
12/10/1965;294,1398339;291,6919993;298,2515339;0,010197459;90414,43658
13/10/1965;293,7191997;291,2265443;297,9640516;0,010009829;90431,72091
14/10/1965;293,9194271;291,3893825;298,9159177;0,006766776;90491,56123
15/10/1965;294,1612819;290,079029;299,5826715;0,007721567;90506,33199
16/10/1965;294,1960949;290,7672266;299,1011274;0,008927501;90574,04648
17/10/1965;293,8724493;290,5093615;298,6285561;0,009800927;90570,59896
18/10/1965;293,3979359;291,2000798;296,9016107;0,013543689;90551,99292
19/10/1965;293,805829;290,5920508;298,6339358;0,008613872;90473,4798
20/10/1965;294,0862113;290,4247804;299,0302685;0,007497793;90432,31138
21/10/1965;294,0886939;290,6592497;298,9909481;0,010212714;90410,54194
22/10/1965;293,7139563;290,8225532;298,3644244;0,009897399;90479,88604
23/10/1965;294,4880333;291,1206179;299,5026102;0,00836959;90498,82063
24/10/1965;293,4139837;291,2987532;297,252991;0,018381539;90603,76524
25/10/1965;293,1107633;290,3554941;298,4301341;0,007378124;90619,73433
26/10/1965;293,3924614;290,3869293;298,4149405;0,007569222;90569,80443
27/10/1965;293,4150749;290,326597;297,8474861;0,014172953;90551,35732
28/10/1965;293,1600513;290,5107663;297,3606968;0,013562884;90538,78971
29/10/1965;293,4482425;289,7562686;298,2614449;0,003825207;90558,21078
30/10/1965;294,1194316;290,622096;298,6327795;0,005315019;90483,0352
31/10/1965;294,1141917;290,7066355;298,7830324;0,008935503;90413,98029
1/11/1965;293,3889171;291,4916945;296,8398291;0,023018787;90392,90491
2/11/1965;293,3314545;291,140651;297,0968297;0,009887869;90435,14233
3/11/1965;293,7348245;290,8956254;298,1588294;0,006638236;90415,2213
4/11/1965;294,3009247;290,4241397;299,0870971;0,006894478;90286,69154
5/11/1965;294,0458157;291,4001611;298,1071655;0,008767598;90253,07694
6/11/1965;293,4386711;291,2284547;297,0619329;0,013404849;90310,58416
7/11/1965;293,3619822;291,1001164;297,1954675;0,012492044;90363,66468
8/11/1965;293,3874527;291,1117254;297,0478695;0,015937965;90449,07674
9/11/1965;293,2173147;290,9520367;296,6985836;0,012122871;90524,81486
10/11/1965;293,2786812;290,6707987;297,554384;0,006773819;90567,4828
11/11/1965;293,9690328;289,8161209;299,2788236;0,00302856;90445,15188
12/11/1965;294,1331842;290,6576901;298,6879166;0,004804344;90372,33624
13/11/1965;293,9226896;290,9553291;298,3537469;0,004871056;90309,0331
14/11/1965;293,9004817;291,0797126;298,2138501;0,007316518;90324,23649
15/11/1965;293,3343743;291,3098731;296,4504524;0,019332398;90362,8463
16/11/1965;293,1654545;291,1632118;296,738767;0,014363544;90473,68215
17/11/1965;293,4938944;290,4338547;297,5963923;0,0057067;90435,45652
18/11/1965;294,12425;291,0434983;298,5525606;0,007741237;90458,28635
19/11/1965;293,8514528;290,5053678;298,4608891;0,009925706;90433,91576
20/11/1965;293,3458649;291,0263983;297,4878439;0,019262456;90468,08977
21/11/1965;292,6335781;290,8060464;295,9318078;0,014749774;90506,43426
22/11/1965;292,5382349;290,3667842;296,5380572;0,007082969;90577,28998
23/11/1965;292,562713;290,0892204;297,2205561;0,006326131;90610,36069
24/11/1965;292,8090504;289,7923044;297,1227166;0,006271623;90535,24599
25/11/1965;292,9186953;290,1235769;297,2603359;0,005620203;90534,33995
26/11/1965;292,9592103;290,568371;297,0131195;0,008430569;90562,34013
27/11/1965;292,937121;289,6825385;297,6641282;0,006168595;90594,61526
28/11/1965;293,2606498;289,9946851;297,5313639;0,005147544;90485,3368
29/11/1965;293,2676888;289,945892;297,4145233;0,004785615;90457,52146
30/11/1965;293,4276889;289,6941947;298,2778379;0,004141089;90408,28931
1/12/1965;293,9806663;290,2472617;298,8123485;0,003853281;90384,74792
2/12/1965;294,3136021;290,4035448;299,1184012;0,003310802;90318,18488
3/12/1965;294,4879494;291,0863522;299,0134082;0,007274719;90300,9091
4/12/1965;294,2422462;291,2659875;298,4458906;0,006828147;90301,13944
5/12/1965;294,3579194;291,1587047;298,959866;0,001904477;90383,02185
6/12/1965;294,6822423;291,2785726;299,0646126;0,002832336;90296,49491
7/12/1965;294,1571606;291,5417285;298,3815655;0,005893883;90329,61526
8/12/1965;293,6616708;290,9927123;297,6751481;0,005150897;90317,9829
9/12/1965;294,0002936;290,5114988;298,5259592;0,002242356;90324,05813
10/12/1965;293,8484909;291,2257496;297,6527067;0,006469265;90396,85298
11/12/1965;293,4956251;290,6960047;297,3687705;0,005075823;90375,50524
12/12/1965;293,5907944;290,2044839;298,4801091;0,006774365;90345,97409
13/12/1965;293,6588274;290,5497421;298,184848;0,007204828;90319,07296
14/12/1965;294,1561768;290,1999449;299,0030829;0,001118909;90236,18663
15/12/1965;294,6209712;291,5306189;298,82597;0,002597372;90249,34649
16/12/1965;294,6645111;290,4790521;299,6381178;0,001399333;90272,28739
17/12/1965;294,8370122;291,1463741;299,5468792;0,004234005;90333,0471
18/12/1965;294,8603318;290,691888;300,0828263;0,002942395;90253,99308
19/12/1965;294,5712456;291,365762;298,7876074;0,006077305;90242,63502
20/12/1965;294,3807064;291,0329955;298,7691616;0,001972028;90260,92419
21/12/1965;294,0787299;291,0919433;298,0990572;0,013190998;90433,86287
22/12/1965;294,3713254;290,1362891;299,7988701;5,40E-04;90448,307
23/12/1965;295,104246;291,0940655;300,2462571;0,001825389;90331,10419
24/12/1965;294,537996;290,7667363;299,1010927;0,003672764;90360,37981
25/12/1965;293,7802541;290,8894529;297,8618115;0,004414573;90375,0362
26/12/1965;293,67564;290,8154604;297,9334906;0,003895749;90358,64953
27/12/1965;294,0952948;290,6885499;298,8211853;0,002012485;90366,28822
28/12/1965;294,1510525;291,0981314;298,4215609;0,004180299;90357,2898
29/12/1965;293,9017957;290,1626084;299,0794325;0,004217434;90393,06031
30/12/1965;293,7897809;290,3649862;298,7595914;0,007885591;90441,08195
31/12/1965;293,6400851;290,138338;298,2858186;0,007738209;90462,10095
1/01/1966;293,4041774;289,9251131;298,2441723;0,005783518;90456,03287
2/01/1966;293,8836221;290,3164906;298,2723718;0,002944153;90409,58856
3/01/1966;294,5211128;290,6571815;299,1902835;0,001502731;90343,13233
4/01/1966;295,2118663;291,3006347;300,1652836;0,001456164;90252,20702
5/01/1966;294,8809234;291,3783852;299,4984117;0,002943417;90313,45142
6/01/1966;295,0582596;291,3879428;299,5996486;0,00183783;90250,56086
7/01/1966;294,5672295;291,6042936;298,7458216;0,004674082;90226,40971
8/01/1966;294,3105775;291,7849672;298,2177507;0,008172768;90351,80231
9/01/1966;294,0829737;291,1606208;298,4104697;0,005076303;90375,75006
10/01/1966;294,429727;291,2716334;298,8407781;0,003110031;90357,8003
11/01/1966;294,3112996;291,7177834;298,1380797;0,01025649;90278,1133
12/01/1966;293,9750112;290,7550131;298,3618275;0,004141461;90265,76063
13/01/1966;293,8551805;290,7802368;298,7500755;0,007949214;90213,56502
14/01/1966;293,9470642;290,8022713;298,6032168;0,006353411;90163,66503
15/01/1966;294,6617264;291,4116519;299,2067212;0,002217069;90169,68387
16/01/1966;294,4825538;291,622127;298,828315;0,006136848;90263,10268
17/01/1966;294,4142604;291,280528;298,7005383;0,003848639;90338,25971
18/01/1966;294,4570917;291,3958719;298,9528463;0,00338994;90297,74014
19/01/1966;294,8161902;291,2447713;299,7452906;0,002160538;90244,06234
20/01/1966;295,3023013;291,5272156;300,3312443;0,002633582;90097,35504
21/01/1966;295,4263794;291,4403376;300,6986763;0,001634611;90106,53667
22/01/1966;294,9498029;291,1601699;300,3840116;0,002855972;90132,86587
23/01/1966;294,8736056;290,6211987;300,1127307;0,001280161;90143,51125
24/01/1966;295,6863745;291,2250254;301,4399119;3,09E-04;90083,89875
25/01/1966;295,7611912;290,5282136;301,5540742;0,001740788;90146,17198
26/01/1966;296,0735718;291,6405788;301,4491175;8,55E-04;90337,20161
27/01/1966;295,2325003;292,190401;298,9333124;0,004060776;90532,1868
28/01/1966;295,2506098;291,6687407;300,2806;9,61E-04;90418,55053
29/01/1966;295,5412876;291,532542;300,6493475;0,001575702;90355,1293
30/01/1966;295,290933;291,8014969;299,9698873;0,003936032;90521,02847
31/01/1966;295,0046075;291,8847517;299,3343596;0,002586589;90507,59367
1/02/1966;295,8031161;291,3544077;301,4315048;0,001066338;90182,41937
2/02/1966;295,4872075;291,9666001;299,8363691;0,003980156;90234,18894
3/02/1966;294,6208766;291,8386788;298,6117618;0,011110763;90416,48263
4/02/1966;294,0731309;291,2357037;298,4662827;0,008801317;90580,69649
5/02/1966;293,8042341;290,9512658;297,926526;0,005959147;90585,39458
6/02/1966;293,9659989;291,1344809;298,2446044;0,004984445;90548,44466
7/02/1966;294,4120674;290,835213;299,5586019;0,002782502;90503,01466
8/02/1966;294,7323904;291,720065;299,5307061;0,003500425;90478,84988
9/02/1966;295,0858814;291,2891069;299,9933589;0,002184228;90344,34793
10/02/1966;295,1128301;291,6440685;299,770181;0,00424704;90401,04848
11/02/1966;294,8172702;291,1985636;299,6268961;0,003248029;90459,71999
12/02/1966;294,7866984;290,7550966;299,7091835;0,002444505;90276,16125
13/02/1966;294,6719285;291,6590688;298,7514234;0,004508906;90298,8136
14/02/1966;294,8427766;290,2707586;301,0228948;2,61E-04;90315,20665
15/02/1966;295,4096493;290,1941873;301,4577883;0,00100616;90380,6122
16/02/1966;295,6167643;290,4891967;301,6142948;0,001436045;90249,25273
17/02/1966;295,4668687;290,912211;300,5228102;0,001398202;90131,13491
18/02/1966;295,4939555;291,3721558;300,4475666;0,001518785;90105,00521
19/02/1966;296,0239229;291,4660475;301,7459797;5,38E-04;90171,66573
20/02/1966;296,1955179;292,1151067;301,4546567;0,00162149;90247,16951
21/02/1966;295,392316;291,7019302;300,7921267;0,004003164;90228,00798
22/02/1966;295,449013;291,4071482;301,0819642;0,002288069;90188,02371
23/02/1966;295,9190762;292,3043563;300,8696033;0,004407151;90226,49618
24/02/1966;296,3237497;291,843772;301,9637957;0,002664842;90240,78582
25/02/1966;296,3443567;292,2534897;301,7869401;0,005749621;90225,69353
26/02/1966;295,9535576;291,9185379;301,1815561;0,003373167;90285,09611
27/02/1966;296,8297518;292,409103;302,9111769;6,07E-04;90222,0465
28/02/1966;297,2257775;292,588922;302,8295979;0,001905366;90170,4676
1/03/1966;295,3252136;292,7758104;299,6414492;0,012912592;90358,3091
2/03/1966;293,9986389;291,3798854;299,0758046;0,010362973;90355,21088
3/03/1966;293,7883734;291,4940613;297,8999455;0,01222139;90280,47515
4/03/1966;293,8915708;290,1398779;299,1026934;0,004395047;90261,2097
5/03/1966;294,3124449;290,8442304;298,8972154;0,003402882;90256,49725
6/03/1966;294,1230493;291,1706349;298,4447877;0,006953073;90384,24549
7/03/1966;294,0143224;290,2752053;299,4188891;0,00528515;90518,96022
8/03/1966;294,2508847;290,2748456;299,1791301;0,003239818;90462,45428
9/03/1966;294,4226131;291,0862041;298,8979592;0,005130896;90440,5469
10/03/1966;293,9595402;290,5291548;298,6826283;0,004812801;90463,54356
11/03/1966;294,1072966;289,8363317;299,5745005;0,003980006;90467,68268
12/03/1966;294,2262658;290,7920377;299,3443993;0,006181029;90501,31287
13/03/1966;294,18382;290,4572485;299,5437927;0,005701582;90422,01921
14/03/1966;294,1119625;290,7124012;298,9007572;0,004910049;90417,0318
15/03/1966;294,7815964;291,0067684;299,9504559;0,001804589;90425,87881
16/03/1966;295,2056847;291,6999883;300,3726124;0,003729781;90359,59508
17/03/1966;294,9409771;291,704704;299,7865178;0,005520826;90301,56194
18/03/1966;294,7232777;290,8000697;300,0750054;0,004571126;90327,22714
19/03/1966;294,5394205;291,4078578;298,9057667;0,005722389;90380,58299
20/03/1966;294,4896633;290,9974407;299,4070063;0,005984937;90384,81873
21/03/1966;294,5944676;291,2864684;299,3763003;0,002946302;90352,45716
22/03/1966;294,9152013;291,3400122;299,871064;0,003118145;90184,86993
23/03/1966;295,4971342;291,5175992;300,613304;0,001638723;90067,93462
24/03/1966;295,6238471;291,7971386;300,7325384;0,004439638;90091,0964
25/03/1966;295,2831956;291,4713245;300,5367819;0,009655551;90239,8809
26/03/1966;294,9890252;291,9398024;299,8381741;0,011166172;90355,46883
27/03/1966;294,6992123;291,7407521;299,5330023;0,009191184;90363,69515
28/03/1966;295,5741785;291,2122652;301,5299278;0,001905319;90230,21841
29/03/1966;296,3144379;291,6986748;301,639226;0,001726083;90163,87191
30/03/1966;296,0351827;292,0545457;301,4053368;0,003359588;90130,46415
31/03/1966;295,5194545;292,2644548;300,1479484;0,00738275;90257,77274
1/04/1966;294,8394469;291,4812555;299,4322703;0,006198329;90310,53285
2/04/1966;295,2758534;291,8013917;300,2625422;0,007769213;90285,18045
3/04/1966;295,3389916;291,9533027;299,7668729;0,003093162;90371,245
4/04/1966;295,6569051;291,7577511;300,5682071;0,003902466;90262,5871
