formatted_date;temperature_2m; total_precipitation_sum
24/10/1994;292,9866754;0,023246456
25/10/1994;292,9899194;0,011005985
26/10/1994;293,53784;0,006784148
27/10/1994;293,7496329;0,005518757
28/10/1994;293,9704571;0,007643144
29/10/1994;293,841074;0,006169537
30/10/1994;294,3292994;0,003208426
31/10/1994;294,530641;0,014936914
1/11/1994;293,7853456;0,018911727
2/11/1994;293,3293934;0,018592421
3/11/1994;293,2849681;0,016287072
4/11/1994;292,9235068;0,019799967
5/11/1994;292,9017821;0,016909736
6/11/1994;292,9014646;0,01472618
7/11/1994;293,5057928;0,006976171
8/11/1994;293,723424;0,010792193
9/11/1994;293,7334478;0,011301449
10/11/1994;293,6051994;0,019640206
11/11/1994;293,8646838;0,011408981
12/11/1994;294,187212;0,008768059
13/11/1994;294,2089828;0,010491573
14/11/1994;293,8064111;0,018671473
15/11/1994;293,9626748;0,014539987
16/11/1994;293,8237056;0,014216653
17/11/1994;293,9636882;0,007536264
18/11/1994;294,0033136;0,004813231
19/11/1994;293,9865077;0,010153489
20/11/1994;293,6595059;0,02056642
21/11/1994;293,7423894;0,007695389
22/11/1994;293,4344446;0,020057612
23/11/1994;293,3383567;0,014374035
24/11/1994;293,0867442;0,02033639
25/11/1994;293,0504197;0,019333241
26/11/1994;293,0727435;0,011216931
27/11/1994;293,2434191;0,010791224
28/11/1994;293,1104604;0,011086096
29/11/1994;293,7522965;0,007053845
30/11/1994;293,9172157;0,010776497
1/12/1994;293,8514534;0,007680318
2/12/1994;293,4028839;0,017994648
3/12/1994;293,7832244;0,006702595
4/12/1994;293,8782625;0,005540349
5/12/1994;294,2699434;0,004014991
6/12/1994;294,4912749;0,004145276
7/12/1994;294,3568141;0,012104003
8/12/1994;294,0085634;0,009914843
9/12/1994;294,3241331;0,005990162
10/12/1994;294,5634843;0,005570197
11/12/1994;294,7278254;0,005520704
12/12/1994;294,942081;0,002821928
13/12/1994;294,8714408;0,003916025
14/12/1994;294,570461;0,005243382
15/12/1994;294,3896077;0,003954375
16/12/1994;294,8979439;0,001793344
17/12/1994;294,9856549;0,003408185
18/12/1994;294,8630513;0,003819663
19/12/1994;294,5052557;0,007298677
20/12/1994;294,2670141;0,005181117
21/12/1994;294,3099486;0,007816818
22/12/1994;294,4934335;0,002533833
23/12/1994;294,29995;0,003111936
24/12/1994;293,7530138;0,009854732
25/12/1994;293,4581216;0,011222196
26/12/1994;293,2551594;0,004622349
27/12/1994;293,2481377;0,007376441
28/12/1994;293,5044262;0,002908755
29/12/1994;293,8762462;0,002335258
30/12/1994;293,8870283;4,78E-04
31/12/1994;294,3592779;0,001312087
1/01/1995;294,8854985;0,001270452
2/01/1995;294,9795028;0,003058505
3/01/1995;295,060184;0,002366752
4/01/1995;294,7380727;0,004932302
5/01/1995;294,576469;0,002530773
6/01/1995;294,5193373;0,00117513
7/01/1995;294,6234515;0,003885472
8/01/1995;294,9129938;0,002526428
9/01/1995;294,1597528;0,001383709
10/01/1995;294,1162533;0,001489075
11/01/1995;293,8954005;0,002238646
12/01/1995;293,9300602;0,001685277
13/01/1995;294,2087613;0,004441233
14/01/1995;294,2559421;0,002019097
15/01/1995;294,4472706;0,005681131
16/01/1995;294,6196379;0,003438618
17/01/1995;295,051741;0,001648605
18/01/1995;295,4327961;0,002344821
19/01/1995;295,2106388;0,004859246
20/01/1995;294,9030958;0,0067491
21/01/1995;295,0480443;0,007406241
22/01/1995;295,1841613;0,005040432
23/01/1995;295,5678825;0,002935293
24/01/1995;295,6704591;0,002237289
25/01/1995;295,5848201;0,001621444
26/01/1995;295,6369641;0,002394528
27/01/1995;295,7486696;0,001427654
28/01/1995;295,8985277;0,002461826
29/01/1995;295,66024;0,003336012
30/01/1995;295,3061426;0,00488591
31/01/1995;294,9583123;0,004882823
1/02/1995;295,0309924;0,003064118
2/02/1995;295,2701218;0,002146667
3/02/1995;295,2877716;0,003177556
4/02/1995;294,9894247;0,007667454
5/02/1995;294,2999519;0,004551511
6/02/1995;294,8207294;0,00268414
7/02/1995;295,3334762;0,001372991
8/02/1995;295,6834439;0,001201678
9/02/1995;295,3011569;0,002967713
10/02/1995;295,6064912;8,11E-04
11/02/1995;296,3013005;0,001001565
12/02/1995;296,4633069;5,64E-04
13/02/1995;296,3927662;0,001095814
14/02/1995;296,4853352;3,99E-04
15/02/1995;296,8749666;7,30E-04
16/02/1995;296,6961926;8,81E-04
17/02/1995;296,239644;0,003266047
18/02/1995;295,7918479;0,001469243
19/02/1995;296,1078309;0,001207416
20/02/1995;295,8081305;0,004502678
21/02/1995;294,1555862;0,016773619
22/02/1995;294,214557;0,003160776
23/02/1995;295,0756051;0,001113512
24/02/1995;295,2425101;0,002888446
25/02/1995;294,5914291;0,007582718
26/02/1995;294,4449392;0,007329715
27/02/1995;294,7832757;0,002605652
28/02/1995;295,4511037;0,003912142
1/03/1995;295,6546835;0,002912586
2/03/1995;295,743897;0,004071447
3/03/1995;296,1834895;0,002049793
4/03/1995;296,0921039;0,005319221
5/03/1995;296,0038627;0,003398958
6/03/1995;296,1566092;0,003764488
7/03/1995;295,7238062;0,004898547
8/03/1995;295,4239003;0,015940588
9/03/1995;295,0382003;0,008408825
10/03/1995;294,5892908;0,007343093
11/03/1995;294,694596;0,008937135
12/03/1995;294,2492237;0,015085782
13/03/1995;294,1838882;0,006963585
14/03/1995;294,734996;0,003178709
15/03/1995;294,7288243;0,003622489
16/03/1995;294,9068364;0,00226887
17/03/1995;295,4205526;0,002850936
18/03/1995;295,8076339;0,002487045
19/03/1995;294,6146278;0,008491253
20/03/1995;294,1473589;0,009394768
21/03/1995;293,7949252;0,0120572
22/03/1995;293,5654943;0,01692732
23/03/1995;293,9465311;0,006391975
24/03/1995;294,569939;0,008784052
25/03/1995;295,1896462;0,002345604
26/03/1995;295,352799;0,006780355
27/03/1995;295,1777577;0,009371762
28/03/1995;294,4083643;0,018777232
29/03/1995;294,6962348;0,012332917
30/03/1995;295,3928948;0,005820118
31/03/1995;296,0410255;0,006142254
1/04/1995;295,2239129;0,016673435
2/04/1995;294,5459897;0,023055783
3/04/1995;295,2139396;0,003970667
4/04/1995;295,9913727;0,008514765
5/04/1995;295,7804133;0,007877082
6/04/1995;295,2199479;0,016142394
7/04/1995;295,0073154;0,014293889
8/04/1995;294,4142878;0,026665885
9/04/1995;294,2076871;0,014508528
10/04/1995;295,0370736;0,005562572
11/04/1995;295,2499808;0,015027067
12/04/1995;294,9575855;0,011551493
13/04/1995;294,6415876;0,010130186
14/04/1995;294,263318;0,022407716
15/04/1995;294,5879306;0,003505046
16/04/1995;295,1847047;0,007172601
17/04/1995;294,5101373;0,020522168
18/04/1995;294,3403794;0,011748057
19/04/1995;294,4937923;0,010522463
20/04/1995;294,306717;0,012757444
21/04/1995;294,4269733;0,015878365
22/04/1995;294,1923734;0,01752704
23/04/1995;294,7491153;0,003459521
24/04/1995;295,0680724;0,01006514
25/04/1995;294,9466016;0,019790229
26/04/1995;294,6570918;0,022119495
27/04/1995;294,4272456;0,019042702
28/04/1995;294,7406462;0,010880305
29/04/1995;294,1303079;0,013318341
30/04/1995;294,4898572;0,010280238
1/05/1995;294,5916753;0,011181407
2/05/1995;294,6675948;0,015301832
3/05/1995;294,7837182;0,011334876
4/05/1995;294,8247411;0,013483724
5/05/1995;294,4671466;0,021236884
6/05/1995;294,1906058;0,014082534
7/05/1995;293,4563494;0,034918468
8/05/1995;293,793308;0,009996921
9/05/1995;294,5189442;0,009928842
10/05/1995;295,0282044;0,006476414
11/05/1995;295,1693366;0,007577207
12/05/1995;295,2400851;0,01487942
13/05/1995;294,9603249;0,025790283
14/05/1995;294,5499273;0,026186741
15/05/1995;294,1854897;0,015739095
16/05/1995;293,7124374;0,022220296
17/05/1995;294,1779125;0,010949678
18/05/1995;294,3691603;0,014034528
19/05/1995;294,50699;0,023651188
20/05/1995;294,6248451;0,009710027
21/05/1995;294,9564827;0,004515551
22/05/1995;294,9421467;0,006106447
23/05/1995;294,4449686;0,013455752
24/05/1995;294,1115501;0,009581869
25/05/1995;293,4862448;0,021937985
26/05/1995;293,8840328;0,011155094
27/05/1995;294,3549687;0,0086982
28/05/1995;294,1637093;0,012347621
29/05/1995;294,0265767;0,016043099
30/05/1995;294,1864962;0,01840518
31/05/1995;294,8059443;0,008119398
1/06/1995;294,2761232;0,013417223
2/06/1995;293,7163017;0,021350513
3/06/1995;293,9002298;0,014124599
4/06/1995;294,4606763;0,00766737
5/06/1995;294,9018277;0,012121335
6/06/1995;293,9365781;0,017001491
7/06/1995;293,5886315;0,015130033
8/06/1995;293,8545251;0,010690311
9/06/1995;294,4002783;0,011622833
10/06/1995;295,1305945;0,006787713
11/06/1995;295,3036971;0,00659166
12/06/1995;294,8480557;0,01524957
13/06/1995;294,2393569;0,017603239
14/06/1995;294,0572821;0,022103688
15/06/1995;293,8708312;0,026582873
16/06/1995;294,2052167;0,009323287
17/06/1995;294,5121368;0,015338575
18/06/1995;294,3276869;0,021446435
19/06/1995;294,3645904;0,016498551
20/06/1995;294,6467546;0,008870285
21/06/1995;294,9555416;0,007192549
22/06/1995;295,2437629;0,012816152
23/06/1995;294,6102912;0,020437671
24/06/1995;293,9627965;0,020860208
25/06/1995;294,1442944;0,009080713
26/06/1995;294,3705592;0,008788758
27/06/1995;294,5426512;0,008914499
28/06/1995;294,099999;0,016788696
29/06/1995;294,1775633;0,020212295
30/06/1995;294,0549128;0,025344683
1/07/1995;294,3923215;0,007148915
2/07/1995;294,7882357;0,009021739
3/07/1995;294,7445354;0,01146338
4/07/1995;294,2590938;0,016005925
5/07/1995;293,6862772;0,028034304
6/07/1995;293,7117861;0,014337517
7/07/1995;293,8966977;0,009174615
8/07/1995;295,0995148;0,003388421
9/07/1995;295,4302666;0,00476915
10/07/1995;295,36166;0,006211397
11/07/1995;295,3687552;0,005063746
12/07/1995;294,8057535;0,010313503
13/07/1995;294,0473952;0,024174932
14/07/1995;294,3465862;0,005159713
15/07/1995;294,4692978;0,010601912
16/07/1995;294,363936;0,021971919
17/07/1995;293,815548;0,01349913
18/07/1995;293,6104705;0,013704288
19/07/1995;293,8599375;0,016108985
20/07/1995;293,8076135;0,018683838
21/07/1995;293,7351832;0,024229478
22/07/1995;294,0533807;0,012896294
23/07/1995;293,6328869;0,0142258
24/07/1995;293,5578023;0,020045208
25/07/1995;293,6828329;0,017589073
26/07/1995;293,5245255;0,025694709
27/07/1995;293,0721803;0,034943696
28/07/1995;293,2427983;0,008964028
29/07/1995;293,9406975;0,007539761
30/07/1995;294,3545409;0,010814054
31/07/1995;293,8952558;0,018355865
1/08/1995;293,8331219;0,010305589
2/08/1995;293,3184623;0,022691785
3/08/1995;293,3049365;0,010371242
4/08/1995;293,4734926;0,010078795
5/08/1995;293,5442008;0,021088693
6/08/1995;294,2035051;0,005753156
7/08/1995;295,0750319;0,005864514
8/08/1995;295,3546348;0,006975409
9/08/1995;294,6281351;0,011847096
10/08/1995;293,7482054;0,014989005
11/08/1995;293,3438345;0,013791473
12/08/1995;293,6006582;0,011750678
13/08/1995;293,8536562;0,008676641
14/08/1995;293,7669969;0,02946418
15/08/1995;293,603369;0,01716234
16/08/1995;293,6673896;0,011812202
17/08/1995;293,8835472;0,011397188
18/08/1995;294,01964;0,013360937
19/08/1995;294,061078;0,012886249
20/08/1995;294,0542868;0,007237365
21/08/1995;294,4684068;0,005406816
22/08/1995;294,3735542;0,014675744
23/08/1995;294,050081;0,014607788
24/08/1995;294,2798277;0,01160082
25/08/1995;294,2636071;0,009241515
26/08/1995;294,371139;0,01481287
27/08/1995;294,4070049;0,031286855
28/08/1995;294,5005571;0,019084581
29/08/1995;294,5439062;0,011696931
30/08/1995;295,0928523;0,006046465
31/08/1995;295,3129593;0,009109698
1/09/1995;295,3912757;0,006917549
2/09/1995;295,2317469;0,007780818
3/09/1995;295,6770336;0,00329592
4/09/1995;296,0027619;0,003579488
5/09/1995;295,3181373;0,006928714
6/09/1995;294,4612151;0,017206775
7/09/1995;294,4316647;0,013118959
8/09/1995;294,1853399;0,013039917
9/09/1995;294,0851531;0,013965925
10/09/1995;294,5960217;0,009915507
11/09/1995;294,2486948;0,02583953
12/09/1995;293,9020954;0,010569964
13/09/1995;293,5853155;0,013940371
14/09/1995;293,2037026;0,022201197
15/09/1995;293,7088818;0,009068806
16/09/1995;293,7909089;0,019472676
17/09/1995;294,0831335;0,009675935
18/09/1995;293,9518621;0,012952966
19/09/1995;294,4122009;0,007072188
20/09/1995;294,7331004;0,009416261
21/09/1995;294,2561599;0,023061595
22/09/1995;293,5840627;0,031802025
23/09/1995;293,6503412;0,016490453
24/09/1995;293,7429222;0,012952095
25/09/1995;293,9273295;0,013889545
26/09/1995;293,9242363;0,020940992
27/09/1995;293,8373178;0,007177987
28/09/1995;294,1740809;0,007557002
29/09/1995;294,0200601;0,013574979
30/09/1995;294,1026556;0,010620847
1/10/1995;293,984951;0,017494096
2/10/1995;294,0912044;0,012536315
3/10/1995;294,3149715;0,006924019
4/10/1995;294,3084394;0,006965839
5/10/1995;293,8937644;0,016950722
6/10/1995;293,6146604;0,015859276
7/10/1995;293,4753258;0,025421511
8/10/1995;293,922253;0,018542943
9/10/1995;293,5518147;0,019737367
10/10/1995;293,0796075;0,034073735
11/10/1995;293,223101;0,017232958
12/10/1995;293,119999;0,012816405
13/10/1995;293,2775463;0,012766178
14/10/1995;293,5664534;0,014253521
15/10/1995;293,5667528;0,013951701
16/10/1995;293,1606366;0,027229984
17/10/1995;293,2128913;0,015829476
18/10/1995;293,2874392;0,012339162
19/10/1995;293,0623767;0,018758007
20/10/1995;292,9172515;0,016257049
21/10/1995;293,3169736;0,011212926
22/10/1995;293,3739629;0,013590805
23/10/1995;293,4283105;0,011666519
24/10/1995;293,9043697;0,011675324
25/10/1995;293,4596991;0,015525961
26/10/1995;293,5744683;0,016229937
27/10/1995;293,3736481;0,017462316
28/10/1995;293,2531474;0,026837629
29/10/1995;293,5641075;0,016806633
30/10/1995;294,1374329;0,00724942
31/10/1995;293,5420565;0,016375763
1/11/1995;293,5214558;0,010037573
2/11/1995;293,5475061;0,011828251
3/11/1995;293,2187965;0,020411692
4/11/1995;293,7059472;0,011093628
5/11/1995;293,8593553;0,012557203
6/11/1995;294,1200763;0,010215968
7/11/1995;293,7818775;0,024928571
8/11/1995;293,2357875;0,017526338
9/11/1995;293,3954459;0,009354314
10/11/1995;293,2969533;0,020424976
11/11/1995;293,4266247;0,009725317
12/11/1995;293,1574883;0,025199141
13/11/1995;293,1042813;0,009541023
14/11/1995;293,2563062;0,01405837
15/11/1995;293,256095;0,005703734
16/11/1995;293,8675978;0,00824339
17/11/1995;293,5038939;0,016068121
18/11/1995;293,3940069;0,015020093
19/11/1995;293,5294805;0,009407416
20/11/1995;293,7241873;0,007817143
21/11/1995;293,2360931;0,011477375
22/11/1995;293,2943815;0,009873058
23/11/1995;293,9388228;0,003684284
24/11/1995;294,2645424;0,01373886
25/11/1995;293,4908137;0,013785354
26/11/1995;293,3689824;0,013230469
27/11/1995;293,5854653;0,004578899
28/11/1995;293,8908131;0,003291759
29/11/1995;294,1822951;0,005085989
30/11/1995;294,427508;0,003433734
1/12/1995;294,1199704;0,005689308
2/12/1995;294,103802;0,005702032
3/12/1995;293,9039828;0,012803034
4/12/1995;293,2565539;0,02049844
5/12/1995;293,2615912;0,015976957
6/12/1995;293,3252753;0,00848644
7/12/1995;293,2289338;0,009344175
8/12/1995;293,4583187;0,004811979
9/12/1995;293,6542423;0,004444881
10/12/1995;293,33338;0,017865285
11/12/1995;292,7117777;0,018050527
12/12/1995;292,7439525;0,010209594
13/12/1995;293,1765289;0,007559379
14/12/1995;293,1156645;0,01117387
15/12/1995;293,1755323;0,008791023
16/12/1995;293,4375694;0,004916556
17/12/1995;293,534182;0,008008362
18/12/1995;293,788446;0,002979007
19/12/1995;293,9829679;0,008686057
20/12/1995;293,2507999;0,008881693
21/12/1995;293,4644304;0,005524875
22/12/1995;293,6293576;0,00618381
23/12/1995;293,5577453;0,011066668
24/12/1995;293,5821864;0,013593928
25/12/1995;293,5525232;0,011326985
26/12/1995;293,4281452;0,008514472
27/12/1995;293,8170315;0,003522688
28/12/1995;293,7317332;0,014487217
29/12/1995;293,3791649;0,015626906
30/12/1995;293,3110271;0,002720026
31/12/1995;294,030936;0,004153126
1/01/1996;293,4622662;0,027333606
2/01/1996;293,3734301;0,00637572
3/01/1996;293,5859544;0,005489392
4/01/1996;293,7794096;0,012420934
5/01/1996;293,8559443;0,005915598
6/01/1996;293,9099071;0,005445066
7/01/1996;293,8435361;0,010379789
8/01/1996;293,5791461;0,00619635
9/01/1996;293,561807;0,006182605
10/01/1996;293,8206359;0,004452878
11/01/1996;294,1161273;0,003012108
12/01/1996;293,9589492;0,005149288
13/01/1996;293,2678768;0,00860781
14/01/1996;293,0680499;0,007515449
15/01/1996;293,3377651;0,007067591
16/01/1996;293,357895;0,008188201
17/01/1996;293,3107926;0,007329202
18/01/1996;293,1043914;0,007369986
19/01/1996;293,086667;0,005177665
20/01/1996;292,7702044;0,004402644
21/01/1996;293,0497872;0,004860383
22/01/1996;292,9542173;0,008740776
23/01/1996;292,9430468;0,00648134
24/01/1996;293,2403976;0,005712907
25/01/1996;293,5154825;0,00968935
26/01/1996;293,7113022;0,00538359
27/01/1996;293,6774803;0,002062196
28/01/1996;293,4943799;0,004357414
29/01/1996;293,5130248;0,007926813
30/01/1996;293,3584913;0,003249012
31/01/1996;293,2576066;0,007113019
1/02/1996;293,3503468;0,00660651
2/02/1996;293,6095546;0,004923311
3/02/1996;293,4972347;0,016326626
4/02/1996;293,0968583;0,011703765
5/02/1996;292,6708164;0,016738195
6/02/1996;292,7479171;0,010488037
7/02/1996;292,6455271;0,014507122
8/02/1996;293,0213717;0,009445987
9/02/1996;293,3257469;0,006513783
10/02/1996;293,4126879;0,009027623
11/02/1996;293,7925541;0,008371786
12/02/1996;294,1765027;0,007445009
13/02/1996;294,5508116;0,008139774
14/02/1996;294,2769317;0,009884341
15/02/1996;294,2990423;0,009012015
16/02/1996;293,9765143;0,01110254
17/02/1996;293,5657398;0,012912731
18/02/1996;293,5875207;0,006373691
19/02/1996;293,8118999;0,004879473
20/02/1996;293,942467;0,003160777
21/02/1996;293,9778426;0,007432967
22/02/1996;293,292538;0,008765142
23/02/1996;293,6174997;0,005816018
24/02/1996;294,3023229;0,003857713
25/02/1996;294,9379733;0,001862695
26/02/1996;295,5288742;0,00232792
27/02/1996;295,1649217;0,005998893
28/02/1996;294,4049649;0,007259706
29/02/1996;293,9876251;0,012378331
1/03/1996;293,7998815;0,012686215
2/03/1996;293,4027298;0,02586138
3/03/1996;293,9264225;0,007938438
4/03/1996;294,4375765;0,007876607
5/03/1996;294,1108238;0,013642339
6/03/1996;293,8671556;0,014342507
7/03/1996;293,9350961;0,011653542
8/03/1996;294,0535173;0,007993045
9/03/1996;294,3205265;0,005666817
10/03/1996;294,1249899;0,010300598
11/03/1996;293,2673066;0,013709355
12/03/1996;292,8119694;0,011266204
13/03/1996;293,3685466;0,009370689
14/03/1996;293,6913261;0,004110698
15/03/1996;293,2275275;0,01209586
16/03/1996;293,2602684;0,008622295
17/03/1996;293,8401389;0,003655168
18/03/1996;294,4822656;7,07E-04
19/03/1996;294,8004911;0,003179369
20/03/1996;294,3844923;0,006096866
21/03/1996;293,9030105;0,007756135
22/03/1996;293,5410193;0,012003652
23/03/1996;294,2551214;0,003806295
24/03/1996;294,6955673;0,005898041
25/03/1996;294,5718086;0,008650401
26/03/1996;294,4749536;0,006491986
27/03/1996;294,6327361;0,006799235
28/03/1996;294,8343764;0,008971479
29/03/1996;294,7151367;0,011748989
30/03/1996;294,4235807;0,010013722
31/03/1996;294,652973;0,005160633
1/04/1996;294,6383355;0,00738494
2/04/1996;294,8943572;0,008220011
3/04/1996;294,2349756;0,01756983
4/04/1996;294,6482423;0,007808365
5/04/1996;294,3508191;0,014609704
6/04/1996;294,6925789;0,010062118
7/04/1996;295,0534553;0,011253599
8/04/1996;294,6353274;0,010401298
9/04/1996;294,6771708;0,013581243
10/04/1996;294,0132758;0,018214951
11/04/1996;293,8979978;0,012379051
12/04/1996;293,948241;0,011256771
13/04/1996;294,2660928;0,00871271
14/04/1996;294,3358786;0,008849297
15/04/1996;294,2966393;0,009388505
16/04/1996;294,2370305;0,005847566
17/04/1996;294,2633631;0,006000656
18/04/1996;294,0274618;0,020471272
19/04/1996;293,6338046;0,007403688
20/04/1996;293,8749368;0,008704884
21/04/1996;294,0371452;0,014510738
22/04/1996;294,1528533;0,013831594
23/04/1996;294,065327;0,014611726
24/04/1996;293,5509977;0,012499113
25/04/1996;293,6560628;0,013917319
26/04/1996;294,2603666;0,009305629
27/04/1996;294,6233293;0,007715452
28/04/1996;294,3396747;0,012526628
29/04/1996;294,3598565;0,012319663
30/04/1996;293,9303413;0,030669196
1/05/1996;293,928703;0,014711857
2/05/1996;294,8110211;0,007631774
3/05/1996;294,6043865;0,008915104
4/05/1996;294,78337;0,00812349
5/05/1996;294,5457661;0,012300892
6/05/1996;294,2317774;0,016030543
7/05/1996;293,8889229;0,016945522
8/05/1996;293,8851616;0,018802939
9/05/1996;294,3109268;0,014431055
10/05/1996;294,8726197;0,009766112
11/05/1996;294,8305379;0,011265691
12/05/1996;294,0458731;0,019583209
13/05/1996;293,7793631;0,015642488
14/05/1996;294,0392889;0,007418959
15/05/1996;294,0777557;0,025937975
16/05/1996;293,4751594;0,034288708
17/05/1996;293,5896172;0,015731554
18/05/1996;294,100657;0,006715368
19/05/1996;294,0940577;0,017136001
20/05/1996;293,4617842;0,022449182
21/05/1996;294,0302978;0,00523367
22/05/1996;294,4462777;0,015151159
23/05/1996;293,654948;0,01662436
24/05/1996;293,8725535;0,011457226
25/05/1996;293,6915724;0,011694619
26/05/1996;293,322186;0,019710608
27/05/1996;294,0047969;0,007237073
28/05/1996;294,0169095;0,014183891
29/05/1996;293,4293083;0,033897877
30/05/1996;293,3040111;0,01367281
31/05/1996;293,3922888;0,008216726
1/06/1996;293,8673855;0,008229824
2/06/1996;293,6609248;0,022921905
3/06/1996;293,687056;0,008309739
4/06/1996;293,7133518;0,014684356
5/06/1996;293,8831966;0,012926871
6/06/1996;294,5146357;0,003924854
7/06/1996;294,7433722;0,007981832
8/06/1996;294,670267;0,011183345
9/06/1996;295,1261869;0,003847939
10/06/1996;295,1783759;0,008877652
11/06/1996;294,7080562;0,013448169
12/06/1996;294,6654819;0,014661096
13/06/1996;294,4235752;0,021917679
14/06/1996;294,4116704;0,005765898
15/06/1996;294,1141979;0,01183264
16/06/1996;294,2197632;0,011435631
17/06/1996;293,7776702;0,027373621
18/06/1996;294,1263066;0,011745483
19/06/1996;294,1281299;0,019415469
20/06/1996;294,3161767;0,012476534
21/06/1996;294,3081639;0,020732189
22/06/1996;294,893733;0,007694358
23/06/1996;294,8616875;0,020308329
24/06/1996;294,6129699;0,015495433
25/06/1996;294,0278795;0,020260642
26/06/1996;293,6831388;0,0107556
27/06/1996;293,6152188;0,010391872
28/06/1996;292,8473979;0,023713972
29/06/1996;293,14215;0,012515485
30/06/1996;293,1622319;0,015569538
1/07/1996;293,1241647;0,017876628
2/07/1996;292,5361041;0,021560153
3/07/1996;292,9318041;0,013217346
4/07/1996;293,4061198;0,011920253
5/07/1996;293,5623566;0,01582049
6/07/1996;293,6435734;0,00805282
7/07/1996;293,5291263;0,009524577
8/07/1996;293,5743183;0,008051191
9/07/1996;293,6235446;0,008655437
10/07/1996;293,689642;0,012739369
11/07/1996;294,062891;0,010322392
12/07/1996;293,8142522;0,011683088
13/07/1996;293,8009539;0,008058312
14/07/1996;294,2045725;0,012348887
15/07/1996;294,1946145;0,010126805
16/07/1996;294,2847626;0,010454577
17/07/1996;294,4936944;0,004176863
18/07/1996;294,9979213;0,005248204
19/07/1996;294,8450883;0,007772505
20/07/1996;294,1563139;0,018524322
21/07/1996;294,9192791;0,003830002
22/07/1996;294,6665939;0,013976327
23/07/1996;294,1781457;0,007702126
24/07/1996;294,273388;0,006943185
25/07/1996;294,7283492;0,007896312
26/07/1996;294,1242977;0,018972808
27/07/1996;293,7079211;0,021391667
28/07/1996;293,5321845;0,008715707
29/07/1996;294,0244811;0,006781871
30/07/1996;294,7355972;0,004130373
31/07/1996;294,7060985;0,005592506
1/08/1996;294,8916763;0,002726528
2/08/1996;295,2000805;0,006413518
3/08/1996;294,5800211;0,016678512
4/08/1996;294,2572522;0,012096944
5/08/1996;294,4843761;0,011146817
6/08/1996;294,3597465;0,019275396
7/08/1996;294,2444609;0,013025337
8/08/1996;294,2416879;0,006975061
9/08/1996;293,8039126;0,015325501
10/08/1996;293,405827;0,032339268
11/08/1996;294,0672329;0,008174913
12/08/1996;295,2146373;0,002428615
13/08/1996;294,9386025;0,009327004
14/08/1996;294,8105619;0,00411953
15/08/1996;294,3992665;0,009269884
16/08/1996;294,5061781;0,013568724
17/08/1996;294,0211984;0,014285969
18/08/1996;293,5198918;0,014168173
19/08/1996;294,2865392;0,002994461
20/08/1996;294,4030754;0,011755015
21/08/1996;294,0460591;0,012379063
22/08/1996;293,9897484;0,011219599
23/08/1996;294,2760684;0,010980567
24/08/1996;293,9272586;0,015748867
25/08/1996;293,492245;0,020384982
26/08/1996;292,9528675;0,025552137
27/08/1996;292,9968533;0,019386323
28/08/1996;293,9185913;0,008643275
29/08/1996;294,4007585;0,00875355
30/08/1996;293,9839516;0,018705472
31/08/1996;293,8026266;0,015569957
1/09/1996;293,8301949;0,014510506
2/09/1996;293,766574;0,017381909
3/09/1996;293,9373585;0,014838878
4/09/1996;293,6355719;0,014453262
5/09/1996;293,6973095;0,007830141
6/09/1996;293,8004762;0,008904062
7/09/1996;294,2840081;0,011250175
8/09/1996;293,8124017;0,009880083
9/09/1996;294,5966305;0,006518542
10/09/1996;294,5200864;0,012573594
11/09/1996;294,7702129;0,013829364
12/09/1996;294,8935702;0,006885997
13/09/1996;295,0841394;0,004999343
14/09/1996;294,9706523;0,008985194
15/09/1996;295,0931107;0,011010272
16/09/1996;294,5131619;0,023881673
17/09/1996;294,2670991;0,008921742
18/09/1996;294,4451861;0,008925523
19/09/1996;294,7492406;0,007175788
20/09/1996;293,917833;0,031081746
21/09/1996;294,5022998;0,006624588
22/09/1996;294,8736944;0,00755543
23/09/1996;294,8140352;0,013187143
24/09/1996;293,9168841;0,01794341
25/09/1996;293,8042489;0,013292149
26/09/1996;294,0142949;0,007800704
27/09/1996;294,442751;0,015653712
28/09/1996;293,4814999;0,032602612
29/09/1996;293,5581659;0,011931285
30/09/1996;293,5354545;0,014884838
1/10/1996;293,7461245;0,015872564
2/10/1996;293,9712059;0,02274946
3/10/1996;293,953153;0,012971519
4/10/1996;293,386529;0,015427201
5/10/1996;293,8271247;0,007056394
6/10/1996;294,0666354;0,012428904
7/10/1996;293,152247;0,023438704
8/10/1996;293,7700986;0,005747757
9/10/1996;293,5765428;0,009767284
10/10/1996;293,0667859;0,032766037
11/10/1996;293,3701736;0,024872301
12/10/1996;293,4007997;0,021055938
13/10/1996;293,6254767;0,006094147
14/10/1996;293,9334133;0,00766053
15/10/1996;293,5257596;0,015889632
16/10/1996;293,5391703;0,010529253
17/10/1996;293,8982633;0,010067065
18/10/1996;293,4751465;0,016792571
19/10/1996;293,4512449;0,010872474
20/10/1996;293,6761988;0,009858316
21/10/1996;293,5933214;0,013167505
22/10/1996;293,8272536;0,012412395
23/10/1996;293,5321105;0,010767308
24/10/1996;294,0578332;0,006441204
25/10/1996;294,511577;0,004747893
26/10/1996;294,8200382;0,005950227
27/10/1996;294,3820047;0,011076365
28/10/1996;293,4089465;0,02626367
29/10/1996;293,6424;0,013439806
30/10/1996;294,3042693;0,003988547
31/10/1996;294,2188403;0,012862667
