formatted_date;runoff_sum; surface_runoff_sum
12/02/1951;0,00762365;0,0023044
13/02/1951;0,00732954;0,00208515
14/02/1951;0,007085862;0,001895744
15/02/1951;0,00990455;0,00266401
16/02/1951;0,008594042;0,002028084
17/02/1951;0,010274979;0,002063278
18/02/1951;0,006795347;4,86E-04
19/02/1951;0,010205217;0,002345059
20/02/1951;0,009669209;0,001823267
21/02/1951;0,0085916;0,002120076
22/02/1951;0,012946943;0,00392573
23/02/1951;0,020452087;0,006994079
24/02/1951;0,010190517;0,001838121
25/02/1951;0,010442319;0,002532721
26/02/1951;0,01626025;0,004521993
27/02/1951;0,00774345;8,52E-04
28/02/1951;0,008591311;0,001593677
1/03/1951;0,014580042;0,003424512
2/03/1951;0,00646796;1,95E-04
3/03/1951;0,005686;1,69E-04
4/03/1951;0,007949316;0,001755529
5/03/1951;0,005859289;7,32E-04
6/03/1951;0,005264041;3,82E-04
7/03/1951;0,0050941;5,59E-04
8/03/1951;0,006017313;0,001463993
9/03/1951;0,007500319;0,002770647
10/03/1951;0,005813166;0,001397393
11/03/1951;0,008020578;0,002616099
12/03/1951;0,005906964;9,85E-04
13/03/1951;0,008394671;0,002592104
14/03/1951;0,004609995;1,56E-04
15/03/1951;0,004482245;4,39E-04
16/03/1951;0,007169183;0,002675652
17/03/1951;0,005008933;0,001071234
18/03/1951;0,003657173;1,06E-04
19/03/1951;0,004368707;3,81E-04
20/03/1951;0,011364712;0,004073044
21/03/1951;0,004769561;9,09E-04
22/03/1951;0,005027612;0,001328264
23/03/1951;0,004207495;8,14E-04
24/03/1951;0,004656048;0,001172126
25/03/1951;0,004191464;9,35E-04
26/03/1951;0,004577781;0,001382308
27/03/1951;0,004245254;0,001097699
28/03/1951;0,003885066;7,25E-04
29/03/1951;0,005097188;0,001630306
30/03/1951;0,004433876;0,001076487
31/03/1951;0,003992081;6,36E-04
1/04/1951;0,003807091;5,39E-04
2/04/1951;0,00358093;3,65E-04
3/04/1951;0,004297252;7,09E-04
4/04/1951;0,009346917;0,003251472
5/04/1951;0,010000444;0,002887335
6/04/1951;0,005719999;0,001559797
7/04/1951;0,005618203;0,001847994
8/04/1951;0,005899908;0,001350672
9/04/1951;0,006123917;8,46E-04
10/04/1951;0,007823123;0,002401598
11/04/1951;0,008776179;0,001544214
12/04/1951;0,005681237;0,001070765
13/04/1951;0,006918908;0,001651561
14/04/1951;0,006701467;0,002085044
15/04/1951;0,006413225;0,002067316
16/04/1951;0,0105776;0,004178099
17/04/1951;0,007102796;0,00223435
18/04/1951;0,006883998;0,002442566
19/04/1951;0,006633165;0,002130637
20/04/1951;0,006740078;0,001869786
21/04/1951;0,0053866;0,001129104
22/04/1951;0,00554948;0,001350751
23/04/1951;0,005589131;0,001446758
24/04/1951;0,007091179;0,002609537
25/04/1951;0,006551655;0,002136867
26/04/1951;0,006545854;0,001796431
27/04/1951;0,007885058;0,002135469
28/04/1951;0,0093727;0,002337302
29/04/1951;0,008959179;0,002294884
30/04/1951;0,009254496;0,001946479
1/05/1951;0,008710034;0,002001686
2/05/1951;0,010577938;0,003108865
3/05/1951;0,012211396;0,003405832
4/05/1951;0,015851579;0,004051502
5/05/1951;0,031355241;0,009170563
6/05/1951;0,022285608;0,005929335
7/05/1951;0,013269239;0,002189778
8/05/1951;0,011558093;0,00167668
9/05/1951;0,011606629;0,002454673
10/05/1951;0,023842274;0,008147087
11/05/1951;0,012016203;0,003253683
12/05/1951;0,026365289;0,009724788
13/05/1951;0,01142802;0,002620125
14/05/1951;0,013019822;0,004217819
15/05/1951;0,016455465;0,004105222
16/05/1951;0,010327122;8,86E-04
17/05/1951;0,010578384;0,001744427
18/05/1951;0,008993471;0,001040849
19/05/1951;0,008257368;0,001200146
20/05/1951;0,008441236;0,001752603
21/05/1951;0,012620548;0,003068605
22/05/1951;0,010168174;0,002170166
23/05/1951;0,010042772;0,002684141
24/05/1951;0,009388776;0,001675994
25/05/1951;0,00794019;0,001045068
26/05/1951;0,008713514;0,00155298
27/05/1951;0,020552621;0,007789803
28/05/1951;0,015379046;0,00391117
29/05/1951;0,009908132;0,001672256
30/05/1951;0,009489994;0,00223236
31/05/1951;0,012810637;0,003306692
1/06/1951;0,012718729;0,003297777
2/06/1951;0,010920488;0,002158344
3/06/1951;0,009765659;0,001402671
4/06/1951;0,008760605;0,001567677
5/06/1951;0,013352126;0,00329161
6/06/1951;0,011042118;0,002618009
7/06/1951;0,00904844;0,001057396
8/06/1951;0,012392559;0,002432639
9/06/1951;0,008553939;6,78E-04
10/06/1951;0,008640034;0,001693694
11/06/1951;0,009042474;0,001797848
12/06/1951;0,006528259;4,20E-04
13/06/1951;0,00606219;6,47E-04
14/06/1951;0,006505062;0,001042897
15/06/1951;0,020774516;0,008087007
16/06/1951;0,012217335;0,00293001
17/06/1951;0,014884274;0,003816805
18/06/1951;0,040576563;0,017805952
19/06/1951;0,010155968;0,001608199
20/06/1951;0,006993176;8,41E-04
21/06/1951;0,01471284;0,005198237
22/06/1951;0,007864767;0,001246091
23/06/1951;0,00810551;0,001882208
24/06/1951;0,01075179;0,002603732
25/06/1951;0,01307641;0,00319468
26/06/1951;0,008224368;0,001156998
27/06/1951;0,010895116;0,002612559
28/06/1951;0,012441939;0,003034955
29/06/1951;0,012360176;0,002785263
30/06/1951;0,013921848;0,003362557
1/07/1951;0,011994383;0,002390537
2/07/1951;0,010258448;0,001662327
3/07/1951;0,00858864;0,001136563
4/07/1951;0,008470558;0,001681955
5/07/1951;0,008841531;0,001526459
6/07/1951;0,010973713;0,001920589
7/07/1951;0,007363445;0,001161849
8/07/1951;0,006431052;8,97E-04
9/07/1951;0,007643945;0,001401219
10/07/1951;0,009358412;0,001975251
11/07/1951;0,00754467;0,001497421
12/07/1951;0,007621957;0,001213381
13/07/1951;0,007034759;0,001140484
14/07/1951;0,006618336;0,001177935
15/07/1951;0,006927915;0,001467351
16/07/1951;0,007820723;0,001355532
17/07/1951;0,005742464;9,35E-04
18/07/1951;0,006332426;0,001364019
19/07/1951;0,005272063;4,97E-04
20/07/1951;0,004285448;3,09E-04
21/07/1951;0,004686773;7,43E-04
22/07/1951;0,004644978;5,70E-04
23/07/1951;0,004296897;6,50E-04
24/07/1951;0,007440446;0,001862068
25/07/1951;0,005889549;8,25E-04
26/07/1951;0,003971519;3,19E-04
27/07/1951;0,004371113;7,84E-04
28/07/1951;0,017650793;0,006745847
29/07/1951;0,004407262;4,90E-04
30/07/1951;0,005337826;0,001338911
31/07/1951;0,01141967;0,003976708
1/08/1951;0,004994194;0,001196053
2/08/1951;0,004567418;8,82E-04
3/08/1951;0,004095749;6,49E-04
4/08/1951;0,005325777;0,001276098
5/08/1951;0,004156903;6,68E-04
6/08/1951;0,004750047;0,001030136
7/08/1951;0,007828211;0,002447525
8/08/1951;0,013373135;0,004212144
9/08/1951;0,004948626;0,001269525
10/08/1951;0,005256435;0,0014634
11/08/1951;0,005837573;0,002247892
12/08/1951;0,019372054;0,0082695
13/08/1951;0,011142222;0,002776745
14/08/1951;0,006460095;0,001576019
15/08/1951;0,008100413;0,002706135
16/08/1951;0,008285081;0,002580162
17/08/1951;0,009494067;0,002939543
18/08/1951;0,008196322;0,002419108
19/08/1951;0,022294665;0,008151736
20/08/1951;0,007660826;0,001415198
21/08/1951;0,006623672;0,001166631
22/08/1951;0,011978237;0,003852869
23/08/1951;0,010504647;0,002207393
24/08/1951;0,008715507;0,00174708
25/08/1951;0,009498733;0,002594266
26/08/1951;0,006759909;0,001510235
27/08/1951;0,008349684;0,002276179
28/08/1951;0,008235693;0,001995032
29/08/1951;0,00970648;0,002280642
30/08/1951;0,007703615;0,001752194
31/08/1951;0,007145053;0,001958926
1/09/1951;0,007448064;0,00231222
2/09/1951;0,006730253;0,001598069
3/09/1951;0,006498471;0,00175329
4/09/1951;0,011814647;0,00394971
5/09/1951;0,006926819;0,001490509
6/09/1951;0,006384227;0,001769986
7/09/1951;0,012808287;0,004352664
8/09/1951;0,008517221;0,001699288
9/09/1951;0,006565984;0,001028765
10/09/1951;0,006537195;0,00139409
11/09/1951;0,006282836;0,001336118
12/09/1951;0,0078253;0,001868983
13/09/1951;0,012280891;0,002677766
14/09/1951;0,008164923;0,002221692
15/09/1951;0,012685357;0,00346131
16/09/1951;0,011379307;0,00201123
17/09/1951;0,009303894;0,001449375
18/09/1951;0,008475975;0,002551912
19/09/1951;0,008811265;0,002372591
20/09/1951;0,011163548;0,003919913
21/09/1951;0,010857307;0,002925597
22/09/1951;0,010229738;0,002464573
23/09/1951;0,016823925;0,005529563
24/09/1951;0,017622771;0,002626418
25/09/1951;0,014845097;0,00437282
26/09/1951;0,013374261;0,003338573
27/09/1951;0,012305382;0,002722351
28/09/1951;0,012858142;0,002607626
29/09/1951;0,019415949;0,007111243
30/09/1951;0,018629979;0,004214885
1/10/1951;0,015785389;0,004962081
2/10/1951;0,014340314;0,002972167
3/10/1951;0,008994618;0,001693236
4/10/1951;0,010316848;0,002930406
5/10/1951;0,012114606;0,003187027
6/10/1951;0,021552119;0,009186352
7/10/1951;0,011044334;0,001813034
8/10/1951;0,011182124;0,003189552
9/10/1951;0,012358388;0,003529889
10/10/1951;0,011860229;0,002570334
11/10/1951;0,041223045;0,018337609
12/10/1951;0,015196404;0,003165162
13/10/1951;0,010947615;0,002027698
14/10/1951;0,009373535;0,001712129
15/10/1951;0,009603199;0,001976171
16/10/1951;0,011905596;0,003292618
17/10/1951;0,012547314;0,003391111
18/10/1951;0,011972562;0,002826663
19/10/1951;0,027167828;0,007653299
20/10/1951;0,021611345;0,004133285
21/10/1951;0,020645256;0,004062719
22/10/1951;0,032436775;0,010313563
23/10/1951;0,017779296;0,002723972
24/10/1951;0,021953883;0,0056605
25/10/1951;0,017192497;0,00334702
26/10/1951;0,033221161;0,013724993
27/10/1951;0,033557724;0,008022634
28/10/1951;0,019712207;0,002799502
29/10/1951;0,012066547;7,93E-04
30/10/1951;0,009790147;0,001047574
31/10/1951;0,010908526;0,002498192
1/11/1951;0,027756376;0,01269156
2/11/1951;0,009427283;0,001378193
3/11/1951;0,010327328;0,002522665
4/11/1951;0,011884479;0,002737085
5/11/1951;0,01073433;0,00245128
6/11/1951;0,009485191;0,001703832
7/11/1951;0,013249168;0,004269185
8/11/1951;0,013250759;0,003301277
9/11/1951;0,015857197;0,004474925
10/11/1951;0,014397794;0,004396911
11/11/1951;0,024665962;0,006639413
12/11/1951;0,019983636;0,003936697
13/11/1951;0,016297447;0,002627172
14/11/1951;0,017629067;0,004610277
15/11/1951;0,011994753;0,001591976
16/11/1951;0,007931917;7,55E-04
17/11/1951;0,009197033;0,001728265
18/11/1951;0,018033818;0,007871115
19/11/1951;0,010228139;0,002729329
20/11/1951;0,010200787;0,002458821
21/11/1951;0,009861296;0,00193966
22/11/1951;0,023287181;0,008529346
23/11/1951;0,013127538;0,001838418
24/11/1951;0,010807578;0,001833879
25/11/1951;0,010348097;0,001794457
26/11/1951;0,013520995;0,00221442
27/11/1951;0,008902601;9,01E-04
28/11/1951;0,007550573;5,68E-04
29/11/1951;0,007955995;0,001378019
30/11/1951;0,007210369;0,001095477
1/12/1951;0,007553503;0,001307485
2/12/1951;0,008092756;0,0012071
3/12/1951;0,006670128;0,001226821
4/12/1951;0,00570526;5,75E-04
5/12/1951;0,006000509;0,001038399
6/12/1951;0,007454728;0,001737086
7/12/1951;0,006175927;7,09E-04
8/12/1951;0,00624116;0,001456802
9/12/1951;0,005578198;9,99E-04
10/12/1951;0,005358411;9,74E-04
11/12/1951;0,006229896;0,001809955
12/12/1951;0,005750185;0,001315215
13/12/1951;0,008321158;0,003051964
14/12/1951;0,009305416;0,00331388
15/12/1951;0,011151811;0,00242667
16/12/1951;0,012953354;0,003710071
17/12/1951;0,009103966;0,002232898
18/12/1951;0,006192589;1,29E-04
19/12/1951;0,006993573;0,00133558
20/12/1951;0,005259143;4,88E-05
21/12/1951;0,00541674;3,67E-04
22/12/1951;0,006056684;7,35E-04
23/12/1951;0,004895347;3,77E-04
24/12/1951;0,005667613;0,001090869
25/12/1951;0,005609295;0,001248646
26/12/1951;0,006139811;0,001769896
27/12/1951;0,005324992;0,001225826
