formatted_date;temperature_2m_min; temperature_2m_max
8/02/1994;290,7878989;298,8928333
9/02/1994;290,8048804;299,0231905
10/02/1994;291,3836577;298,5004185
11/02/1994;290,8429897;299,4728227
12/02/1994;290,7789269;298,8019967
13/02/1994;290,945913;298,1768653
14/02/1994;291,5149574;297,1403043
15/02/1994;291,5886109;297,2948707
16/02/1994;291,0370806;299,0418776
17/02/1994;291,2531511;299,116006
18/02/1994;291,3847218;298,3465984
19/02/1994;291,7744089;298,9903742
20/02/1994;291,722817;298,5102799
21/02/1994;291,2809335;299,413321
22/02/1994;291,155426;298,4178423
23/02/1994;291,4590399;298,763379
24/02/1994;291,7173065;298,0573746
25/02/1994;291,3860125;297,9286676
26/02/1994;291,1524216;298,152622
27/02/1994;290,9933586;298,3448747
28/02/1994;291,3563799;298,8839917
1/03/1994;291,1287414;299,0926734
2/03/1994;291,3424925;299,4181874
3/03/1994;291,9125072;297,78451
4/03/1994;291,1988252;296,426801
5/03/1994;290,9860947;296,8360369
6/03/1994;289,7431023;298,2890724
7/03/1994;290,8061058;298,4699912
8/03/1994;290,8945991;298,6411949
9/03/1994;291,1619056;299,0211631
10/03/1994;291,4186869;298,4303665
11/03/1994;291,159771;297,9298241
12/03/1994;291,3431339;297,3763332
13/03/1994;290,9274272;296,3512713
14/03/1994;290,8675456;297,3583374
15/03/1994;290,470719;298,9907578
16/03/1994;291,7306758;298,116595
17/03/1994;291,3686346;297,5117748
18/03/1994;291,3989923;299,1241822
19/03/1994;291,7629157;298,36677
20/03/1994;291,4161908;298,0684228
21/03/1994;291,1844506;298,3602276
22/03/1994;291,4903341;298,6277543
23/03/1994;291,6225904;298,5412027
24/03/1994;291,181071;299,6653217
25/03/1994;291,6690205;299,9561836
26/03/1994;291,9364639;298,915771
27/03/1994;291,8854416;297,9613082
28/03/1994;291,6031683;297,9945436
29/03/1994;291,2569467;297,8054142
30/03/1994;291,5416759;296,1285111
31/03/1994;290,9175764;296,5458153
1/04/1994;290,9566717;297,5434058
2/04/1994;291,0283706;296,6551362
3/04/1994;291,0434723;296,9700152
4/04/1994;291,0900702;297,8732847
5/04/1994;291,1861375;297,889999
6/04/1994;292,0044431;297,7248256
7/04/1994;291,4602909;297,134883
8/04/1994;291,2513827;297,7125433
9/04/1994;291,6545754;297,835606
10/04/1994;291,5510281;298,4361627
11/04/1994;291,4121983;299,0220504
12/04/1994;291,6942477;297,2588518
13/04/1994;291,4563369;297,2664754
14/04/1994;290,8607242;297,9271142
15/04/1994;290,9896304;299,2902698
16/04/1994;291,259419;298,6033877
17/04/1994;291,7474219;298,2635847
18/04/1994;291,6127172;298,9080004
19/04/1994;291,0556667;297,2222201
20/04/1994;290,8110046;299,3341171
21/04/1994;291,3796603;298,4524546
22/04/1994;291,4604952;299,5566605
23/04/1994;291,5170753;299,2077481
24/04/1994;291,7424865;299,2844811
25/04/1994;291,8446319;298,6538553
26/04/1994;291,848048;297,9654962
27/04/1994;291,5722897;297,8431267
28/04/1994;291,6093744;297,9318231
29/04/1994;291,4630078;296,8175583
30/04/1994;291,0149357;297,9276027
1/05/1994;290,9713239;298,9423711
2/05/1994;290,8959246;299,327581
3/05/1994;291,1890565;299,7798177
4/05/1994;291,546859;300,0303922
5/05/1994;291,9878911;298,5893924
6/05/1994;291,9662641;297,8511188
7/05/1994;291,7484349;297,9618253
8/05/1994;292,0135932;298,3667132
9/05/1994;291,8226632;298,0668969
10/05/1994;291,7949226;298,891817
11/05/1994;291,8653512;299,7835031
12/05/1994;291,9919377;298,5194985
13/05/1994;291,8166274;298,0304659
14/05/1994;291,8007996;297,9487437
15/05/1994;291,5418749;299,1625545
16/05/1994;291,6706575;298,230178
17/05/1994;292,0180867;296,5099869
18/05/1994;291,5885361;297,5893001
19/05/1994;291,3870345;298,124746
20/05/1994;291,2735097;299,5117096
21/05/1994;292,6066864;299,3668168
22/05/1994;292,2388596;298,496396
23/05/1994;292,0076077;298,7372748
24/05/1994;291,8908748;296,7271022
25/05/1994;291,1328263;296,1073409
26/05/1994;291,6407805;296,5745557
27/05/1994;291,0383017;298,5694328
28/05/1994;291,4715303;298,5293245
29/05/1994;291,5991176;298,3924458
30/05/1994;291,2227626;297,6979892
31/05/1994;291,5486771;296,8038029
1/06/1994;291,539226;297,956995
2/06/1994;291,3236798;298,6621047
3/06/1994;291,5015461;298,4755114
4/06/1994;291,912689;297,4801178
5/06/1994;291,3331505;298,8393373
6/06/1994;291,2459715;298,4853002
7/06/1994;291,1824282;298,9075639
8/06/1994;291,6519546;298,1951093
9/06/1994;290,8514702;299,4515865
10/06/1994;291,3127888;300,153048
11/06/1994;291,6599001;300,0265885
12/06/1994;291,1598164;298,0522747
13/06/1994;291,2450384;298,1640611
14/06/1994;291,4955792;298,2151576
15/06/1994;291,5844083;297,9274394
16/06/1994;291,4458009;299,5649959
17/06/1994;291,6950044;299,8387638
18/06/1994;291,5228533;298,7662847
19/06/1994;291,5998227;298,6666654
20/06/1994;291,4901267;298,4488635
21/06/1994;291,5563014;296,6137959
22/06/1994;291,1920573;297,4020906
23/06/1994;291,0228819;298,4561548
24/06/1994;291,1010773;298,3134567
25/06/1994;291,3431618;298,2094592
26/06/1994;290,9672965;298,849533
27/06/1994;291,1746925;298,9996557
28/06/1994;291,1111187;298,52994
29/06/1994;291,0024969;297,8583029
30/06/1994;291,1555929;298,1968503
1/07/1994;290,3757087;298,3797605
2/07/1994;290,7968938;298,2664431
3/07/1994;291,1148877;298,9325637
4/07/1994;291,082089;295,0317431
5/07/1994;290,3529515;297,5374911
6/07/1994;290,2296897;298,0882913
7/07/1994;290,8518438;297,6707345
8/07/1994;291,0835216;299,4043893
9/07/1994;291,3213923;299,894364
10/07/1994;291,5843381;300,2266528
11/07/1994;291,5748456;299,1197567
12/07/1994;291,5547513;299,5899216
13/07/1994;291,1466661;300,095323
14/07/1994;291,0975653;300,3619443
15/07/1994;291,3587119;300,4261261
16/07/1994;291,2949204;300,2336256
17/07/1994;291,6997275;298,5143147
18/07/1994;291,1649999;299,520637
19/07/1994;291,0824155;298,7248904
20/07/1994;291,1481416;299,3268993
21/07/1994;291,0315301;298,1918781
22/07/1994;290,8442514;298,2058259
23/07/1994;291,0088934;298,778738
24/07/1994;291,5725345;299,3345159
25/07/1994;291,3084911;299,3494617
26/07/1994;291,2659625;299,5592223
27/07/1994;291,3469182;299,3171693
28/07/1994;291,2324991;298,9431331
29/07/1994;291,3738648;299,8183776
30/07/1994;291,5887468;299,5062522
31/07/1994;291,465576;297,9103748
1/08/1994;291,6798711;299,0090778
2/08/1994;290,970017;299,7476543
3/08/1994;291,379596;299,36151
4/08/1994;291,5942474;300,5169936
5/08/1994;291,8000264;300,0928498
6/08/1994;291,5835864;298,7302985
7/08/1994;291,5925284;297,1427865
8/08/1994;291,0313331;297,7315479
9/08/1994;290,8047143;298,1926272
10/08/1994;290,8732782;297,5854604
11/08/1994;290,5624071;297,6173
12/08/1994;291,1198864;298,0850379
13/08/1994;290,9126368;298,3106633
14/08/1994;290,7994356;298,4077852
15/08/1994;290,9775373;298,5622242
16/08/1994;290,8413117;299,029938
17/08/1994;291,1284034;299,8913564
18/08/1994;290,8007661;299,6198131
19/08/1994;291,2239897;298,3846747
20/08/1994;291,4395045;298,5319228
21/08/1994;291,2141697;299,7939559
22/08/1994;291,1793727;299,7309207
23/08/1994;291,1257076;298,4406018
24/08/1994;291,4174315;298,1466076
25/08/1994;291,0295618;299,7170751
26/08/1994;291,3676949;300,6136848
27/08/1994;291,5146311;301,5124815
28/08/1994;291,5252071;300,4276678
29/08/1994;291,3561547;298,9349119
30/08/1994;291,2072424;297,9519339
31/08/1994;291,0569924;298,20296
1/09/1994;290,9530752;297,8461375
2/09/1994;291,2550338;298,6151443
3/09/1994;291,312638;298,5268756
4/09/1994;291,1692764;299,536809
5/09/1994;291,8218326;300,5104057
6/09/1994;291,4398231;301,0428392
7/09/1994;291,6811023;300,8647273
8/09/1994;291,5123936;300,3133645
9/09/1994;291,5811544;299,6325448
10/09/1994;291,7633359;299,4301461
11/09/1994;292,0902596;299,9576091
12/09/1994;291,7748403;300,1158461
13/09/1994;291,9718939;300,1581758
14/09/1994;292,3556692;299,9559592
15/09/1994;291,9776851;299,4485542
16/09/1994;291,5366573;298,9185698
17/09/1994;291,5498693;299,4499039
18/09/1994;291,6031898;300,1971565
19/09/1994;291,6997427;299,8094308
20/09/1994;291,5959528;299,9675428
21/09/1994;291,7279834;299,2573087
22/09/1994;291,7681839;297,08605
23/09/1994;291,4720932;298,2406798
24/09/1994;291,6401503;297,227295
25/09/1994;291,2280325;297,6796951
26/09/1994;291,278529;298,820074
27/09/1994;290,7561935;298,3192562
28/09/1994;291,4360104;297,3506828
29/09/1994;291,3414326;296,4216372
30/09/1994;290,8593289;296,8630092
1/10/1994;290,821939;297,8329766
2/10/1994;290,7127034;298,244068
3/10/1994;291,1794026;298,6226629
4/10/1994;290,9730014;297,2646587
5/10/1994;291,2076447;298,7565044
6/10/1994;290,9476564;297,747302
7/10/1994;291,0027021;296,1071554
8/10/1994;290,5115509;296,3658747
9/10/1994;290,794786;295,9165403
10/10/1994;290,5627125;297,5437841
11/10/1994;290,8227853;297,9221671
12/10/1994;290,6564162;297,0099548
13/10/1994;290,5601186;297,252644
14/10/1994;290,7542585;298,0948353
15/10/1994;291,1818849;299,5841895
16/10/1994;291,1388653;298,4652294
17/10/1994;291,4343471;297,7381392
18/10/1994;290,9101634;296,6492636
19/10/1994;290,7637836;295,847394
20/10/1994;290,1758865;297,588811
21/10/1994;290,7521681;297,6989324
22/10/1994;290,9707272;298,1926787
23/10/1994;291,4091725;296,9595948
24/10/1994;291,3544093;295,9521714
25/10/1994;291,0451454;296,2171532
26/10/1994;290,7676442;297,5758184
27/10/1994;290,8411675;298,0524267
28/10/1994;290,9042444;298,7196386
29/10/1994;291,3595181;297,9372102
30/10/1994;291,2194753;298,7590842
31/10/1994;291,9993817;298,3796599
1/11/1994;291,5675726;297,3010503
2/11/1994;290,8250346;297,0809386
3/11/1994;291,2375119;296,7804669
4/11/1994;291,0078177;296,2153307
5/11/1994;290,710837;296,7780982
6/11/1994;290,5507462;297,0500491
7/11/1994;290,0310555;298,0576771
8/11/1994;290,9610141;297,9167651
9/11/1994;291,0027578;298,0097925
10/11/1994;291,3062695;297,3776478
11/11/1994;291,3596404;297,9109296
12/11/1994;291,4969039;298,3659624
13/11/1994;291,9387904;298,1736275
14/11/1994;291,1562747;298,0316514
15/11/1994;291,6169768;298,0450233
16/11/1994;291,6688228;297,1675454
17/11/1994;291,1692414;298,2871536
18/11/1994;291,4216815;297,8487708
19/11/1994;291,3126176;298,2381452
20/11/1994;291,6887736;297,1483823
21/11/1994;291,2436476;297,8915705
22/11/1994;291,3060442;296,9423488
23/11/1994;291,3852685;296,8885239
24/11/1994;291,3451829;296,2166834
25/11/1994;291,1307383;296,7717207
26/11/1994;290,9506137;296,5769541
27/11/1994;290,7061992;296,9825135
28/11/1994;290,6736262;296,9698561
29/11/1994;291,1259034;298,0260752
30/11/1994;291,2205505;297,7398179
1/12/1994;291,3962015;297,9552353
2/12/1994;291,4096385;296,4361367
3/12/1994;290,8489935;297,9615455
4/12/1994;290,7038243;298,2955503
5/12/1994;290,9533691;299,0603897
6/12/1994;291,3929147;298,6708598
7/12/1994;291,4720693;298,4190936
8/12/1994;291,305726;297,7595813
9/12/1994;291,538938;298,5777015
10/12/1994;291,4103794;299,0834975
11/12/1994;291,3427163;299,172389
12/12/1994;291,5374035;299,5511372
13/12/1994;291,6038342;299,3582693
14/12/1994;291,9799691;298,5643498
15/12/1994;291,7614579;298,5504289
16/12/1994;291,7063617;299,2459488
17/12/1994;291,8210189;298,9640221
18/12/1994;292,029375;298,7527024
19/12/1994;292,2225968;297,7504261
20/12/1994;291,7743467;298,1324638
21/12/1994;292,0025883;298,0235289
22/12/1994;291,6523854;298,1212535
23/12/1994;291,8014795;297,7825469
24/12/1994;291,8234222;296,5286603
25/12/1994;291,1282736;297,1399945
26/12/1994;290,5587517;297,0905627
27/12/1994;291,0962228;296,3771489
28/12/1994;290,8193929;297,6158817
29/12/1994;291,0759678;297,8880863
30/12/1994;289,7712076;298,7920354
31/12/1994;291,1704014;298,5669456
1/01/1995;291,2924613;299,4765258
2/01/1995;291,857063;299,1529199
3/01/1995;291,7985754;299,5542403
4/01/1995;291,9260094;298,4739956
5/01/1995;291,560272;298,462669
6/01/1995;290,6131063;299,367445
7/01/1995;290,986347;299,0296395
8/01/1995;291,9012737;299,0031712
9/01/1995;290,292767;298,7955259
10/01/1995;290,5202138;298,4882598
11/01/1995;289,966795;298,385304
12/01/1995;290,5487588;298,2361391
13/01/1995;291,0495921;298,8283174
14/01/1995;290,0568401;299,4067943
15/01/1995;290,6908011;299,0469442
16/01/1995;291,0346186;299,621919
17/01/1995;291,2363815;299,9395678
18/01/1995;291,7478212;300,0840265
19/01/1995;291,6176922;299,9132302
20/01/1995;291,768012;299,2276314
21/01/1995;291,5053569;300,1212175
22/01/1995;291,4447552;300,1973305
23/01/1995;291,1048724;301,0177946
24/01/1995;291,7061519;300,8544719
25/01/1995;291,7372301;300,5360546
26/01/1995;291,981648;300,3217048
27/01/1995;291,7845513;300,6337384
28/01/1995;292,1410126;300,7741335
29/01/1995;292,2378069;300,1160407
30/01/1995;291,9569322;300,0009527
31/01/1995;291,8693699;299,0312873
1/02/1995;291,7877408;299,800244
2/02/1995;291,9143697;300,0059295
3/02/1995;292,1743357;299,3006471
4/02/1995;292,3689161;298,9701916
5/02/1995;291,763799;297,9521938
6/02/1995;291,9787485;299,470201
7/02/1995;292,1445169;299,8513257
8/02/1995;291,938675;300,3632919
9/02/1995;292,4837292;299,0305015
10/02/1995;291,4031691;301,2624242
11/02/1995;291,9125682;301,7589181
12/02/1995;291,9117008;301,9977774
13/02/1995;291,7378959;301,7616913
14/02/1995;291,449596;302,5278264
15/02/1995;291,9408416;302,7899664
16/02/1995;291,5289724;302,6061008
17/02/1995;291,7521326;301,1356784
18/02/1995;291,1136699;301,0643033
19/02/1995;291,1593599;301,6001029
20/02/1995;291,8557986;300,1837598
21/02/1995;291,9185461;297,528737
22/02/1995;290,6578105;299,3060924
23/02/1995;291,0679842;300,521295
24/02/1995;291,6605689;299,8252149
25/02/1995;291,7798999;298,8748931
26/02/1995;291,4598001;299,2400495
27/02/1995;291,1861787;299,9167999
28/02/1995;291,8286634;300,3173088
1/03/1995;292,1263559;300,6384629
2/03/1995;292,2324391;300,6315352
3/03/1995;292,1987693;301,5498152
4/03/1995;292,6400779;301,0755073
5/03/1995;292,4983192;301,0809908
6/03/1995;292,5921345;301,2554357
7/03/1995;292,2565526;300,463261
8/03/1995;292,4116775;299,2146781
9/03/1995;292,4107819;298,9828453
10/03/1995;292,1118385;298,4246629
11/03/1995;292,0196358;298,9362843
12/03/1995;292,003962;297,8523127
13/03/1995;290,633053;298,9913332
14/03/1995;290,993593;299,5315646
15/03/1995;290,7168393;299,6722502
16/03/1995;290,4546293;300,4263584
17/03/1995;291,453409;300,4221229
18/03/1995;292,4990373;300,6111215
19/03/1995;292,3917549;297,9563989
20/03/1995;291,7838449;298,1488793
21/03/1995;291,6289424;297,6289735
22/03/1995;291,7100746;297,0344921
23/03/1995;291,3052699;298,1916958
24/03/1995;291,4030668;299,6104337
25/03/1995;290,9036095;300,8601814
26/03/1995;291,504218;300,0515696
27/03/1995;291,5472866;300,3174447
28/03/1995;291,8929611;298,0431534
29/03/1995;291,4551442;299,6658573
30/03/1995;292,08129;300,3030006
31/03/1995;292,6190443;300,6774349
1/04/1995;292,6981461;298,8796849
2/04/1995;292,2170777;298,2519797
3/04/1995;291,5492192;300,2898051
4/04/1995;292,3472257;300,6570884
5/04/1995;292,65378;300,178165
6/04/1995;292,4346265;298,7976691
7/04/1995;292,4966981;299,1488692
8/04/1995;292,556499;297,9608474
9/04/1995;291,9434366;297,7658841
10/04/1995;292,0842902;299,4760066
11/04/1995;292,5377542;298,9586405
12/04/1995;292,4451422;298,9554168
13/04/1995;292,5151085;298,2270924
14/04/1995;292,2809416;297,5461836
15/04/1995;291,2606412;299,0019269
16/04/1995;292,2775017;299,675648
17/04/1995;292,4546592;297,8108697
18/04/1995;291,3622374;299,1614912
19/04/1995;291,7395733;299,1944253
20/04/1995;291,9427837;298,0977473
21/04/1995;291,8593773;298,8112939
22/04/1995;292,099709;297,7058652
23/04/1995;291,4405343;299,5785077
24/04/1995;292,0875504;299,5103728
25/04/1995;292,2870597;299,3092169
26/04/1995;292,1891252;299,0147263
27/04/1995;292,1911305;298,3141232
28/04/1995;292,6459816;298,4366508
29/04/1995;292,0285295;297,6621016
30/04/1995;291,7602681;298,7771356
1/05/1995;291,5187505;299,1666737
2/05/1995;291,7418359;298,9194379
3/05/1995;291,7583182;299,3615293
4/05/1995;292,0978524;299,1951575
5/05/1995;292,0501063;298,3612839
6/05/1995;291,5775404;298,6049086
7/05/1995;292,1927881;295,7629068
8/05/1995;290,8894221;298,1632721
9/05/1995;291,8621812;298,3010949
10/05/1995;292,2148916;299,4171782
11/05/1995;291,7966369;299,8652171
12/05/1995;292,3687;299,2584266
13/05/1995;292,4315931;298,7826278
14/05/1995;292,4965252;298,024814
15/05/1995;291,997801;297,9930019
16/05/1995;291,9790491;296,5484594
17/05/1995;291,3008993;298,5988289
18/05/1995;291,5940043;298,5229249
19/05/1995;291,8773067;298,4435208
20/05/1995;291,2797031;299,5177669
21/05/1995;291,9388722;299,3254612
22/05/1995;291,9076733;299,2238339
23/05/1995;291,7013045;298,2155625
24/05/1995;291,2026356;298,2303819
25/05/1995;291,6304209;296,4209419
26/05/1995;291,003617;298,5220575
27/05/1995;291,1758479;298,9469345
28/05/1995;291,5802535;298,630252
29/05/1995;291,674623;297,9705622
30/05/1995;292,0556089;297,9596525
31/05/1995;291,8760885;299,4391182
1/06/1995;291,6442707;298,2955394
2/06/1995;292,0967043;296,7306052
3/06/1995;291,6255112;297,5145396
4/06/1995;291,6250571;298,9505879
5/06/1995;292,1743697;299,4326241
6/06/1995;291,7784101;297,0717802
7/06/1995;291,1322953;297,1066485
8/06/1995;291,241945;298,235342
9/06/1995;291,7548292;298,4979396
10/06/1995;291,6489846;299,8875501
11/06/1995;291,8586149;299,8773703
12/06/1995;291,9931224;298,7830817
13/06/1995;292,1472882;297,4323046
14/06/1995;291,913063;297,3722047
15/06/1995;291,8430062;297,5375166
16/06/1995;291,5321134;298,4931917
17/06/1995;291,9953215;298,5300022
18/06/1995;292,2540801;297,7738064
19/06/1995;292,160879;297,9379957
20/06/1995;291,7005829;298,9930875
21/06/1995;291,8502045;299,4793024
22/06/1995;292,2435054;299,9569386
23/06/1995;292,1875816;298,4282784
24/06/1995;291,9064346;297,6641005
25/06/1995;291,1049526;298,6854179
26/06/1995;291,2190546;298,982487
27/06/1995;291,11723;299,5432739
28/06/1995;291,3498384;298,0717833
29/06/1995;291,7515834;297,9581033
30/06/1995;291,2816445;298,0764389
1/07/1995;291,1833234;299,2313594
2/07/1995;291,1472;299,9084426
3/07/1995;291,291777;299,5043027
4/07/1995;291,2970608;298,6757916
5/07/1995;291,3630091;297,4232981
6/07/1995;291,3795399;297,6991175
7/07/1995;291,1158986;297,6900606
8/07/1995;291,4204148;300,1151577
9/07/1995;291,5732869;300,3714792
10/07/1995;291,4963542;300,5630087
11/07/1995;291,6225497;299,9028362
12/07/1995;291,575695;299,0396028
13/07/1995;291,4375402;297,8393601
14/07/1995;290,7201673;299,092336
15/07/1995;291,0955681;298,7161952
16/07/1995;291,5768232;298,7490557
17/07/1995;291,5813095;297,2666993
18/07/1995;291,0921207;297,7552889
19/07/1995;291,2271941;298,1110961
20/07/1995;291,0384409;297,7658561
21/07/1995;291,4309413;297,4364284
22/07/1995;291,035103;298,6081208
23/07/1995;291,0323294;297,4529306
24/07/1995;291,2218528;297,3856087
25/07/1995;291,0643712;298,0955227
26/07/1995;291,2790977;297,2625114
27/07/1995;291,0557827;296,2599161
28/07/1995;290,7578326;297,1507498
29/07/1995;290,7759953;298,4061486
30/07/1995;291,3456725;298,9691346
31/07/1995;291,250799;298,1102775
1/08/1995;291,266566;297,8418795
2/08/1995;291,3468332;296,2731864
3/08/1995;290,945375;297,0152597
4/08/1995;291,2198676;297,4167991
5/08/1995;290,9144047;297,7120436
6/08/1995;291,1308582;298,76794
7/08/1995;291,1551061;300,4810503
8/08/1995;291,8757215;300,2423684
9/08/1995;291,3492187;299,0333408
10/08/1995;291,4650304;297,1631408
11/08/1995;291,1973277;296,9275963
12/08/1995;290,5060152;298,3834607
13/08/1995;290,8940083;297,9232009
14/08/1995;291,1067862;297,6561946
15/08/1995;291,416494;297,4544387
16/08/1995;291,1412574;297,4958683
17/08/1995;290,6924748;298,3343698
18/08/1995;291,4539671;297,9082756
19/08/1995;291,2857902;298,4466701
20/08/1995;291,5668144;297,6920209
21/08/1995;291,03928;299,5104794
22/08/1995;290,9355615;298,7353949
23/08/1995;291,6344464;297,7052762
24/08/1995;291,331268;298,9092969
25/08/1995;291,4778079;298,5012735
26/08/1995;291,5080845;299,0304446
27/08/1995;292,0376691;299,0201945
28/08/1995;291,7704592;298,8461202
29/08/1995;291,6366702;299,0216932
30/08/1995;291,2397583;300,3129209
31/08/1995;291,9323408;300,2205679
1/09/1995;291,5253737;300,3262097
2/09/1995;291,5422427;299,9857835
3/09/1995;291,6828108;301,0877469
4/09/1995;291,9837525;301,1045525
5/09/1995;291,3207951;300,404542
6/09/1995;291,6965211;298,3987986
7/09/1995;291,8208328;298,7362382
8/09/1995;291,1762118;298,9616807
9/09/1995;291,4005523;298,2959418
10/09/1995;291,6324589;299,4247877
11/09/1995;291,6850675;298,0089571
12/09/1995;291,0383669;298,0558347
13/09/1995;291,5145458;297,2363476
14/09/1995;291,1939853;296,4148259
15/09/1995;290,8791938;297,9225736
16/09/1995;291,3555194;297,8682727
17/09/1995;291,0700399;298,9216807
18/09/1995;291,5780501;297,9129043
19/09/1995;291,60743;299,0452471
20/09/1995;291,7355818;299,3695961
21/09/1995;291,8006264;297,7924742
22/09/1995;291,5346741;296,5806172
23/09/1995;291,3541737;297,7100984
24/09/1995;290,9953694;298,1779821
25/09/1995;291,7524871;298,0260882
26/09/1995;291,6103698;297,804838
27/09/1995;291,2271688;297,7226288
28/09/1995;291,0989113;298,7434892
29/09/1995;291,3660632;298,1849729
30/09/1995;291,7447006;298,1894451
1/10/1995;291,7524273;298,0282771
2/10/1995;291,4693288;298,1781073
3/10/1995;291,3379654;299,0597802
4/10/1995;291,4783567;298,7980502
5/10/1995;291,3250263;297,8706195
6/10/1995;291,5099956;296,8961286
7/10/1995;291,6824291;296,5833499
8/10/1995;291,3220716;297,9440328
9/10/1995;291,6689804;296,8195616
10/10/1995;291,4215776;296,2713714
11/10/1995;290,7633171;297,2226565
12/10/1995;290,7817052;296,2800159
13/10/1995;290,6084793;297,3952676
14/10/1995;291,2650721;297,4513339
15/10/1995;290,8787985;297,5712032
16/10/1995;291,0764401;296,356777
17/10/1995;290,615458;296,891369
18/10/1995;290,7383031;297,3312219
19/10/1995;291,077825;296,2943594
20/10/1995;290,7168382;296,7358652
21/10/1995;290,995138;297,261644
22/10/1995;291,1368257;297,4955944
23/10/1995;290,8276804;297,4528201
24/10/1995;291,2176801;297,9221043
25/10/1995;291,3077607;297,3464162
26/10/1995;291,2255512;297,7797163
27/10/1995;291,4573452;296,6904497
28/10/1995;291,4860238;296,3744912
29/10/1995;290,7838118;297,7590835
30/10/1995;291,4554882;298,6564214
31/10/1995;291,1314561;297,294251
1/11/1995;290,6821174;297,6575289
2/11/1995;290,812311;297,9305105
3/11/1995;291,3406123;296,3205476
4/11/1995;291,0650311;298,0457014
5/11/1995;290,8965878;298,171345
6/11/1995;291,2133772;298,7979197
7/11/1995;291,6379174;297,1152533
8/11/1995;291,1249718;296,0212524
9/11/1995;291,0948742;297,0117457
10/11/1995;291,0877418;296,7370334
11/11/1995;290,464113;297,5677293
12/11/1995;291,0683851;296,335733
13/11/1995;290,6023861;296,8274255
14/11/1995;290,9722677;296,8865584
15/11/1995;290,1737576;297,2055046
16/11/1995;290,7183679;298,5804661
17/11/1995;291,1649857;297,3060061
18/11/1995;291,0798816;297,0345944
19/11/1995;290,6586929;297,7529752
20/11/1995;290,9015821;297,6819823
21/11/1995;291,7861379;295,4080449
22/11/1995;291,3121397;296,8349718
23/11/1995;290,7871508;298,4672909
24/11/1995;291,9505178;297,749602
25/11/1995;291,6501972;296,2854536
26/11/1995;291,3393585;296,9252866
27/11/1995;291,2109162;297,3175665
28/11/1995;291,1994329;297,713571
29/11/1995;291,9363327;297,5964864
30/11/1995;291,8118182;298,2975392
1/12/1995;291,0452261;298,0578649
2/12/1995;291,6206633;298,051515
3/12/1995;291,5392755;298,0242596
4/12/1995;291,4643899;296,5958665
5/12/1995;291,1244458;296,9496324
6/12/1995;290,7255637;297,308418
7/12/1995;291,0048015;296,6199605
8/12/1995;290,6540699;297,7369687
9/12/1995;290,3841132;297,9090262
10/12/1995;291,2204227;296,421837
11/12/1995;291,1540773;295,5349359
12/12/1995;290,4317678;296,5463009
13/12/1995;290,7239462;297,0916572
14/12/1995;290,9600825;296,7232088
15/12/1995;291,058683;296,6739659
16/12/1995;291,0542985;297,3341816
17/12/1995;291,4741299;296,9964758
18/12/1995;291,0853146;297,8124947
19/12/1995;292,2346113;297,1581004
20/12/1995;291,2336419;296,1995212
21/12/1995;290,9381348;297,6475693
22/12/1995;291,1487043;297,6430642
23/12/1995;290,8809582;297,5738017
24/12/1995;290,8766015;297,7873329
25/12/1995;291,0973839;297,4204644
26/12/1995;290,9442827;297,6806399
27/12/1995;291,0676222;298,1205963
28/12/1995;291,1903536;297,2310332
29/12/1995;291,1813996;296,9713703
30/12/1995;290,1973055;297,6662089
31/12/1995;291,0818968;298,2916365
1/01/1996;291,3369637;296,5560574
2/01/1996;290,4178083;297,6979015
3/01/1996;290,4951881;297,8763055
4/01/1996;290,9090123;297,565768
5/01/1996;290,5661981;298,1868661
6/01/1996;290,4987129;298,3275986
7/01/1996;291,0361798;297,8200187
8/01/1996;290,6460501;297,649792
9/01/1996;290,748199;297,7950632
10/01/1996;290,8181716;298,1976577
11/01/1996;291,0537105;298,5071655
12/01/1996;291,4138476;297,7103505
13/01/1996;291,0484017;296,7058962
14/01/1996;290,8137;296,6310819
15/01/1996;290,8957399;297,0819357
16/01/1996;290,9281388;297,4510155
17/01/1996;290,7262991;297,4729482
18/01/1996;290,4627811;297,0228258
19/01/1996;290,2004665;297,1716223
20/01/1996;289,4124025;297,2284946
21/01/1996;289,7866951;297,3806743
22/01/1996;290,2518218;296,9088021
23/01/1996;290,067262;297,091775
24/01/1996;290,2857988;297,4866605
25/01/1996;290,9266394;297,5284299
26/01/1996;290,4775092;298,2012482
27/01/1996;290,0528004;297,9417475
28/01/1996;290,9470878;297,2090661
29/01/1996;291,0079482;297,2006452
30/01/1996;290,2868724;297,3351136
31/01/1996;290,594566;297,0419261
1/02/1996;290,2612821;297,6445623
2/02/1996;290,2056562;298,0498927
3/02/1996;290,6609163;297,3353735
4/02/1996;290,4824661;297,051812
5/02/1996;290,1738235;296,1572671
6/02/1996;290,4174283;296,3170858
7/02/1996;290,691932;295,8751512
8/02/1996;290,583825;296,9377724
9/02/1996;290,416549;297,839468
10/02/1996;290,6268818;297,5962073
11/02/1996;290,7825601;298,6650122
12/02/1996;290,8381809;299,077526
13/02/1996;291,2452876;299,3117433
14/02/1996;290,9307735;298,5423302
15/02/1996;291,3345537;298,7935609
16/02/1996;291,3443556;297,8342625
17/02/1996;291,2913479;297,080724
18/02/1996;291,0437592;297,8674998
19/02/1996;290,5855611;298,2792783
20/02/1996;290,3352405;298,5669248
